period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,473.0,473.0,1884.0,1884.0,704.0,704.0,-4440.0,57008.0,-4440.0,-4440.0,,,-7317.0,-7317.0,461.0,461.0,1838.0,1838.0,686.0,686.0,-4332.0,57116.0,-4332.0,-4332.0,1.5,11.3
2,2.0,2.0,11533.46302,23066.92604,,,,,473.0,945.0,1884.0,3768.0,704.0,1407.0,3060.0,60068.0,3060.0,-1380.0,,,,,450.0,911.0,1793.0,3631.0,670.0,1356.0,2913.0,60029.0,2913.0,-1419.0,1.5,12.8
3,3.0,3.0,11533.46302,34600.38906,,,,,473.0,1418.0,1884.0,5652.0,704.0,2111.0,3060.0,63128.0,3060.0,1680.0,,,,,439.0,1350.0,1749.0,5381.0,653.0,2009.0,2842.0,62871.0,2842.0,1423.0,1.5,14.3
4,4.0,4.0,11533.46302,46133.85208,,,,,473.0,1890.0,1884.0,7536.0,704.0,2814.0,3060.0,66189.0,3060.0,4741.0,,,,,428.0,1778.0,1707.0,7088.0,637.0,2647.0,2772.0,65643.0,2772.0,4195.0,1.5,15.8
5,5.0,5.0,11533.46302,57667.31509999999,,,,,473.0,2363.0,1884.0,9420.0,704.0,3518.0,3060.0,69249.0,3060.0,7801.0,,,,,418.0,2196.0,1665.0,8753.0,622.0,3269.0,2705.0,68348.0,2705.0,6900.0,1.5,17.2
6,6.0,6.0,11533.46302,69200.77811999999,,,,,473.0,2836.0,1884.0,11304.0,704.0,4221.0,3060.0,72309.0,3060.0,10861.0,,,,,408.0,2603.0,1625.0,10377.0,607.0,3875.0,2639.0,70987.0,2639.0,9539.0,1.5,18.7
7,7.0,7.0,11533.46302,80734.24113999998,,,,,473.0,3308.0,1884.0,13188.0,704.0,4925.0,3060.0,75369.0,3060.0,13921.0,,,,,398.0,3001.0,1585.0,11962.0,592.0,4467.0,2574.0,73561.0,2574.0,12113.0,1.5,20.2
8,8.0,8.0,11533.46302,92267.70415999998,,,,,473.0,3781.0,1884.0,15072.0,704.0,5628.0,3060.0,78429.0,3060.0,16981.0,,,,,388.0,3389.0,1546.0,13509.0,577.0,5044.0,2512.0,76073.0,2512.0,14625.0,1.5,21.7
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,425.0,4206.0,1696.0,16768.0,633.0,6262.0,2754.0,81183.0,2754.0,19735.0,,,,,341.0,3730.0,1361.0,14870.0,508.0,5553.0,2211.0,78283.0,2211.0,16835.0,1.3,23.0
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,61448,0,-7500,0.0,4206.0,0.0,16768.0,0.0,6262.0,0.0,81183.0,0.0,19735.0,0,61448,0.0,-7317.0,0.0,3730.0,0.0,14870.0,0.0,5553.0,0.0,78283.0,0.0,16835.0,0.0,23.0
