period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,404.0,404.0,1884.0,1884.0,706.0,706.0,-4506.0,56942.0,,,-7317.0,-7317.0,394.0,394.0,1838.0,1838.0,689.0,689.0,-4396.0,57052.0,3.3,13.1
2,2.0,2.0,11576.0,23152.0,,,,,404.0,808.0,1884.0,3768.0,706.0,1412.0,2994.0,59936.0,,,,,384.0,778.0,1793.0,3631.0,672.0,1361.0,2850.0,59901.0,3.3,16.3
3,3.0,3.0,11576.0,34728.0,,,,,404.0,1211.0,1884.0,5652.0,706.0,2118.0,2994.0,62930.0,,,,,375.0,1153.0,1749.0,5381.0,656.0,2017.0,2780.0,62682.0,3.3,19.6
4,4.0,4.0,11576.0,46304.0,,,,,404.0,1615.0,1884.0,7536.0,706.0,2825.0,2994.0,65924.0,,,,,366.0,1519.0,1707.0,7088.0,640.0,2656.0,2712.0,65394.0,3.3,22.8
5,5.0,5.0,11576.0,57880.0,,,,,404.0,2019.0,1884.0,9420.0,706.0,3531.0,2994.0,68918.0,,,,,357.0,1876.0,1665.0,8753.0,624.0,3281.0,2646.0,68040.0,3.3,26.1
6,6.0,6.0,11576.0,69456.0,,,,,404.0,2423.0,1884.0,11304.0,706.0,4237.0,2994.0,71911.0,,,,,348.0,2224.0,1625.0,10377.0,609.0,3889.0,2582.0,70622.0,3.3,29.3
7,7.0,7.0,11576.0,81032.0,,,,,404.0,2826.0,1884.0,13188.0,706.0,4943.0,2994.0,74905.0,,,,,340.0,2564.0,1585.0,11962.0,594.0,4484.0,2519.0,73140.0,3.3,32.6
8,8.0,8.0,11576.0,92608.0,,,,,404.0,3230.0,1884.0,15072.0,706.0,5649.0,2994.0,77899.0,,,,,331.0,2895.0,1546.0,13509.0,580.0,5063.0,2457.0,75598.0,3.3,35.8
9,9.0,9.0,11576.0,104184.0,,,,,404.0,3634.0,1884.0,16956.0,706.0,6355.0,2994.0,80893.0,,,,,323.0,3218.0,1509.0,15017.0,565.0,5629.0,2397.0,77995.0,3.3,39.1
10,10.0,10.0,11576.0,115760.0,,,,,404.0,4038.0,1884.0,18840.0,706.0,7061.0,2994.0,83887.0,,,,,315.0,3534.0,1472.0,16489.0,552.0,6180.0,2339.0,80334.0,3.3,42.3
11,11.0,11.0,11576.0,127336.0,,,,,404.0,4441.0,1884.0,20724.0,706.0,7767.0,2994.0,86881.0,,,,,308.0,3842.0,1436.0,17925.0,538.0,6718.0,2282.0,82616.0,3.3,45.6
12,12.0,12.0,11576.0,138912.0,,,,,404.0,4845.0,1884.0,22608.0,706.0,8474.0,2994.0,89875.0,,,,,300.0,4142.0,1401.0,19326.0,525.0,7243.0,2226.0,84842.0,3.3,48.8
13,13.0,13.0,11576.0,150488.0,,,,,404.0,5249.0,1884.0,24492.0,706.0,9180.0,2994.0,92869.0,,,,,293.0,4435.0,1367.0,20692.0,512.0,7756.0,2172.0,87014.0,3.3,52.1
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,57.0,5305.0,264.0,24756.0,99.0,9279.0,419.0,93288.0,,,,,41.0,4476.0,191.0,20883.0,71.0,7827.0,303.0,87317.0,0.5,52.5
post-use,13.14,14.454000000000002,0.0,152108.64,0,61448,0,-7500,0.0,5305.0,0.0,24756.0,0.0,9279.0,0.0,93288.0,0,61448,0.0,-7317.0,0.0,4476.0,0.0,20883.0,0.0,7827.0,0.0,87317.0,0.0,52.5
