period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,14350.869023,14350.869023,,,-4153,-4153,1459.0,1459.0,1884,1884,875.0,875.0,66.0,72066.0,66.0,66.0,,,-3955.0,-3955.0,1390.0,1390.0,1794.0,1794.0,834.0,834.0,63.0,72063.0,63.0,63.0,1.7,11.5
2,2.0,2.0,14350.869023,28701.738046,,,,,1459.0,2919.0,1884,3768,875.0,1751.0,4219.0,76284.0,4219.0,4284.0,,,,,1324.0,2713.0,1709.0,3503.0,794.0,1628.0,3826.0,75889.0,3826.0,3889.0,1.7,13.1
3,3.0,3.0,14350.869023,43052.607069,,,,,1459.0,4378.0,1884,5652,875.0,2626.0,4219.0,80503.0,4219.0,8503.0,,,,,1261.0,3974.0,1627.0,5131.0,756.0,2384.0,3644.0,79533.0,3644.0,7533.0,1.7,14.8
4,4.0,4.0,14350.869023,57403.476092,,,,,1459.0,5837.0,1884,7536,875.0,3502.0,4219.0,84722.0,4219.0,12722.0,,,,,1201.0,5175.0,1550.0,6681.0,720.0,3104.0,3471.0,83004.0,3471.0,11004.0,1.7,16.5
5,5.0,5.0,14350.869023,71754.345115,,,,,1459.0,7297.0,1884,9420,875.0,4377.0,4219.0,88941.0,4219.0,16941.0,,,,,1143.0,6318.0,1476.0,8157.0,686.0,3790.0,3305.0,86310.0,3305.0,14310.0,1.7,18.1
6,6.0,6.0,14350.869023,86105.21413800001,,,,,1459.0,8756.0,1884,11304,875.0,5252.0,4219.0,93159.0,4219.0,21159.0,,,,,1089.0,7407.0,1406.0,9563.0,653.0,4443.0,3148.0,89458.0,3148.0,17458.0,1.7,19.8
7,7.0,7.0,14350.869023,100456.08316100002,,,,,1459.0,10215.0,1884,13188,875.0,6128.0,4219.0,97378.0,4219.0,25378.0,,,,,1037.0,8444.0,1339.0,10902.0,622.0,5065.0,2998.0,92456.0,2998.0,20456.0,1.7,21.4
8,8.0,8.0,14350.869023,114806.95218400002,,,,,1459.0,11674.0,1884,15072,875.0,7003.0,4219.0,101597.0,4219.0,29597.0,,,,,988.0,9432.0,1275.0,12177.0,593.0,5658.0,2855.0,95311.0,2855.0,23311.0,1.7,23.1
9,9.0,9.0,14350.869023,129157.82120700003,,,,,1459.0,13134.0,1884,16956,875.0,7879.0,4219.0,105815.0,4219.0,33815.0,,,,,941.0,10373.0,1214.0,13391.0,564.0,6222.0,2719.0,98031.0,2719.0,26031.0,1.7,24.7
10,10.0,10.0,14350.869023,143508.69023000004,,,,,1459.0,14593.0,1884,18840,875.0,8754.0,4219.0,110034.0,4219.0,38034.0,,,,,896.0,11268.0,1157.0,14548.0,537.0,6760.0,2590.0,100621.0,2590.0,28621.0,1.7,26.4
11,11.0,11.0,14350.869023,157859.55925300004,,,,,1459.0,16052.0,1884,20724,875.0,9629.0,4219.0,114253.0,4219.0,42253.0,,,,,853.0,12122.0,1102.0,15649.0,512.0,7271.0,2467.0,103087.0,2467.0,31087.0,1.7,28.1
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,730.0,16782.0,942,21666,438.0,10067.0,2109.0,116362.0,2109.0,44362.0,,,,,416.0,12538.0,537.0,16187.0,250.0,7521.0,1204.0,104291.0,1204.0,32291.0,0.8,28.9
post-use,11.5,12.65,0.0,165034.99376450005,0,72000,0,-4153,0.0,16782.0,0,21666,0.0,10067.0,0.0,116362.0,0.0,44362.0,0,72000,0.0,-3955.0,0.0,12538.0,0.0,16187.0,0.0,7521.0,0.0,104291.0,0.0,32291.0,0.0,28.9
