period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1997.0,1997.0,1788.0,1788.0,1180.0,1180.0,4965.0,78885.0,,,,,1948.0,1948.0,1744.0,1744.0,1152.0,1152.0,4844.0,78764.0,4.3,9.8
2,2.0,2.0,11687.0,23374.0,,,,,1997.0,3994.0,1788.0,3576.0,1180.0,2361.0,4965.0,83850.0,,,,,1901.0,3849.0,1702.0,3446.0,1124.0,2275.0,4726.0,83490.0,4.3,14.1
3,3.0,3.0,11687.0,35061.0,,,,,1997.0,5990.0,1788.0,5364.0,1180.0,3541.0,4965.0,88815.0,,,,,1854.0,5703.0,1660.0,5107.0,1096.0,3371.0,4611.0,88101.0,4.3,18.4
4,4.0,4.0,11687.0,46748.0,,,,,1997.0,7987.0,1788.0,7152.0,1180.0,4722.0,4965.0,93781.0,,,,,1809.0,7512.0,1620.0,6726.0,1069.0,4441.0,4498.0,92599.0,4.3,22.7
5,5.0,5.0,11687.0,58435.0,,,,,1997.0,9984.0,1788.0,8940.0,1180.0,5902.0,4965.0,98746.0,,,,,1765.0,9277.0,1580.0,8307.0,1043.0,5484.0,4388.0,96987.0,4.3,27.1
6,6.0,6.0,11687.0,70122.0,,,,,1997.0,11981.0,1788.0,10728.0,1180.0,7082.0,4965.0,103711.0,,,,,1722.0,10998.0,1542.0,9849.0,1018.0,6502.0,4281.0,101269.0,4.3,31.4
7,7.0,7.0,11687.0,81809.0,,,,,1997.0,13977.0,1788.0,12516.0,1180.0,8263.0,4965.0,108676.0,,,,,1680.0,12678.0,1504.0,11353.0,993.0,7495.0,4177.0,105446.0,4.3,35.7
8,8.0,8.0,11687.0,93496.0,,,,,1997.0,15974.0,1788.0,14304.0,1180.0,9443.0,4965.0,113641.0,,,,,1639.0,14317.0,1467.0,12820.0,969.0,8464.0,4075.0,109521.0,4.3,40.0
9,9.0,9.0,11687.0,105183.0,,,,,1997.0,17971.0,1788.0,16092.0,1180.0,10623.0,4965.0,118606.0,,,,,1599.0,15916.0,1432.0,14252.0,945.0,9409.0,3976.0,113497.0,4.3,44.3
10,10.0,10.0,11687.0,116870.0,,,,,1997.0,19968.0,1788.0,17880.0,1180.0,11804.0,4965.0,123572.0,,,,,1560.0,17476.0,1397.0,15649.0,922.0,10331.0,3879.0,117375.0,4.3,48.7
11,11.0,11.0,11687.0,128557.0,,,,,1997.0,21965.0,1788.0,19668.0,1180.0,12984.0,4965.0,128537.0,,,,,1522.0,18998.0,1363.0,17011.0,900.0,11230.0,3784.0,121160.0,4.3,53.0
12,12.0,12.0,11687.0,140244.0,,,,,1997.0,23961.0,1788.0,21456.0,1180.0,14165.0,4965.0,133502.0,,,,,1485.0,20482.0,1329.0,18341.0,878.0,12108.0,3692.0,124851.0,4.3,57.3
13,13.0,13.0,11687.0,151931.0,,,,,1997.0,25958.0,1788.0,23244.0,1180.0,15345.0,4965.0,138467.0,,,,,1449.0,21931.0,1297.0,19638.0,856.0,12964.0,3602.0,128453.0,4.3,61.6
14,14.0,14.0,11687.0,163618.0,,,,,1997.0,27955.0,1788.0,25032.0,1180.0,16525.0,4965.0,143432.0,,,,,1413.0,23344.0,1265.0,20903.0,835.0,13800.0,3514.0,131967.0,4.3,65.9
15,15.0,15.0,11687.0,175305.0,,,,,1997.0,29952.0,1788.0,26820.0,1180.0,17706.0,4965.0,148397.0,,,,,1379.0,24723.0,1235.0,22138.0,815.0,14615.0,3428.0,135396.0,4.3,70.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,799.0,30750.0,715.0,27535.0,472.0,18178.0,1986.0,150384.0,,,,,546.0,25269.0,489.0,22627.0,323.0,14938.0,1358.0,136753.0,1.7,72.0
post-use,15.4,16.94,0.0,179979.80000000002,0,73920,0,0,0.0,30750.0,0.0,27535.0,0.0,18178.0,0.0,150384.0,0,73920,0,0,0.0,25269.0,0.0,22627.0,0.0,14938.0,0.0,136753.0,0.0,72.0
