period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,506.0,506.0,1884,1884,815.0,815.0,1817.0,61817.0,1817.0,1817.0,,,-1355.0,-1355.0,494.0,494.0,1838.0,1838.0,795.0,795.0,1773.0,61773.0,1773.0,1773.0,4.1,13.9
2,2,2.0,13363.34444,26726.68888,,,,,506.0,1013.0,1884,3768,815.0,1630.0,3206.0,65022.0,3206.0,5022.0,,,,,482.0,976.0,1793.0,3631.0,776.0,1571.0,3051.0,64824.0,3051.0,4824.0,4.1,18.0
3,3,3.0,13363.34444,40090.03332,,,,,506.0,1519.0,1884,5652,815.0,2445.0,3206.0,68228.0,3206.0,8228.0,,,,,470.0,1446.0,1749.0,5381.0,757.0,2328.0,2977.0,67800.0,2977.0,7800.0,4.1,22.1
4,4,4.0,13363.34444,53453.37776,,,,,506.0,2026.0,1884,7536,815.0,3261.0,3206.0,71434.0,3206.0,11434.0,,,,,459.0,1905.0,1707.0,7088.0,738.0,3067.0,2904.0,70704.0,2904.0,10704.0,4.1,26.1
5,5,5.0,13363.34444,66816.7222,,,,,506.0,2532.0,1884,9420,815.0,4076.0,3206.0,74639.0,3206.0,14639.0,,,,,448.0,2353.0,1665.0,8753.0,720.0,3787.0,2833.0,73538.0,2833.0,13538.0,4.1,30.2
6,6,6.0,13363.34444,80180.06664,,,,,506.0,3038.0,1884,11304,815.0,4891.0,3206.0,77845.0,3206.0,17845.0,,,,,437.0,2789.0,1625.0,10377.0,703.0,4490.0,2764.0,76302.0,2764.0,16302.0,4.1,34.3
7,7,7.0,13363.34444,93543.41108,,,,,506.0,3545.0,1884,13188,815.0,5706.0,3206.0,81050.0,3206.0,21050.0,,,,,426.0,3215.0,1585.0,11962.0,686.0,5176.0,2697.0,78998.0,2697.0,18998.0,4.1,38.4
8,8,8.0,13363.34444,106906.75552,,,,,506.0,4051.0,1884,15072,815.0,6521.0,3206.0,84256.0,3206.0,24256.0,,,,,416.0,3631.0,1546.0,13509.0,669.0,5845.0,2631.0,81629.0,2631.0,21629.0,4.1,42.4
9,9,9.0,13363.34444,120270.09996,,,,,506.0,4558.0,1884,16956,815.0,7336.0,3206.0,87461.0,3206.0,27461.0,,,,,405.0,4036.0,1509.0,15017.0,653.0,6498.0,2567.0,84196.0,2567.0,24196.0,4.1,46.5
10,10,10.0,13363.34444,133633.4444,,,,,506.0,5064.0,1884,18840,815.0,8152.0,3206.0,90667.0,3206.0,30667.0,,,,,396.0,4432.0,1472.0,16489.0,637.0,7134.0,2504.0,86700.0,2504.0,26700.0,4.1,50.6
11,11,11.0,13363.34444,146996.78884,,,,,506.0,5570.0,1884,20724,815.0,8967.0,3206.0,93872.0,3206.0,33872.0,,,,,386.0,4818.0,1436.0,17925.0,621.0,7756.0,2443.0,89143.0,2443.0,29143.0,4.1,54.7
12,12,12.0,13363.34444,160360.13328,,,,,506.0,6077.0,1884,22608,815.0,9782.0,3206.0,97078.0,3206.0,37078.0,,,,,377.0,5194.0,1401.0,19326.0,606.0,8362.0,2384.0,91527.0,2384.0,31527.0,4.1,58.8
13,13,13.0,13363.34444,173723.47772000002,,,,,506.0,6583.0,1884,24492,815.0,10597.0,3206.0,100284.0,3206.0,40284.0,,,,,367.0,5562.0,1367.0,20692.0,591.0,8953.0,2325.0,93852.0,2325.0,33852.0,4.1,62.8
post-use,13,14.3,0.0,173723.47772000002,0,60000,0.0,-1389.0,0.0,6583.0,0,24492,0.0,10597.0,0.0,100284.0,0.0,40284.0,0,60000,0.0,-1355.0,0.0,5562.0,0.0,20692.0,0.0,8953.0,0.0,93852.0,0.0,33852.0,0.0,62.8
