period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,421.0,421.0,1884.0,1884.0,706.0,706.0,-4489.0,55511.0,,,-7317.0,-7317.0,411.0,411.0,1838.0,1838.0,689.0,689.0,-4379.0,55621.0,1.7,11.5
2,2.0,2.0,11576.0,23152.0,,,,,421.0,842.0,1884.0,3768.0,706.0,1412.0,3011.0,58523.0,,,,,401.0,812.0,1793.0,3631.0,672.0,1361.0,2866.0,58487.0,1.7,13.3
3,3.0,3.0,11576.0,34728.0,,,,,421.0,1263.0,1884.0,5652.0,706.0,2118.0,3011.0,61534.0,,,,,391.0,1203.0,1749.0,5381.0,656.0,2017.0,2796.0,61283.0,1.7,15.0
4,4.0,4.0,11576.0,46304.0,,,,,421.0,1685.0,1884.0,7536.0,706.0,2825.0,3011.0,64545.0,,,,,382.0,1584.0,1707.0,7088.0,640.0,2656.0,2728.0,64011.0,1.7,16.7
5,5.0,5.0,11576.0,57880.0,,,,,421.0,2106.0,1884.0,9420.0,706.0,3531.0,3011.0,67556.0,,,,,372.0,1956.0,1665.0,8753.0,624.0,3281.0,2662.0,66673.0,1.7,18.4
6,6.0,6.0,11576.0,69456.0,,,,,421.0,2527.0,1884.0,11304.0,706.0,4237.0,3011.0,70568.0,,,,,363.0,2320.0,1625.0,10377.0,609.0,3889.0,2597.0,69269.0,1.7,20.1
7,7.0,7.0,11576.0,81032.0,,,,,421.0,2948.0,1884.0,13188.0,706.0,4943.0,3011.0,73579.0,,,,,354.0,2674.0,1585.0,11962.0,594.0,4484.0,2533.0,71803.0,1.7,21.9
8,8.0,8.0,11576.0,92608.0,,,,,421.0,3369.0,1884.0,15072.0,706.0,5649.0,3011.0,76590.0,,,,,346.0,3020.0,1546.0,13509.0,580.0,5063.0,2471.0,74274.0,1.7,23.6
9,9.0,9.0,11576.0,104184.0,,,,,421.0,3790.0,1884.0,16956.0,706.0,6355.0,3011.0,79601.0,,,,,337.0,3357.0,1509.0,15017.0,565.0,5629.0,2411.0,76685.0,1.7,25.3
10,10.0,10.0,11576.0,115760.0,,,,,421.0,4211.0,1884.0,18840.0,706.0,7061.0,3011.0,82613.0,,,,,329.0,3686.0,1472.0,16489.0,552.0,6180.0,2352.0,79038.0,1.7,27.0
11,11.0,11.0,11576.0,127336.0,,,,,421.0,4632.0,1884.0,20724.0,706.0,7767.0,3011.0,85624.0,,,,,321.0,4007.0,1436.0,17925.0,538.0,6718.0,2295.0,81333.0,1.7,28.7
12,12.0,12.0,11576.0,138912.0,,,,,421.0,5054.0,1884.0,22608.0,706.0,8474.0,3011.0,88635.0,,,,,313.0,4320.0,1401.0,19326.0,525.0,7243.0,2239.0,83572.0,1.7,30.5
13,13.0,13.0,11576.0,150488.0,,,,,421.0,5475.0,1884.0,24492.0,706.0,9180.0,3011.0,91646.0,,,,,305.0,4625.0,1367.0,20692.0,512.0,7756.0,2184.0,85756.0,1.7,32.2
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,59.0,5534.0,264.0,24756.0,99.0,9279.0,422.0,92068.0,,,,,43.0,4668.0,191.0,20883.0,71.0,7827.0,305.0,86061.0,0.2,32.4
post-use,13.14,14.454000000000002,0.0,152108.64,0,60000,0,-7500,0.0,5534.0,0.0,24756.0,0.0,9279.0,0.0,92068.0,0,60000,0.0,-7317.0,0.0,4668.0,0.0,20883.0,0.0,7827.0,0.0,86061.0,0.0,32.4
