period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1831.0,1831.0,1788.0,1788.0,1180.0,1180.0,4799.0,54905.0,,,,,1786.0,1786.0,1744.0,1744.0,1152.0,1152.0,4682.0,54788.0,3.9,9.4
2,2.0,2.0,11687.0,23374.0,,,,,1831.0,3661.0,1788.0,3576.0,1180.0,2361.0,4799.0,59704.0,,,,,1742.0,3528.0,1702.0,3446.0,1124.0,2275.0,4568.0,59356.0,3.9,13.3
3,3.0,3.0,11687.0,35061.0,,,,,1831.0,5492.0,1788.0,5364.0,1180.0,3541.0,4799.0,64503.0,,,,,1700.0,5228.0,1660.0,5107.0,1096.0,3371.0,4456.0,63812.0,3.9,17.3
4,4.0,4.0,11687.0,46748.0,,,,,1831.0,7323.0,1788.0,7152.0,1180.0,4722.0,4799.0,69302.0,,,,,1659.0,6887.0,1620.0,6726.0,1069.0,4441.0,4348.0,68160.0,3.9,21.2
5,5.0,5.0,11687.0,58435.0,,,,,1831.0,9153.0,1788.0,8940.0,1180.0,5902.0,4799.0,74101.0,,,,,1618.0,8505.0,1580.0,8307.0,1043.0,5484.0,4242.0,72402.0,3.9,25.1
6,6.0,6.0,11687.0,70122.0,,,,,1831.0,10984.0,1788.0,10728.0,1180.0,7082.0,4799.0,78900.0,,,,,1579.0,10084.0,1542.0,9849.0,1018.0,6502.0,4138.0,76540.0,3.9,29.0
7,7.0,7.0,11687.0,81809.0,,,,,1831.0,12815.0,1788.0,12516.0,1180.0,8263.0,4799.0,83699.0,,,,,1540.0,11624.0,1504.0,11353.0,993.0,7495.0,4037.0,80577.0,3.9,33.0
8,8.0,8.0,11687.0,93496.0,,,,,1831.0,14645.0,1788.0,14304.0,1180.0,9443.0,4799.0,88499.0,,,,,1503.0,13126.0,1467.0,12820.0,969.0,8464.0,3939.0,84516.0,3.9,36.9
9,9.0,9.0,11687.0,105183.0,,,,,1831.0,16476.0,1788.0,16092.0,1180.0,10623.0,4799.0,93298.0,,,,,1466.0,14592.0,1432.0,14252.0,945.0,9409.0,3843.0,88359.0,3.9,40.8
10,10.0,10.0,11687.0,116870.0,,,,,1831.0,18307.0,1788.0,17880.0,1180.0,11804.0,4799.0,98097.0,,,,,1430.0,16022.0,1397.0,15649.0,922.0,10331.0,3749.0,92108.0,3.9,44.8
11,11.0,11.0,11687.0,128557.0,,,,,1831.0,20137.0,1788.0,19668.0,1180.0,12984.0,4799.0,102896.0,,,,,1395.0,17417.0,1363.0,17011.0,900.0,11230.0,3658.0,95765.0,3.9,48.7
12,12.0,12.0,11687.0,140244.0,,,,,1831.0,21968.0,1788.0,21456.0,1180.0,14165.0,4799.0,107695.0,,,,,1361.0,18779.0,1329.0,18341.0,878.0,12108.0,3568.0,99334.0,3.9,52.6
13,13.0,13.0,11687.0,151931.0,,,,,1831.0,23799.0,1788.0,23244.0,1180.0,15345.0,4799.0,112494.0,,,,,1328.0,20107.0,1297.0,19638.0,856.0,12964.0,3481.0,102815.0,3.9,56.5
14,14.0,14.0,11687.0,163618.0,,,,,1831.0,25630.0,1788.0,25032.0,1180.0,16525.0,4799.0,117293.0,,,,,1296.0,21402.0,1265.0,20903.0,835.0,13800.0,3396.0,106211.0,3.9,60.5
15,15.0,15.0,11687.0,175305.0,,,,,1831.0,27460.0,1788.0,26820.0,1180.0,17706.0,4799.0,122092.0,,,,,1264.0,22666.0,1235.0,22138.0,815.0,14615.0,3314.0,109525.0,3.9,64.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,732.0,28192.0,715.0,27535.0,472.0,18178.0,1920.0,124012.0,,,,,501.0,23167.0,489.0,22627.0,323.0,14938.0,1312.0,110837.0,1.6,66.0
post-use,15.4,16.94,0.0,179979.80000000002,0,50106,0,0,0.0,28192.0,0.0,27535.0,0.0,18178.0,0.0,124012.0,0,50106,0,0,0.0,23167.0,0.0,22627.0,0.0,14938.0,0.0,110837.0,0.0,66.0
