period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0,0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,2851.0,2851.0,1788,1788,1350.0,1350.0,5989.0,54169.0,5989.0,5989.0,,,,,2715.0,2715.0,1703.0,1703.0,1285.0,1285.0,5703.0,53883.0,5703.0,5703.0,4.7,10.1
2,2,2.0,13363.34444,26726.68888,,,,,2851.0,5702.0,1788,3576,1350.0,2699.0,5989.0,60157.0,5989.0,11977.0,,,,,2586.0,5301.0,1622.0,3325.0,1224.0,2510.0,5432.0,59315.0,5432.0,11135.0,4.7,14.8
3,3,3.0,13363.34444,40090.03332,,,,,2851.0,8553.0,1788,5364,1350.0,4049.0,5989.0,66146.0,5989.0,17966.0,,,,,2463.0,7764.0,1545.0,4869.0,1166.0,3676.0,5173.0,64488.0,5173.0,16308.0,4.7,19.4
4,4,4.0,13363.34444,53453.37776,,,,,2851.0,11404.0,1788,7152,1350.0,5399.0,5989.0,72134.0,5989.0,23954.0,,,,,2345.0,10109.0,1471.0,6340.0,1110.0,4786.0,4927.0,69415.0,4927.0,21235.0,4.7,24.1
5,5,5.0,13363.34444,66816.7222,,,,,2851.0,14254.0,1788,8940,1350.0,6748.0,5989.0,78123.0,5989.0,29943.0,,,,,2234.0,12343.0,1401.0,7741.0,1058.0,5843.0,4692.0,74107.0,4692.0,25927.0,4.7,28.7
6,6,6.0,13363.34444,80180.06664,,,,,2851.0,17105.0,1788,10728,1350.0,8098.0,5989.0,84112.0,5989.0,35932.0,,,,,2127.0,14470.0,1334.0,9075.0,1007.0,6851.0,4469.0,78576.0,4469.0,30396.0,4.7,33.4
7,7,7.0,13363.34444,93543.41108,,,,,2851.0,19956.0,1788,12516,1350.0,9448.0,5989.0,90100.0,5989.0,41920.0,,,,,2026.0,16496.0,1271.0,10346.0,959.0,7810.0,4256.0,82832.0,4256.0,34652.0,4.7,38.0
8,8,8.0,13363.34444,106906.75552,,,,,2851.0,22807.0,1788,14304,1350.0,10798.0,5989.0,96089.0,5989.0,47909.0,,,,,1930.0,18426.0,1210.0,11556.0,914.0,8723.0,4053.0,86886.0,4053.0,38706.0,4.7,42.7
9,9,9.0,13363.34444,120270.09996,,,,,2851.0,25658.0,1788,16092,1350.0,12147.0,5989.0,102077.0,5989.0,53897.0,,,,,1838.0,20264.0,1153.0,12709.0,870.0,9593.0,3860.0,90746.0,3860.0,42566.0,4.7,47.4
10,10,10.0,13363.34444,133633.4444,,,,,2851.0,28509.0,1788,17880,1350.0,13497.0,5989.0,108066.0,5989.0,59886.0,,,,,1750.0,22014.0,1098.0,13806.0,829.0,10422.0,3676.0,94422.0,3676.0,46242.0,4.7,52.0
11,11,11.0,13363.34444,146996.78884,,,,,2851.0,31360.0,1788,19668,1350.0,14847.0,5989.0,114054.0,5989.0,65874.0,,,,,1667.0,23681.0,1045.0,14852.0,789.0,11211.0,3501.0,97924.0,3501.0,49744.0,4.7,56.7
12,12,12.0,13363.34444,160360.13328,,,,,2851.0,34211.0,1788,21456,1350.0,16196.0,5989.0,120043.0,5989.0,71863.0,,,,,1587.0,25268.0,996.0,15847.0,752.0,11963.0,3335.0,101258.0,3335.0,53078.0,4.7,61.3
13,13,13.0,13363.34444,173723.47772000002,,,,,2851.0,37062.0,1788,23244,1350.0,17546.0,5989.0,126032.0,5989.0,77852.0,,,,,1512.0,26780.0,948.0,16796.0,716.0,12678.0,3176.0,104434.0,3176.0,56254.0,4.7,66.0
post-use,13,14.3,0.0,173723.47772000002,0,48180,0,0,0.0,37062.0,0,23244,0.0,17546.0,0.0,126032.0,0.0,77852.0,0,48180,0,0,0.0,26780.0,0.0,16796.0,0.0,12678.0,0.0,104434.0,0.0,56254.0,0.0,66.0
