period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2470.0,2470.0,1788.0,1788.0,1180.0,1180.0,5438.0,69645.0,,,,,2410.0,2410.0,1744.0,1744.0,1152.0,1152.0,5306.0,69513.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,2470.0,4940.0,1788.0,3576.0,1180.0,2361.0,5438.0,75084.0,,,,,2351.0,4761.0,1702.0,3446.0,1124.0,2275.0,5176.0,74689.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,2470.0,7410.0,1788.0,5364.0,1180.0,3541.0,5438.0,80522.0,,,,,2294.0,7054.0,1660.0,5107.0,1096.0,3371.0,5050.0,79739.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,2470.0,9880.0,1788.0,7152.0,1180.0,4722.0,5438.0,85960.0,,,,,2238.0,9292.0,1620.0,6726.0,1069.0,4441.0,4927.0,84666.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,2470.0,12350.0,1788.0,8940.0,1180.0,5902.0,5438.0,91399.0,,,,,2183.0,11475.0,1580.0,8307.0,1043.0,5484.0,4807.0,89473.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,2470.0,14820.0,1788.0,10728.0,1180.0,7082.0,5438.0,96837.0,,,,,2130.0,13605.0,1542.0,9849.0,1018.0,6502.0,4689.0,94162.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,2470.0,17290.0,1788.0,12516.0,1180.0,8263.0,5438.0,102276.0,,,,,2078.0,15683.0,1504.0,11353.0,993.0,7495.0,4575.0,98737.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,2470.0,19760.0,1788.0,14304.0,1180.0,9443.0,5438.0,107714.0,,,,,2027.0,17710.0,1467.0,12820.0,969.0,8464.0,4464.0,103201.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,2470.0,22230.0,1788.0,16092.0,1180.0,10623.0,5438.0,113152.0,,,,,1978.0,19688.0,1432.0,14252.0,945.0,9409.0,4355.0,107556.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,2470.0,24700.0,1788.0,17880.0,1180.0,11804.0,5438.0,118591.0,,,,,1930.0,21617.0,1397.0,15649.0,922.0,10331.0,4248.0,111804.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,2470.0,27170.0,1788.0,19668.0,1180.0,12984.0,5438.0,124029.0,,,,,1882.0,23500.0,1363.0,17011.0,900.0,11230.0,4145.0,115949.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,2470.0,29640.0,1788.0,21456.0,1180.0,14165.0,5438.0,129467.0,,,,,1837.0,25337.0,1329.0,18341.0,878.0,12108.0,4044.0,119993.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,2470.0,32110.0,1788.0,23244.0,1180.0,15345.0,5438.0,134906.0,,,,,1792.0,27128.0,1297.0,19638.0,856.0,12964.0,3945.0,123938.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,2470.0,34580.0,1788.0,25032.0,1180.0,16525.0,5438.0,140344.0,,,,,1748.0,28876.0,1265.0,20903.0,835.0,13800.0,3849.0,127787.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,2470.0,37050.0,1788.0,26820.0,1180.0,17706.0,5438.0,145783.0,,,,,1705.0,30582.0,1235.0,22138.0,815.0,14615.0,3755.0,131542.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,988.0,38038.0,715.0,27535.0,472.0,18178.0,2175.0,147958.0,,,,,675.0,31257.0,489.0,22627.0,323.0,14938.0,1487.0,133029.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,38038.0,0.0,27535.0,0.0,18178.0,0.0,147958.0,0,64207,0,0,0.0,31257.0,0.0,22627.0,0.0,14938.0,0.0,133029.0,0.0,88.5
