period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1714.0,1714.0,1788.0,1788.0,1180.0,1180.0,4683.0,78603.0,,,,,1672.0,1672.0,1744.0,1744.0,1152.0,1152.0,4568.0,78488.0,4.3,9.8
2,2.0,2.0,11687.0,23374.0,,,,,1714.0,3429.0,1788.0,3576.0,1180.0,2361.0,4683.0,83285.0,,,,,1632.0,3304.0,1702.0,3446.0,1124.0,2275.0,4457.0,82946.0,4.3,14.1
3,3.0,3.0,11687.0,35061.0,,,,,1714.0,5143.0,1788.0,5364.0,1180.0,3541.0,4683.0,87968.0,,,,,1592.0,4896.0,1660.0,5107.0,1096.0,3371.0,4348.0,87294.0,4.3,18.4
4,4.0,4.0,11687.0,46748.0,,,,,1714.0,6857.0,1788.0,7152.0,1180.0,4722.0,4683.0,92651.0,,,,,1553.0,6449.0,1620.0,6726.0,1069.0,4441.0,4242.0,91536.0,4.3,22.7
5,5.0,5.0,11687.0,58435.0,,,,,1714.0,8572.0,1788.0,8940.0,1180.0,5902.0,4683.0,97333.0,,,,,1515.0,7964.0,1580.0,8307.0,1043.0,5484.0,4139.0,95675.0,4.3,27.1
6,6.0,6.0,11687.0,70122.0,,,,,1714.0,10286.0,1788.0,10728.0,1180.0,7082.0,4683.0,102016.0,,,,,1478.0,9443.0,1542.0,9849.0,1018.0,6502.0,4038.0,99713.0,4.3,31.4
7,7.0,7.0,11687.0,81809.0,,,,,1714.0,12000.0,1788.0,12516.0,1180.0,8263.0,4683.0,106699.0,,,,,1442.0,10885.0,1504.0,11353.0,993.0,7495.0,3939.0,103652.0,4.3,35.7
8,8.0,8.0,11687.0,93496.0,,,,,1714.0,13714.0,1788.0,14304.0,1180.0,9443.0,4683.0,111382.0,,,,,1407.0,12292.0,1467.0,12820.0,969.0,8464.0,3843.0,107496.0,4.3,40.0
9,9.0,9.0,11687.0,105183.0,,,,,1714.0,15429.0,1788.0,16092.0,1180.0,10623.0,4683.0,116064.0,,,,,1373.0,13665.0,1432.0,14252.0,945.0,9409.0,3750.0,111245.0,4.3,44.3
10,10.0,10.0,11687.0,116870.0,,,,,1714.0,17143.0,1788.0,17880.0,1180.0,11804.0,4683.0,120747.0,,,,,1339.0,15004.0,1397.0,15649.0,922.0,10331.0,3658.0,114903.0,4.3,48.7
11,11.0,11.0,11687.0,128557.0,,,,,1714.0,18857.0,1788.0,19668.0,1180.0,12984.0,4683.0,125430.0,,,,,1307.0,16310.0,1363.0,17011.0,900.0,11230.0,3569.0,118472.0,4.3,53.0
12,12.0,12.0,11687.0,140244.0,,,,,1714.0,20572.0,1788.0,21456.0,1180.0,14165.0,4683.0,130112.0,,,,,1275.0,17585.0,1329.0,18341.0,878.0,12108.0,3482.0,121954.0,4.3,57.3
13,13.0,13.0,11687.0,151931.0,,,,,1714.0,22286.0,1788.0,23244.0,1180.0,15345.0,4683.0,134795.0,,,,,1244.0,18829.0,1297.0,19638.0,856.0,12964.0,3397.0,125351.0,4.3,61.6
14,14.0,14.0,11687.0,163618.0,,,,,1714.0,24000.0,1788.0,25032.0,1180.0,16525.0,4683.0,139478.0,,,,,1213.0,20042.0,1265.0,20903.0,835.0,13800.0,3314.0,128665.0,4.3,65.9
15,15.0,15.0,11687.0,175305.0,,,,,1714.0,25715.0,1788.0,26820.0,1180.0,17706.0,4683.0,144160.0,,,,,1184.0,21225.0,1235.0,22138.0,815.0,14615.0,3233.0,131898.0,4.3,70.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,686.0,26400.0,715.0,27535.0,472.0,18178.0,1873.0,146033.0,,,,,469.0,21694.0,489.0,22627.0,323.0,14938.0,1281.0,133179.0,1.7,72.0
post-use,15.4,16.94,0.0,179979.80000000002,0,73920,0,0,0.0,26400.0,0.0,27535.0,0.0,18178.0,0.0,146033.0,0,73920,0,0,0.0,21694.0,0.0,22627.0,0.0,14938.0,0.0,133179.0,0.0,72.0
