period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1361.0,1361.0,1788.0,1788.0,1165.0,1165.0,4314.0,46768.0,4314.0,4314.0,,,,,1327.0,1327.0,1744.0,1744.0,1136.0,1136.0,4208.0,46663.0,4208.0,4208.0,3.2,8.6
2,2.0,2.0,11533.46302,23066.92604,,,,,1361.0,2721.0,1788.0,3576.0,1165.0,2330.0,4314.0,51082.0,4314.0,8627.0,,,,,1295.0,2622.0,1702.0,3446.0,1109.0,2245.0,4106.0,50768.0,4106.0,8314.0,3.2,11.8
3,3.0,3.0,11533.46302,34600.38906,,,,,1361.0,4082.0,1788.0,5364.0,1165.0,3495.0,4314.0,55395.0,4314.0,12941.0,,,,,1263.0,3886.0,1660.0,5107.0,1082.0,3327.0,4006.0,54774.0,4006.0,12319.0,3.2,15.0
4,4.0,4.0,11533.46302,46133.85208,,,,,1361.0,5442.0,1788.0,7152.0,1165.0,4660.0,4314.0,59709.0,4314.0,17254.0,,,,,1233.0,5119.0,1620.0,6726.0,1055.0,4382.0,3908.0,58682.0,3908.0,16227.0,3.2,18.1
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1361.0,6803.0,1788.0,8940.0,1165.0,5824.0,4314.0,64022.0,4314.0,21568.0,,,,,1203.0,6321.0,1580.0,8307.0,1030.0,5412.0,3813.0,62494.0,3813.0,20040.0,3.2,21.3
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1361.0,8164.0,1788.0,10728.0,1165.0,6989.0,4314.0,68336.0,4314.0,25881.0,,,,,1173.0,7494.0,1542.0,9849.0,1004.0,6416.0,3720.0,66214.0,3720.0,23759.0,3.2,24.5
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1361.0,9524.0,1788.0,12516.0,1165.0,8154.0,4314.0,72649.0,4314.0,30195.0,,,,,1145.0,8639.0,1504.0,11353.0,980.0,7396.0,3629.0,69843.0,3629.0,27388.0,3.2,27.7
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1361.0,10885.0,1788.0,14304.0,1165.0,9319.0,4314.0,76963.0,4314.0,34508.0,,,,,1117.0,9756.0,1467.0,12820.0,956.0,8352.0,3540.0,73383.0,3540.0,30928.0,3.2,30.8
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1225.0,12110.0,1609.0,15913.0,1048.0,10367.0,3882.0,80845.0,3882.0,38390.0,,,,,983.0,10739.0,1292.0,14112.0,842.0,9194.0,3116.0,76499.0,3116.0,34045.0,2.9,33.7
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0.0,42454.0,0,0,0.0,12110.0,0.0,15913.0,0.0,10367.0,0.0,80845.0,0.0,38390.0,0.0,42454.0,0,0,0.0,10739.0,0.0,14112.0,0.0,9194.0,0.0,76499.0,0.0,34045.0,0.0,33.7
