period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,721.0,721.0,1884,1884,815.0,815.0,2032.0,74032.0,2032.0,2032.0,,,-1355.0,-1355.0,703.0,703.0,1838.0,1838.0,795.0,795.0,1982.0,73982.0,1982.0,1982.0,2.3,12.1
2,2,2.0,13363.34444,26726.68888,,,,,721.0,1442.0,1884,3768,815.0,1630.0,3420.0,77452.0,3420.0,5452.0,,,,,686.0,1390.0,1793.0,3631.0,776.0,1571.0,3255.0,77237.0,3255.0,5237.0,2.3,14.3
3,3,3.0,13363.34444,40090.03332,,,,,721.0,2163.0,1884,5652,815.0,2445.0,3420.0,80872.0,3420.0,8872.0,,,,,670.0,2059.0,1749.0,5381.0,757.0,2328.0,3176.0,80414.0,3176.0,8414.0,2.3,16.6
4,4,4.0,13363.34444,53453.37776,,,,,721.0,2884.0,1884,7536,815.0,3261.0,3420.0,84292.0,3420.0,12292.0,,,,,653.0,2713.0,1707.0,7088.0,738.0,3067.0,3099.0,83512.0,3099.0,11512.0,2.3,18.9
5,5,5.0,13363.34444,66816.7222,,,,,721.0,3605.0,1884,9420,815.0,4076.0,3420.0,87713.0,3420.0,15713.0,,,,,637.0,3350.0,1665.0,8753.0,720.0,3787.0,3023.0,86535.0,3023.0,14535.0,2.3,21.1
6,6,6.0,13363.34444,80180.06664,,,,,721.0,4327.0,1884,11304,815.0,4891.0,3420.0,91133.0,3420.0,19133.0,,,,,622.0,3972.0,1625.0,10377.0,703.0,4490.0,2949.0,89484.0,2949.0,17484.0,2.3,23.4
7,7,7.0,13363.34444,93543.41108,,,,,721.0,5048.0,1884,13188,815.0,5706.0,3420.0,94553.0,3420.0,22553.0,,,,,607.0,4578.0,1585.0,11962.0,686.0,5176.0,2877.0,92362.0,2877.0,20362.0,2.3,25.7
8,8,8.0,13363.34444,106906.75552,,,,,721.0,5769.0,1884,15072,815.0,6521.0,3420.0,97973.0,3420.0,25973.0,,,,,592.0,5170.0,1546.0,13509.0,669.0,5845.0,2807.0,95169.0,2807.0,23169.0,2.3,27.9
9,9,9.0,13363.34444,120270.09996,,,,,721.0,6490.0,1884,16956,815.0,7336.0,3420.0,101394.0,3420.0,29394.0,,,,,577.0,5748.0,1509.0,15017.0,653.0,6498.0,2739.0,97908.0,2739.0,25908.0,2.3,30.2
10,10,10.0,13363.34444,133633.4444,,,,,721.0,7211.0,1884,18840,815.0,8152.0,3420.0,104814.0,3420.0,32814.0,,,,,563.0,6311.0,1472.0,16489.0,637.0,7134.0,2672.0,100579.0,2672.0,28579.0,2.3,32.4
11,11,11.0,13363.34444,146996.78884,,,,,721.0,7932.0,1884,20724,815.0,8967.0,3420.0,108234.0,3420.0,36234.0,,,,,550.0,6861.0,1436.0,17925.0,621.0,7756.0,2607.0,103186.0,2607.0,31186.0,2.3,34.7
12,12,12.0,13363.34444,160360.13328,,,,,721.0,8653.0,1884,22608,815.0,9782.0,3420.0,111654.0,3420.0,39654.0,,,,,536.0,7397.0,1401.0,19326.0,606.0,8362.0,2543.0,105729.0,2543.0,33729.0,2.3,37.0
13,13,13.0,13363.34444,173723.47772000002,,,,,721.0,9374.0,1884,24492,815.0,10597.0,3420.0,115075.0,3420.0,43075.0,,,,,523.0,7920.0,1367.0,20692.0,591.0,8953.0,2481.0,108210.0,2481.0,36210.0,2.3,39.2
post-use,13,14.3,0.0,173723.47772000002,0,72000,0.0,-1389.0,0.0,9374.0,0,24492,0.0,10597.0,0.0,115075.0,0.0,43075.0,0,72000,0.0,-1355.0,0.0,7920.0,0.0,20692.0,0.0,8953.0,0.0,108210.0,0.0,36210.0,0.0,39.2
