period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,1075.0,1075.0,1884.0,1884.0,704.0,704.0,-3837.0,65293.0,-3837.0,-3837.0,,,-7143.0,-7143.0,1024.0,1024.0,1794.0,1794.0,670.0,670.0,-3655.0,65475.0,-3655.0,-3655.0,1.2,11.0
2,2.0,2.0,11533.46302,23066.92604,,,,,1075.0,2150.0,1884.0,3768.0,704.0,1407.0,3663.0,68955.0,3663.0,-175.0,,,,,975.0,1999.0,1709.0,3503.0,638.0,1308.0,3322.0,68797.0,3322.0,-333.0,1.2,12.3
3,3.0,3.0,11533.46302,34600.38906,,,,,1075.0,3225.0,1884.0,5652.0,704.0,2111.0,3663.0,72618.0,3663.0,3488.0,,,,,929.0,2928.0,1627.0,5131.0,608.0,1916.0,3164.0,71961.0,3164.0,2831.0,1.2,13.5
4,4.0,4.0,11533.46302,46133.85208,,,,,1075.0,4300.0,1884.0,7536.0,704.0,2814.0,3663.0,76280.0,3663.0,7150.0,,,,,884.0,3812.0,1550.0,6681.0,579.0,2495.0,3013.0,74975.0,3013.0,5845.0,1.2,14.7
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1075.0,5375.0,1884.0,9420.0,704.0,3518.0,3663.0,79943.0,3663.0,10813.0,,,,,842.0,4655.0,1476.0,8157.0,551.0,3046.0,2870.0,77844.0,2870.0,8714.0,1.2,15.9
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1075.0,6450.0,1884.0,11304.0,704.0,4221.0,3663.0,83606.0,3663.0,14476.0,,,,,802.0,5457.0,1406.0,9563.0,525.0,3571.0,2733.0,80577.0,2733.0,11447.0,1.2,17.1
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1075.0,7526.0,1884.0,13188.0,704.0,4925.0,3663.0,87268.0,3663.0,18138.0,,,,,764.0,6221.0,1339.0,10902.0,500.0,4071.0,2603.0,83180.0,2603.0,14050.0,1.2,18.4
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1075.0,8601.0,1884.0,15072.0,704.0,5628.0,3663.0,90931.0,3663.0,21801.0,,,,,728.0,6948.0,1275.0,12177.0,476.0,4547.0,2479.0,85659.0,2479.0,16529.0,1.2,19.6
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,968.0,9568.0,1696.0,16768.0,633.0,6262.0,3296.0,94227.0,3296.0,25097.0,,,,,627.0,7575.0,1098.0,13275.0,410.0,4957.0,2135.0,87795.0,2135.0,18665.0,1.1,20.7
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,69130,0,-7500,0.0,9568.0,0.0,16768.0,0.0,6262.0,0.0,94227.0,0.0,25097.0,0,69130,0.0,-7143.0,0.0,7575.0,0.0,13275.0,0.0,4957.0,0.0,87795.0,0.0,18665.0,0.0,20.7
