period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0,0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1730.0,1730.0,1788,1788,1350.0,1350.0,4868.0,52063.0,4868.0,4868.0,,,,,1648.0,1648.0,1703.0,1703.0,1285.0,1285.0,4636.0,51832.0,4636.0,4636.0,3.7,9.2
2,2,2.0,13363.34444,26726.68888,,,,,1730.0,3461.0,1788,3576,1350.0,2699.0,4868.0,56931.0,4868.0,9736.0,,,,,1569.0,3217.0,1622.0,3325.0,1224.0,2510.0,4415.0,56247.0,4415.0,9052.0,3.7,12.9
3,3,3.0,13363.34444,40090.03332,,,,,1730.0,5191.0,1788,5364,1350.0,4049.0,4868.0,61799.0,4868.0,14604.0,,,,,1495.0,4712.0,1545.0,4869.0,1166.0,3676.0,4205.0,60452.0,4205.0,13257.0,3.7,16.6
4,4,4.0,13363.34444,53453.37776,,,,,1730.0,6921.0,1788,7152,1350.0,5399.0,4868.0,66667.0,4868.0,19472.0,,,,,1423.0,6135.0,1471.0,6340.0,1110.0,4786.0,4005.0,64457.0,4005.0,17262.0,3.7,20.3
5,5,5.0,13363.34444,66816.7222,,,,,1730.0,8651.0,1788,8940,1350.0,6748.0,4868.0,71535.0,4868.0,24340.0,,,,,1356.0,7491.0,1401.0,7741.0,1058.0,5843.0,3814.0,68271.0,3814.0,21076.0,3.7,24.0
6,6,6.0,13363.34444,80180.06664,,,,,1730.0,10382.0,1788,10728,1350.0,8098.0,4868.0,76403.0,4868.0,29208.0,,,,,1291.0,8782.0,1334.0,9075.0,1007.0,6851.0,3633.0,71904.0,3633.0,24708.0,3.7,27.7
7,7,7.0,13363.34444,93543.41108,,,,,1730.0,12112.0,1788,12516,1350.0,9448.0,4868.0,81271.0,4868.0,34076.0,,,,,1230.0,10012.0,1271.0,10346.0,959.0,7810.0,3460.0,75363.0,3460.0,28168.0,3.7,31.4
8,8,8.0,13363.34444,106906.75552,,,,,1730.0,13842.0,1788,14304,1350.0,10798.0,4868.0,86139.0,4868.0,38944.0,,,,,1171.0,11183.0,1210.0,11556.0,914.0,8723.0,3295.0,78658.0,3295.0,31463.0,3.7,35.1
9,9,9.0,13363.34444,120270.09996,,,,,1730.0,15572.0,1788,16092,1350.0,12147.0,4868.0,91007.0,4868.0,43812.0,,,,,1115.0,12298.0,1153.0,12709.0,870.0,9593.0,3138.0,81796.0,3138.0,34601.0,3.7,38.8
10,10,10.0,13363.34444,133633.4444,,,,,1730.0,17303.0,1788,17880,1350.0,13497.0,4868.0,95875.0,4868.0,48680.0,,,,,1062.0,13361.0,1098.0,13806.0,829.0,10422.0,2989.0,84785.0,2989.0,37589.0,3.7,42.5
11,11,11.0,13363.34444,146996.78884,,,,,1730.0,19033.0,1788,19668,1350.0,14847.0,4868.0,100743.0,4868.0,53547.0,,,,,1012.0,14372.0,1045.0,14852.0,789.0,11211.0,2846.0,87631.0,2846.0,40435.0,3.7,46.2
12,12,12.0,13363.34444,160360.13328,,,,,1730.0,20763.0,1788,21456,1350.0,16196.0,4868.0,105611.0,4868.0,58415.0,,,,,963.0,15336.0,996.0,15847.0,752.0,11963.0,2711.0,90341.0,2711.0,43146.0,3.7,49.9
13,13,13.0,13363.34444,173723.47772000002,,,,,1730.0,22493.0,1788,23244,1350.0,17546.0,4868.0,110479.0,4868.0,63283.0,,,,,918.0,16253.0,948.0,16796.0,716.0,12678.0,2582.0,92923.0,2582.0,45727.0,3.7,53.6
post-use,13,14.3,0.0,173723.47772000002,0.0,47196.0,0,0,0.0,22493.0,0,23244,0.0,17546.0,0.0,110479.0,0.0,63283.0,0.0,47196.0,0,0,0.0,16253.0,0.0,16796.0,0.0,12678.0,0.0,92923.0,0.0,45727.0,0.0,53.6
