period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,926.0,926.0,1884.0,1884.0,713.0,713.0,-3978.0,65152.0,,,-7317.0,-7317.0,903.0,903.0,1838.0,1838.0,696.0,696.0,-3881.0,65249.0,1.2,11.1
2,2.0,2.0,11687.0,23374.0,,,,,926.0,1851.0,1884.0,3768.0,713.0,1426.0,3522.0,68675.0,,,,,881.0,1784.0,1793.0,3631.0,679.0,1374.0,3353.0,68602.0,1.2,12.3
3,3.0,3.0,11687.0,35061.0,,,,,926.0,2777.0,1884.0,5652.0,713.0,2139.0,3522.0,72197.0,,,,,859.0,2643.0,1749.0,5381.0,662.0,2036.0,3271.0,71873.0,1.2,13.5
4,4.0,4.0,11687.0,46748.0,,,,,926.0,3702.0,1884.0,7536.0,713.0,2852.0,3522.0,75720.0,,,,,839.0,3482.0,1707.0,7088.0,646.0,2682.0,3191.0,75064.0,1.2,14.7
5,5.0,5.0,11687.0,58435.0,,,,,926.0,4628.0,1884.0,9420.0,713.0,3565.0,3522.0,79242.0,,,,,818.0,4300.0,1665.0,8753.0,630.0,3312.0,3113.0,78178.0,1.2,16.0
6,6.0,6.0,11687.0,70122.0,,,,,926.0,5553.0,1884.0,11304.0,713.0,4277.0,3522.0,82765.0,,,,,798.0,5098.0,1625.0,10377.0,615.0,3927.0,3037.0,81215.0,1.2,17.2
7,7.0,7.0,11687.0,81809.0,,,,,926.0,6479.0,1884.0,13188.0,713.0,4990.0,3522.0,86287.0,,,,,779.0,5877.0,1585.0,11962.0,600.0,4527.0,2963.0,84178.0,1.2,18.4
8,8.0,8.0,11687.0,93496.0,,,,,926.0,7404.0,1884.0,15072.0,713.0,5703.0,3522.0,89810.0,,,,,760.0,6636.0,1546.0,13509.0,585.0,5112.0,2891.0,87069.0,1.2,19.6
9,9.0,9.0,11687.0,105183.0,,,,,926.0,8330.0,1884.0,16956.0,713.0,6416.0,3522.0,93332.0,,,,,741.0,7378.0,1509.0,15017.0,571.0,5682.0,2821.0,89890.0,1.2,20.9
10,10.0,10.0,11687.0,116870.0,,,,,926.0,9256.0,1884.0,18840.0,713.0,7129.0,3522.0,96855.0,,,,,723.0,8101.0,1472.0,16489.0,557.0,6239.0,2752.0,92642.0,1.2,22.1
11,11.0,11.0,11687.0,128557.0,,,,,926.0,10181.0,1884.0,20724.0,713.0,7842.0,3522.0,100377.0,,,,,705.0,8806.0,1436.0,17925.0,543.0,6783.0,2685.0,95326.0,1.2,23.3
12,12.0,12.0,11687.0,140244.0,,,,,926.0,11107.0,1884.0,22608.0,713.0,8555.0,3522.0,103900.0,,,,,688.0,9494.0,1401.0,19326.0,530.0,7313.0,2619.0,97946.0,1.2,24.6
13,13.0,13.0,11687.0,151931.0,,,,,926.0,12032.0,1884.0,24492.0,713.0,9268.0,3522.0,107422.0,,,,,671.0,10166.0,1367.0,20692.0,517.0,7830.0,2555.0,100501.0,1.2,25.8
14,14.0,14.0,11687.0,163618.0,,,,,926.0,12958.0,1884.0,26376.0,713.0,9981.0,3522.0,110945.0,,,,,655.0,10821.0,1333.0,22026.0,505.0,8335.0,2493.0,102994.0,1.2,27.0
15,15.0,15.0,11687.0,175305.0,,,,,926.0,13883.0,1884.0,28260.0,713.0,10694.0,3522.0,114467.0,,,,,639.0,11460.0,1301.0,23327.0,492.0,8827.0,2432.0,105426.0,1.2,28.2
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,370.0,14254.0,754.0,29014.0,285.0,10979.0,1409.0,115876.0,,,,,253.0,11713.0,515.0,23842.0,195.0,9022.0,963.0,106389.0,0.5,28.7
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,14254.0,0.0,29014.0,0.0,10979.0,0.0,115876.0,0,69130,0.0,-7317.0,0.0,11713.0,0.0,23842.0,0.0,9022.0,0.0,106389.0,0.0,28.7
