period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,669.0,669.0,1884.0,1884.0,713.0,713.0,-4234.0,64896.0,,,-7317.0,-7317.0,653.0,653.0,1838.0,1838.0,696.0,696.0,-4131.0,64999.0,2.1,11.9
2,2.0,2.0,11687.0,23374.0,,,,,669.0,1338.0,1884.0,3768.0,713.0,1426.0,3266.0,68162.0,,,,,637.0,1290.0,1793.0,3631.0,679.0,1374.0,3109.0,68108.0,2.1,14.1
3,3.0,3.0,11687.0,35061.0,,,,,669.0,2007.0,1884.0,5652.0,713.0,2139.0,3266.0,71428.0,,,,,621.0,1911.0,1749.0,5381.0,662.0,2036.0,3033.0,71141.0,2.1,16.2
4,4.0,4.0,11687.0,46748.0,,,,,669.0,2677.0,1884.0,7536.0,713.0,2852.0,3266.0,74694.0,,,,,606.0,2517.0,1707.0,7088.0,646.0,2682.0,2959.0,74100.0,2.1,18.3
5,5.0,5.0,11687.0,58435.0,,,,,669.0,3346.0,1884.0,9420.0,713.0,3565.0,3266.0,77960.0,,,,,591.0,3109.0,1665.0,8753.0,630.0,3312.0,2887.0,76987.0,2.1,20.4
6,6.0,6.0,11687.0,70122.0,,,,,669.0,4015.0,1884.0,11304.0,713.0,4277.0,3266.0,81226.0,,,,,577.0,3686.0,1625.0,10377.0,615.0,3927.0,2816.0,79803.0,2.1,22.5
7,7.0,7.0,11687.0,81809.0,,,,,669.0,4684.0,1884.0,13188.0,713.0,4990.0,3266.0,84493.0,,,,,563.0,4249.0,1585.0,11962.0,600.0,4527.0,2748.0,82550.0,2.1,24.7
8,8.0,8.0,11687.0,93496.0,,,,,669.0,5353.0,1884.0,15072.0,713.0,5703.0,3266.0,87759.0,,,,,549.0,4798.0,1546.0,13509.0,585.0,5112.0,2681.0,85231.0,2.1,26.8
9,9.0,9.0,11687.0,105183.0,,,,,669.0,6022.0,1884.0,16956.0,713.0,6416.0,3266.0,91025.0,,,,,536.0,5334.0,1509.0,15017.0,571.0,5682.0,2615.0,87846.0,2.1,28.9
10,10.0,10.0,11687.0,116870.0,,,,,669.0,6692.0,1884.0,18840.0,713.0,7129.0,3266.0,94291.0,,,,,523.0,5857.0,1472.0,16489.0,557.0,6239.0,2551.0,90398.0,2.1,31.0
11,11.0,11.0,11687.0,128557.0,,,,,669.0,7361.0,1884.0,20724.0,713.0,7842.0,3266.0,97557.0,,,,,510.0,6367.0,1436.0,17925.0,543.0,6783.0,2489.0,92887.0,2.1,33.1
12,12.0,12.0,11687.0,140244.0,,,,,669.0,8030.0,1884.0,22608.0,713.0,8555.0,3266.0,100823.0,,,,,498.0,6864.0,1401.0,19326.0,530.0,7313.0,2429.0,95316.0,2.1,35.3
13,13.0,13.0,11687.0,151931.0,,,,,669.0,8699.0,1884.0,24492.0,713.0,9268.0,3266.0,104089.0,,,,,485.0,7350.0,1367.0,20692.0,517.0,7830.0,2369.0,97685.0,2.1,37.4
14,14.0,14.0,11687.0,163618.0,,,,,669.0,9368.0,1884.0,26376.0,713.0,9981.0,3266.0,107355.0,,,,,474.0,7823.0,1333.0,22026.0,505.0,8335.0,2311.0,99996.0,2.1,39.5
15,15.0,15.0,11687.0,175305.0,,,,,669.0,10037.0,1884.0,28260.0,713.0,10694.0,3266.0,110621.0,,,,,462.0,8285.0,1301.0,23327.0,492.0,8827.0,2255.0,102251.0,2.1,41.6
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,268.0,10305.0,754.0,29014.0,285.0,10979.0,1306.0,111928.0,,,,,183.0,8468.0,515.0,23842.0,195.0,9022.0,893.0,103145.0,0.8,42.5
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,10305.0,0.0,29014.0,0.0,10979.0,0.0,111928.0,0,69130,0.0,-7317.0,0.0,8468.0,0.0,23842.0,0.0,9022.0,0.0,103145.0,0.0,42.5
