period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1382.0,1382.0,1788.0,1788.0,1180.0,1180.0,4351.0,54457.0,,,,,1349.0,1349.0,1744.0,1744.0,1152.0,1152.0,4245.0,54351.0,3.9,9.4
2,2.0,2.0,11687.0,23374.0,,,,,1382.0,2765.0,1788.0,3576.0,1180.0,2361.0,4351.0,58808.0,,,,,1316.0,2665.0,1702.0,3446.0,1124.0,2275.0,4141.0,58492.0,3.9,13.3
3,3.0,3.0,11687.0,35061.0,,,,,1382.0,4147.0,1788.0,5364.0,1180.0,3541.0,4351.0,63159.0,,,,,1284.0,3948.0,1660.0,5107.0,1096.0,3371.0,4040.0,62532.0,3.9,17.3
4,4.0,4.0,11687.0,46748.0,,,,,1382.0,5530.0,1788.0,7152.0,1180.0,4722.0,4351.0,67509.0,,,,,1252.0,5201.0,1620.0,6726.0,1069.0,4441.0,3942.0,66474.0,3.9,21.2
5,5.0,5.0,11687.0,58435.0,,,,,1382.0,6912.0,1788.0,8940.0,1180.0,5902.0,4351.0,71860.0,,,,,1222.0,6423.0,1580.0,8307.0,1043.0,5484.0,3846.0,70319.0,3.9,25.1
6,6.0,6.0,11687.0,70122.0,,,,,1382.0,8295.0,1788.0,10728.0,1180.0,7082.0,4351.0,76211.0,,,,,1192.0,7615.0,1542.0,9849.0,1018.0,6502.0,3752.0,74071.0,3.9,29.0
7,7.0,7.0,11687.0,81809.0,,,,,1382.0,9677.0,1788.0,12516.0,1180.0,8263.0,4351.0,80562.0,,,,,1163.0,8778.0,1504.0,11353.0,993.0,7495.0,3660.0,77731.0,3.9,33.0
8,8.0,8.0,11687.0,93496.0,,,,,1382.0,11060.0,1788.0,14304.0,1180.0,9443.0,4351.0,84913.0,,,,,1135.0,9913.0,1467.0,12820.0,969.0,8464.0,3571.0,81302.0,3.9,36.9
9,9.0,9.0,11687.0,105183.0,,,,,1382.0,12442.0,1788.0,16092.0,1180.0,10623.0,4351.0,89264.0,,,,,1107.0,11020.0,1432.0,14252.0,945.0,9409.0,3484.0,84786.0,3.9,40.8
10,10.0,10.0,11687.0,116870.0,,,,,1382.0,13825.0,1788.0,17880.0,1180.0,11804.0,4351.0,93615.0,,,,,1080.0,12100.0,1397.0,15649.0,922.0,10331.0,3399.0,88185.0,3.9,44.8
11,11.0,11.0,11687.0,128557.0,,,,,1382.0,15207.0,1788.0,19668.0,1180.0,12984.0,4351.0,97966.0,,,,,1054.0,13153.0,1363.0,17011.0,900.0,11230.0,3316.0,91501.0,3.9,48.7
12,12.0,12.0,11687.0,140244.0,,,,,1382.0,16590.0,1788.0,21456.0,1180.0,14165.0,4351.0,102316.0,,,,,1028.0,14181.0,1329.0,18341.0,878.0,12108.0,3235.0,94736.0,3.9,52.6
13,13.0,13.0,11687.0,151931.0,,,,,1382.0,17972.0,1788.0,23244.0,1180.0,15345.0,4351.0,106667.0,,,,,1003.0,15184.0,1297.0,19638.0,856.0,12964.0,3156.0,97892.0,3.9,56.5
14,14.0,14.0,11687.0,163618.0,,,,,1382.0,19355.0,1788.0,25032.0,1180.0,16525.0,4351.0,111018.0,,,,,978.0,16163.0,1265.0,20903.0,835.0,13800.0,3079.0,100972.0,3.9,60.5
15,15.0,15.0,11687.0,175305.0,,,,,1382.0,20737.0,1788.0,26820.0,1180.0,17706.0,4351.0,115369.0,,,,,955.0,17117.0,1235.0,22138.0,815.0,14615.0,3004.0,103976.0,3.9,64.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,553.0,21290.0,715.0,27535.0,472.0,18178.0,1740.0,117109.0,,,,,378.0,17495.0,489.0,22627.0,323.0,14938.0,1190.0,105166.0,1.6,66.0
post-use,15.4,16.94,0.0,179979.80000000002,0,50106,0,0,0.0,21290.0,0.0,27535.0,0.0,18178.0,0.0,117109.0,0,50106,0,0,0.0,17495.0,0.0,22627.0,0.0,14938.0,0.0,105166.0,0.0,66.0
