period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1483.0,1483.0,1788,1788,1350.0,1350.0,4620.0,47075.0,4620.0,4620.0,,,,,1412.0,1412.0,1703.0,1703.0,1285.0,1285.0,4400.0,46855.0,4400.0,4400.0,3.7,9.1
2,2,2.0,13363.34444,26726.68888,,,,,1483.0,2965.0,1788,3576,1350.0,2699.0,4620.0,51695.0,4620.0,9241.0,,,,,1345.0,2757.0,1622.0,3325.0,1224.0,2510.0,4191.0,51045.0,4191.0,8591.0,3.7,12.8
3,3,3.0,13363.34444,40090.03332,,,,,1483.0,4448.0,1788,5364,1350.0,4049.0,4620.0,56315.0,4620.0,13861.0,,,,,1281.0,4037.0,1545.0,4869.0,1166.0,3676.0,3991.0,55037.0,3991.0,12582.0,3.7,16.5
4,4,4.0,13363.34444,53453.37776,,,,,1483.0,5930.0,1788,7152,1350.0,5399.0,4620.0,60936.0,4620.0,18481.0,,,,,1220.0,5257.0,1471.0,6340.0,1110.0,4786.0,3801.0,58838.0,3801.0,16383.0,3.7,20.2
5,5,5.0,13363.34444,66816.7222,,,,,1483.0,7413.0,1788,8940,1350.0,6748.0,4620.0,65556.0,4620.0,23101.0,,,,,1162.0,6419.0,1401.0,7741.0,1058.0,5843.0,3620.0,62458.0,3620.0,20003.0,3.7,23.8
6,6,6.0,13363.34444,80180.06664,,,,,1483.0,8895.0,1788,10728,1350.0,8098.0,4620.0,70176.0,4620.0,27722.0,,,,,1106.0,7525.0,1334.0,9075.0,1007.0,6851.0,3448.0,65906.0,3448.0,23451.0,3.7,27.5
7,7,7.0,13363.34444,93543.41108,,,,,1483.0,10378.0,1788,12516,1350.0,9448.0,4620.0,74796.0,4620.0,32342.0,,,,,1054.0,8579.0,1271.0,10346.0,959.0,7810.0,3284.0,69189.0,3284.0,26735.0,3.7,31.2
8,8,8.0,13363.34444,106906.75552,,,,,1483.0,11861.0,1788,14304,1350.0,10798.0,4620.0,79417.0,4620.0,36962.0,,,,,1003.0,9582.0,1210.0,11556.0,914.0,8723.0,3127.0,72316.0,3127.0,29862.0,3.7,34.8
9,9,9.0,13363.34444,120270.09996,,,,,1483.0,13343.0,1788,16092,1350.0,12147.0,4620.0,84037.0,4620.0,41582.0,,,,,956.0,10538.0,1153.0,12709.0,870.0,9593.0,2978.0,75295.0,2978.0,32840.0,3.7,38.5
10,10,10.0,13363.34444,133633.4444,,,,,1483.0,14826.0,1788,17880,1350.0,13497.0,4620.0,88657.0,4620.0,46203.0,,,,,910.0,11448.0,1098.0,13806.0,829.0,10422.0,2836.0,78131.0,2836.0,35677.0,3.7,42.2
11,11,11.0,13363.34444,146996.78884,,,,,1483.0,16308.0,1788,19668,1350.0,14847.0,4620.0,93277.0,4620.0,50823.0,,,,,867.0,12315.0,1045.0,14852.0,789.0,11211.0,2701.0,80832.0,2701.0,38378.0,3.7,45.9
12,12,12.0,13363.34444,160360.13328,,,,,1483.0,17791.0,1788,21456,1350.0,16196.0,4620.0,97898.0,4620.0,55443.0,,,,,826.0,13140.0,996.0,15847.0,752.0,11963.0,2573.0,83405.0,2573.0,40951.0,3.7,49.5
13,13,13.0,13363.34444,173723.47772000002,,,,,1483.0,19273.0,1788,23244,1350.0,17546.0,4620.0,102518.0,4620.0,60064.0,,,,,786.0,13927.0,948.0,16796.0,716.0,12678.0,2450.0,85855.0,2450.0,43401.0,3.7,53.2
post-use,13,14.3,0.0,173723.47772000002,0.0,42454.0,0,0,0.0,19273.0,0,23244,0.0,17546.0,0.0,102518.0,0.0,60064.0,0.0,42454.0,0,0,0.0,13927.0,0.0,16796.0,0.0,12678.0,0.0,85855.0,0.0,43401.0,0.0,53.2
