period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,497.0,497.0,1884.0,1884.0,706.0,706.0,-4413.0,55587.0,,,-7317.0,-7317.0,485.0,485.0,1838.0,1838.0,689.0,689.0,-4305.0,55695.0,1.6,11.4
2,2.0,2.0,11576.0,23152.0,,,,,497.0,994.0,1884.0,3768.0,706.0,1412.0,3087.0,58674.0,,,,,473.0,958.0,1793.0,3631.0,672.0,1361.0,2938.0,58633.0,1.6,13.0
3,3.0,3.0,11576.0,34728.0,,,,,497.0,1491.0,1884.0,5652.0,706.0,2118.0,3087.0,61762.0,,,,,462.0,1420.0,1749.0,5381.0,656.0,2017.0,2867.0,61500.0,1.6,14.5
4,4.0,4.0,11576.0,46304.0,,,,,497.0,1988.0,1884.0,7536.0,706.0,2825.0,3087.0,64849.0,,,,,450.0,1870.0,1707.0,7088.0,640.0,2656.0,2797.0,64297.0,1.6,16.1
5,5.0,5.0,11576.0,57880.0,,,,,497.0,2486.0,1884.0,9420.0,706.0,3531.0,3087.0,67936.0,,,,,439.0,2309.0,1665.0,8753.0,624.0,3281.0,2729.0,67026.0,1.6,17.7
6,6.0,6.0,11576.0,69456.0,,,,,497.0,2983.0,1884.0,11304.0,706.0,4237.0,3087.0,71023.0,,,,,429.0,2738.0,1625.0,10377.0,609.0,3889.0,2662.0,69688.0,1.6,19.3
7,7.0,7.0,11576.0,81032.0,,,,,497.0,3480.0,1884.0,13188.0,706.0,4943.0,3087.0,74111.0,,,,,418.0,3156.0,1585.0,11962.0,594.0,4484.0,2597.0,72285.0,1.6,20.8
8,8.0,8.0,11576.0,92608.0,,,,,497.0,3977.0,1884.0,15072.0,706.0,5649.0,3087.0,77198.0,,,,,408.0,3564.0,1546.0,13509.0,580.0,5063.0,2534.0,74819.0,1.6,22.4
9,9.0,9.0,11576.0,104184.0,,,,,497.0,4474.0,1884.0,16956.0,706.0,6355.0,3087.0,80285.0,,,,,398.0,3962.0,1509.0,15017.0,565.0,5629.0,2472.0,77291.0,1.6,24.0
10,10.0,10.0,11576.0,115760.0,,,,,497.0,4971.0,1884.0,18840.0,706.0,7061.0,3087.0,83372.0,,,,,388.0,4351.0,1472.0,16489.0,552.0,6180.0,2412.0,79703.0,1.6,25.6
11,11.0,11.0,11576.0,127336.0,,,,,497.0,5468.0,1884.0,20724.0,706.0,7767.0,3087.0,86460.0,,,,,379.0,4730.0,1436.0,17925.0,538.0,6718.0,2353.0,82056.0,1.6,27.1
12,12.0,12.0,11576.0,138912.0,,,,,497.0,5965.0,1884.0,22608.0,706.0,8474.0,3087.0,89547.0,,,,,370.0,5099.0,1401.0,19326.0,525.0,7243.0,2296.0,84351.0,1.6,28.7
13,13.0,13.0,11576.0,150488.0,,,,,497.0,6462.0,1884.0,24492.0,706.0,9180.0,3087.0,92634.0,,,,,361.0,5460.0,1367.0,20692.0,512.0,7756.0,2240.0,86591.0,1.6,30.3
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,70.0,6532.0,264.0,24756.0,99.0,9279.0,432.0,93066.0,,,,,50.0,5510.0,191.0,20883.0,71.0,7827.0,312.0,86903.0,0.2,30.5
post-use,13.14,14.454000000000002,0.0,152108.64,0,60000,0,-7500,0.0,6532.0,0.0,24756.0,0.0,9279.0,0.0,93066.0,0,60000,0.0,-7317.0,0.0,5510.0,0.0,20883.0,0.0,7827.0,0.0,86903.0,0.0,30.5
