period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2121.0,2121.0,1788.0,1788.0,1180.0,1180.0,5089.0,69296.0,,,,,2069.0,2069.0,1744.0,1744.0,1152.0,1152.0,4965.0,69172.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,2121.0,4241.0,1788.0,3576.0,1180.0,2361.0,5089.0,74385.0,,,,,2018.0,4087.0,1702.0,3446.0,1124.0,2275.0,4844.0,74016.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,2121.0,6362.0,1788.0,5364.0,1180.0,3541.0,5089.0,79474.0,,,,,1969.0,6056.0,1660.0,5107.0,1096.0,3371.0,4726.0,78741.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,2121.0,8482.0,1788.0,7152.0,1180.0,4722.0,5089.0,84563.0,,,,,1921.0,7978.0,1620.0,6726.0,1069.0,4441.0,4610.0,83352.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,2121.0,10603.0,1788.0,8940.0,1180.0,5902.0,5089.0,89652.0,,,,,1874.0,9852.0,1580.0,8307.0,1043.0,5484.0,4498.0,87849.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,2121.0,12723.0,1788.0,10728.0,1180.0,7082.0,5089.0,94741.0,,,,,1829.0,11680.0,1542.0,9849.0,1018.0,6502.0,4388.0,92238.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,2121.0,14844.0,1788.0,12516.0,1180.0,8263.0,5089.0,99830.0,,,,,1784.0,13464.0,1504.0,11353.0,993.0,7495.0,4281.0,96519.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,2121.0,16965.0,1788.0,14304.0,1180.0,9443.0,5089.0,104919.0,,,,,1740.0,15205.0,1467.0,12820.0,969.0,8464.0,4177.0,100696.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,2121.0,19085.0,1788.0,16092.0,1180.0,10623.0,5089.0,110008.0,,,,,1698.0,16903.0,1432.0,14252.0,945.0,9409.0,4075.0,104770.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,2121.0,21206.0,1788.0,17880.0,1180.0,11804.0,5089.0,115097.0,,,,,1657.0,18559.0,1397.0,15649.0,922.0,10331.0,3975.0,108746.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,2121.0,23326.0,1788.0,19668.0,1180.0,12984.0,5089.0,120186.0,,,,,1616.0,20176.0,1363.0,17011.0,900.0,11230.0,3879.0,112624.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,2121.0,25447.0,1788.0,21456.0,1180.0,14165.0,5089.0,125275.0,,,,,1577.0,21752.0,1329.0,18341.0,878.0,12108.0,3784.0,116408.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,2121.0,27567.0,1788.0,23244.0,1180.0,15345.0,5089.0,130363.0,,,,,1538.0,23291.0,1297.0,19638.0,856.0,12964.0,3692.0,120100.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,2121.0,29688.0,1788.0,25032.0,1180.0,16525.0,5089.0,135452.0,,,,,1501.0,24791.0,1265.0,20903.0,835.0,13800.0,3602.0,123702.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,2121.0,31809.0,1788.0,26820.0,1180.0,17706.0,5089.0,140541.0,,,,,1464.0,26256.0,1235.0,22138.0,815.0,14615.0,3514.0,127215.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,848.0,32657.0,715.0,27535.0,472.0,18178.0,2036.0,142577.0,,,,,580.0,26836.0,489.0,22627.0,323.0,14938.0,1392.0,128607.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,32657.0,0.0,27535.0,0.0,18178.0,0.0,142577.0,0,64207,0,0,0.0,26836.0,0.0,22627.0,0.0,14938.0,0.0,128607.0,0.0,88.5
