period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1131.0,1131.0,1788.0,1788.0,1169.0,1169.0,4088.0,46543.0,,,,,1103.0,1103.0,1744.0,1744.0,1141.0,1141.0,3989.0,46443.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1131.0,2262.0,1788.0,3576.0,1169.0,2338.0,4088.0,50631.0,,,,,1077.0,2180.0,1702.0,3446.0,1113.0,2253.0,3891.0,50334.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1131.0,3393.0,1788.0,5364.0,1169.0,3508.0,4088.0,54719.0,,,,,1050.0,3230.0,1660.0,5107.0,1086.0,3339.0,3796.0,54131.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1131.0,4524.0,1788.0,7152.0,1169.0,4677.0,4088.0,58807.0,,,,,1025.0,4255.0,1620.0,6726.0,1059.0,4398.0,3704.0,57834.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1131.0,5655.0,1788.0,8940.0,1169.0,5846.0,4088.0,62896.0,,,,,1000.0,5255.0,1580.0,8307.0,1033.0,5432.0,3613.0,61448.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1131.0,6786.0,1788.0,10728.0,1169.0,7015.0,4088.0,66984.0,,,,,975.0,6230.0,1542.0,9849.0,1008.0,6440.0,3525.0,64973.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1131.0,7917.0,1788.0,12516.0,1169.0,8184.0,4088.0,71072.0,,,,,952.0,7181.0,1504.0,11353.0,984.0,7424.0,3439.0,68412.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1131.0,9048.0,1788.0,14304.0,1169.0,9353.0,4088.0,75160.0,,,,,928.0,8110.0,1467.0,12820.0,960.0,8383.0,3355.0,71768.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1131.0,10179.0,1788.0,16092.0,1169.0,10523.0,4088.0,79248.0,,,,,906.0,9015.0,1432.0,14252.0,936.0,9319.0,3274.0,75041.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1131.0,11310.0,1788.0,17880.0,1169.0,11692.0,4088.0,83337.0,,,,,884.0,9899.0,1397.0,15649.0,913.0,10233.0,3194.0,78235.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1131.0,12441.0,1788.0,19668.0,1169.0,12861.0,4088.0,87425.0,,,,,862.0,10761.0,1363.0,17011.0,891.0,11124.0,3116.0,81351.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1131.0,13572.0,1788.0,21456.0,1169.0,14030.0,4088.0,91513.0,,,,,841.0,11602.0,1329.0,18341.0,869.0,11993.0,3040.0,84390.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1131.0,14704.0,1788.0,23244.0,1169.0,15199.0,4088.0,95601.0,,,,,820.0,12422.0,1297.0,19638.0,848.0,12841.0,2966.0,87356.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,158.0,14862.0,250.0,23494.0,164.0,15363.0,572.0,96174.0,,,,,114.0,12537.0,181.0,19819.0,118.0,12960.0,414.0,87770.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,14862.0,0.0,23494.0,0.0,15363.0,0.0,96174.0,0.0,42454.0,0,0,0.0,12537.0,0.0,19819.0,0.0,12960.0,0.0,87770.0,0.0,47.3
