period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,845.0,845.0,1884.0,1884.0,704.0,704.0,-4068.0,57380.0,-4068.0,-4068.0,,,-7143.0,-7143.0,805.0,805.0,1794.0,1794.0,670.0,670.0,-3874.0,57574.0,-3874.0,-3874.0,1.0,10.9
2,2.0,2.0,11533.46302,23066.92604,,,,,845.0,1690.0,1884.0,3768.0,704.0,1407.0,3432.0,60813.0,3432.0,-635.0,,,,,766.0,1571.0,1709.0,3503.0,638.0,1308.0,3113.0,60688.0,3113.0,-760.0,1.0,11.9
3,3.0,3.0,11533.46302,34600.38906,,,,,845.0,2535.0,1884.0,5652.0,704.0,2111.0,3432.0,64245.0,3432.0,2797.0,,,,,730.0,2301.0,1627.0,5131.0,608.0,1916.0,2965.0,63653.0,2965.0,2205.0,1.0,12.9
4,4.0,4.0,11533.46302,46133.85208,,,,,845.0,3380.0,1884.0,7536.0,704.0,2814.0,3432.0,67678.0,3432.0,6230.0,,,,,695.0,2996.0,1550.0,6681.0,579.0,2495.0,2824.0,66477.0,2824.0,5029.0,1.0,14.0
5,5.0,5.0,11533.46302,57667.31509999999,,,,,845.0,4225.0,1884.0,9420.0,704.0,3518.0,3432.0,71110.0,3432.0,9662.0,,,,,662.0,3658.0,1476.0,8157.0,551.0,3046.0,2689.0,69166.0,2689.0,7718.0,1.0,15.0
6,6.0,6.0,11533.46302,69200.77811999999,,,,,845.0,5070.0,1884.0,11304.0,704.0,4221.0,3432.0,74543.0,3432.0,13095.0,,,,,631.0,4289.0,1406.0,9563.0,525.0,3571.0,2561.0,71727.0,2561.0,10279.0,1.0,16.0
7,7.0,7.0,11533.46302,80734.24113999998,,,,,845.0,5915.0,1884.0,13188.0,704.0,4925.0,3432.0,77975.0,3432.0,16527.0,,,,,600.0,4889.0,1339.0,10902.0,500.0,4071.0,2439.0,74167.0,2439.0,12719.0,1.0,17.0
8,8.0,8.0,11533.46302,92267.70415999998,,,,,845.0,6759.0,1884.0,15072.0,704.0,5628.0,3432.0,81408.0,3432.0,19960.0,,,,,572.0,5461.0,1275.0,12177.0,476.0,4547.0,2323.0,76490.0,2323.0,15042.0,1.0,18.1
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,760.0,7520.0,1696.0,16768.0,633.0,6262.0,3089.0,84497.0,3089.0,23049.0,,,,,493.0,5954.0,1098.0,13275.0,410.0,4957.0,2001.0,78491.0,2001.0,17043.0,0.9,19.0
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,61448,0,-7500,0.0,7520.0,0.0,16768.0,0.0,6262.0,0.0,84497.0,0.0,23049.0,0,61448,0.0,-7143.0,0.0,5954.0,0.0,13275.0,0.0,4957.0,0.0,78491.0,0.0,17043.0,0.0,19.0
