period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1977.0,1977.0,1788.0,1788.0,1180.0,1180.0,4945.0,67689.0,,,,,1928.0,1928.0,1744.0,1744.0,1152.0,1152.0,4824.0,67569.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,1977.0,3953.0,1788.0,3576.0,1180.0,2361.0,4945.0,72634.0,,,,,1881.0,3810.0,1702.0,3446.0,1124.0,2275.0,4707.0,72275.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,1977.0,5930.0,1788.0,5364.0,1180.0,3541.0,4945.0,77579.0,,,,,1835.0,5645.0,1660.0,5107.0,1096.0,3371.0,4592.0,76867.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,1977.0,7906.0,1788.0,7152.0,1180.0,4722.0,4945.0,82524.0,,,,,1791.0,7436.0,1620.0,6726.0,1069.0,4441.0,4480.0,81347.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,1977.0,9883.0,1788.0,8940.0,1180.0,5902.0,4945.0,87469.0,,,,,1747.0,9183.0,1580.0,8307.0,1043.0,5484.0,4371.0,85718.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,1977.0,11859.0,1788.0,10728.0,1180.0,7082.0,4945.0,92414.0,,,,,1704.0,10887.0,1542.0,9849.0,1018.0,6502.0,4264.0,89982.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,1977.0,13836.0,1788.0,12516.0,1180.0,8263.0,4945.0,97359.0,,,,,1663.0,12550.0,1504.0,11353.0,993.0,7495.0,4160.0,94142.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,1977.0,15812.0,1788.0,14304.0,1180.0,9443.0,4945.0,102304.0,,,,,1622.0,14172.0,1467.0,12820.0,969.0,8464.0,4059.0,98200.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,1977.0,17789.0,1788.0,16092.0,1180.0,10623.0,4945.0,107249.0,,,,,1583.0,15755.0,1432.0,14252.0,945.0,9409.0,3960.0,102160.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,1977.0,19765.0,1788.0,17880.0,1180.0,11804.0,4945.0,112194.0,,,,,1544.0,17299.0,1397.0,15649.0,922.0,10331.0,3863.0,106023.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,1977.0,21742.0,1788.0,19668.0,1180.0,12984.0,4945.0,117138.0,,,,,1506.0,18805.0,1363.0,17011.0,900.0,11230.0,3769.0,109791.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,1977.0,23718.0,1788.0,21456.0,1180.0,14165.0,4945.0,122083.0,,,,,1470.0,20275.0,1329.0,18341.0,878.0,12108.0,3677.0,113468.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,1977.0,25695.0,1788.0,23244.0,1180.0,15345.0,4945.0,127028.0,,,,,1434.0,21709.0,1297.0,19638.0,856.0,12964.0,3587.0,117055.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,1977.0,27671.0,1788.0,25032.0,1180.0,16525.0,4945.0,131973.0,,,,,1399.0,23107.0,1265.0,20903.0,835.0,13800.0,3500.0,120555.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,1977.0,29648.0,1788.0,26820.0,1180.0,17706.0,4945.0,136918.0,,,,,1365.0,24472.0,1235.0,22138.0,815.0,14615.0,3414.0,123969.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,791.0,30439.0,715.0,27535.0,472.0,18178.0,1978.0,138896.0,,,,,541.0,25013.0,489.0,22627.0,323.0,14938.0,1352.0,125322.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,30439.0,0.0,27535.0,0.0,18178.0,0.0,138896.0,0.0,62744.0,0,0,0.0,25013.0,0.0,22627.0,0.0,14938.0,0.0,125322.0,0.0,76.3
