period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0,0,0.0,0.0,69130.0,69130.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,669.0,669.0,1884,1884,815.0,815.0,1979.0,71109.0,1979.0,1979.0,,,-1323.0,-1323.0,637.0,637.0,1794.0,1794.0,776.0,776.0,1885.0,71015.0,1885.0,1885.0,5.4,15.3
2,2,2.0,13363.34444,26726.68888,,,,,669.0,1338.0,1884,3768,815.0,1630.0,3368.0,74477.0,3368.0,5347.0,,,,,607.0,1244.0,1709.0,3503.0,739.0,1516.0,3055.0,74070.0,3055.0,4940.0,5.4,20.7
3,3,3.0,13363.34444,40090.03332,,,,,669.0,2007.0,1884,5652,815.0,2445.0,3368.0,77845.0,3368.0,8715.0,,,,,578.0,1821.0,1627.0,5131.0,704.0,2220.0,2909.0,76979.0,2909.0,7849.0,5.4,26.1
4,4,4.0,13363.34444,53453.37776,,,,,669.0,2675.0,1884,7536,815.0,3261.0,3368.0,81213.0,3368.0,12083.0,,,,,550.0,2372.0,1550.0,6681.0,671.0,2891.0,2771.0,79750.0,2771.0,10620.0,5.4,31.6
5,5,5.0,13363.34444,66816.7222,,,,,669.0,3344.0,1884,9420,815.0,4076.0,3368.0,84581.0,3368.0,15451.0,,,,,524.0,2896.0,1476.0,8157.0,639.0,3529.0,2639.0,82389.0,2639.0,13259.0,5.4,37.0
6,6,6.0,13363.34444,80180.06664,,,,,669.0,4013.0,1884,11304,815.0,4891.0,3368.0,87949.0,3368.0,18819.0,,,,,499.0,3395.0,1406.0,9563.0,608.0,4138.0,2513.0,84902.0,2513.0,15772.0,5.4,42.4
7,7,7.0,13363.34444,93543.41108,,,,,669.0,4682.0,1884,13188,815.0,5706.0,3368.0,91317.0,3368.0,22187.0,,,,,475.0,3870.0,1339.0,10902.0,579.0,4717.0,2394.0,87296.0,2394.0,18166.0,5.4,47.9
8,8,8.0,13363.34444,106906.75552,,,,,669.0,5351.0,1884,15072,815.0,6521.0,3368.0,94685.0,3368.0,25555.0,,,,,453.0,4323.0,1275.0,12177.0,552.0,5269.0,2280.0,89576.0,2280.0,20446.0,5.4,53.3
9,9,9.0,13363.34444,120270.09996,,,,,669.0,6020.0,1884,16956,815.0,7336.0,3368.0,98053.0,3368.0,28923.0,,,,,431.0,4754.0,1214.0,13391.0,525.0,5794.0,2171.0,91747.0,2171.0,22617.0,5.4,58.8
10,10,10.0,13363.34444,133633.4444,,,,,669.0,6688.0,1884,18840,815.0,8152.0,3368.0,101421.0,3368.0,32291.0,,,,,411.0,5165.0,1157.0,14548.0,500.0,6294.0,2068.0,93814.0,2068.0,24684.0,5.4,64.2
11,11,11.0,13363.34444,146996.78884,,,,,669.0,7357.0,1884,20724,815.0,8967.0,3368.0,104789.0,3368.0,35659.0,,,,,391.0,5556.0,1102.0,15649.0,477.0,6771.0,1969.0,95783.0,1969.0,26653.0,5.4,69.6
12,12,12.0,13363.34444,160360.13328,,,,,669.0,8026.0,1884,22608,815.0,9782.0,3368.0,108157.0,3368.0,39027.0,,,,,372.0,5928.0,1049.0,16698.0,454.0,7225.0,1875.0,97659.0,1875.0,28529.0,5.4,75.1
13,13,13.0,13363.34444,173723.47772000002,,,,,669.0,8695.0,1884,24492,815.0,10597.0,3368.0,111525.0,3368.0,42395.0,,,,,355.0,6283.0,999.0,17697.0,432.0,7657.0,1786.0,99445.0,1786.0,30315.0,5.4,80.5
post-use,13,14.3,0.0,173723.47772000002,0,69130,0.0,-1389.0,0.0,8695.0,0,24492,0.0,10597.0,0.0,111525.0,0.0,42395.0,0,69130,0.0,-1323.0,0.0,6283.0,0.0,17697.0,0.0,7657.0,0.0,99445.0,0.0,30315.0,0.0,80.5
