period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0,0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1710.0,1710.0,1788,1788,1350.0,1350.0,4847.0,47302.0,4847.0,4847.0,,,,,1628.0,1628.0,1703.0,1703.0,1285.0,1285.0,4616.0,47071.0,4616.0,4616.0,3.7,9.1
2,2,2.0,13363.34444,26726.68888,,,,,1710.0,3419.0,1788,3576,1350.0,2699.0,4847.0,52149.0,4847.0,9695.0,,,,,1551.0,3179.0,1622.0,3325.0,1224.0,2510.0,4397.0,51468.0,4397.0,9013.0,3.7,12.8
3,3,3.0,13363.34444,40090.03332,,,,,1710.0,5129.0,1788,5364,1350.0,4049.0,4847.0,56996.0,4847.0,14542.0,,,,,1477.0,4656.0,1545.0,4869.0,1166.0,3676.0,4187.0,55655.0,4187.0,13200.0,3.7,16.5
4,4,4.0,13363.34444,53453.37776,,,,,1710.0,6838.0,1788,7152,1350.0,5399.0,4847.0,61844.0,4847.0,19389.0,,,,,1406.0,6062.0,1471.0,6340.0,1110.0,4786.0,3988.0,59643.0,3988.0,17188.0,3.7,20.2
5,5,5.0,13363.34444,66816.7222,,,,,1710.0,8548.0,1788,8940,1350.0,6748.0,4847.0,66691.0,4847.0,24236.0,,,,,1340.0,7402.0,1401.0,7741.0,1058.0,5843.0,3798.0,63441.0,3798.0,20986.0,3.7,23.8
6,6,6.0,13363.34444,80180.06664,,,,,1710.0,10258.0,1788,10728,1350.0,8098.0,4847.0,71538.0,4847.0,29084.0,,,,,1276.0,8677.0,1334.0,9075.0,1007.0,6851.0,3617.0,67058.0,3617.0,24603.0,3.7,27.5
7,7,7.0,13363.34444,93543.41108,,,,,1710.0,11967.0,1788,12516,1350.0,9448.0,4847.0,76386.0,4847.0,33931.0,,,,,1215.0,9892.0,1271.0,10346.0,959.0,7810.0,3445.0,70503.0,3445.0,28048.0,3.7,31.2
8,8,8.0,13363.34444,106906.75552,,,,,1710.0,13677.0,1788,14304,1350.0,10798.0,4847.0,81233.0,4847.0,38778.0,,,,,1157.0,11049.0,1210.0,11556.0,914.0,8723.0,3281.0,73784.0,3281.0,31329.0,3.7,34.8
9,9,9.0,13363.34444,120270.09996,,,,,1710.0,15386.0,1788,16092,1350.0,12147.0,4847.0,86080.0,4847.0,43626.0,,,,,1102.0,12151.0,1153.0,12709.0,870.0,9593.0,3125.0,76908.0,3125.0,34454.0,3.7,38.5
10,10,10.0,13363.34444,133633.4444,,,,,1710.0,17096.0,1788,17880,1350.0,13497.0,4847.0,90927.0,4847.0,48473.0,,,,,1050.0,13201.0,1098.0,13806.0,829.0,10422.0,2976.0,79884.0,2976.0,37429.0,3.7,42.2
11,11,11.0,13363.34444,146996.78884,,,,,1710.0,18806.0,1788,19668,1350.0,14847.0,4847.0,95775.0,4847.0,53320.0,,,,,1000.0,14201.0,1045.0,14852.0,789.0,11211.0,2834.0,82718.0,2834.0,40264.0,3.7,45.9
12,12,12.0,13363.34444,160360.13328,,,,,1710.0,20515.0,1788,21456,1350.0,16196.0,4847.0,100622.0,4847.0,58167.0,,,,,952.0,15153.0,996.0,15847.0,752.0,11963.0,2699.0,85417.0,2699.0,42963.0,3.7,49.5
13,13,13.0,13363.34444,173723.47772000002,,,,,1710.0,22225.0,1788,23244,1350.0,17546.0,4847.0,105469.0,4847.0,63015.0,,,,,907.0,16059.0,948.0,16796.0,716.0,12678.0,2571.0,87988.0,2571.0,45533.0,3.7,53.2
post-use,13,14.3,0.0,173723.47772000002,0.0,42454.0,0,0,0.0,22225.0,0,23244,0.0,17546.0,0.0,105469.0,0.0,63015.0,0.0,42454.0,0,0,0.0,16059.0,0.0,16796.0,0.0,12678.0,0.0,87988.0,0.0,45533.0,0.0,53.2
