period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1090.0,1090.0,1788.0,1788.0,1169.0,1169.0,4047.0,55983.0,,,,,1063.0,1063.0,1744.0,1744.0,1141.0,1141.0,3948.0,55885.0,3.3,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1090.0,2179.0,1788.0,3576.0,1169.0,2338.0,4047.0,60030.0,,,,,1037.0,2100.0,1702.0,3446.0,1113.0,2253.0,3852.0,59736.0,3.3,12.0
3,3.0,3.0,11576.0,34728.0,,,,,1090.0,3269.0,1788.0,5364.0,1169.0,3508.0,4047.0,64077.0,,,,,1012.0,3112.0,1660.0,5107.0,1086.0,3339.0,3758.0,63494.0,3.3,15.3
4,4.0,4.0,11576.0,46304.0,,,,,1090.0,4359.0,1788.0,7152.0,1169.0,4677.0,4047.0,68124.0,,,,,987.0,4099.0,1620.0,6726.0,1059.0,4398.0,3666.0,67160.0,3.3,18.5
5,5.0,5.0,11576.0,57880.0,,,,,1090.0,5448.0,1788.0,8940.0,1169.0,5846.0,4047.0,72171.0,,,,,963.0,5062.0,1580.0,8307.0,1033.0,5432.0,3577.0,70737.0,3.3,21.8
6,6.0,6.0,11576.0,69456.0,,,,,1090.0,6538.0,1788.0,10728.0,1169.0,7015.0,4047.0,76217.0,,,,,940.0,6002.0,1542.0,9849.0,1008.0,6440.0,3490.0,74227.0,3.3,25.0
7,7.0,7.0,11576.0,81032.0,,,,,1090.0,7627.0,1788.0,12516.0,1169.0,8184.0,4047.0,80264.0,,,,,917.0,6918.0,1504.0,11353.0,984.0,7424.0,3404.0,77631.0,3.3,28.3
8,8.0,8.0,11576.0,92608.0,,,,,1090.0,8717.0,1788.0,14304.0,1169.0,9353.0,4047.0,84311.0,,,,,894.0,7813.0,1467.0,12820.0,960.0,8383.0,3321.0,80953.0,3.3,31.6
9,9.0,9.0,11576.0,104184.0,,,,,1090.0,9807.0,1788.0,16092.0,1169.0,10523.0,4047.0,88358.0,,,,,872.0,8685.0,1432.0,14252.0,936.0,9319.0,3240.0,84193.0,3.3,34.8
10,10.0,10.0,11576.0,115760.0,,,,,1090.0,10896.0,1788.0,17880.0,1169.0,11692.0,4047.0,92405.0,,,,,851.0,9537.0,1397.0,15649.0,913.0,10233.0,3161.0,87354.0,3.3,38.1
11,11.0,11.0,11576.0,127336.0,,,,,1090.0,11986.0,1788.0,19668.0,1169.0,12861.0,4047.0,96451.0,,,,,830.0,10367.0,1363.0,17011.0,891.0,11124.0,3084.0,90439.0,3.3,41.3
12,12.0,12.0,11576.0,138912.0,,,,,1090.0,13076.0,1788.0,21456.0,1169.0,14030.0,4047.0,100498.0,,,,,810.0,11177.0,1329.0,18341.0,869.0,11993.0,3009.0,93448.0,3.3,44.6
13,13.0,13.0,11576.0,150488.0,,,,,1090.0,14165.0,1788.0,23244.0,1169.0,15199.0,4047.0,104545.0,,,,,790.0,11968.0,1297.0,19638.0,848.0,12841.0,2936.0,96383.0,3.3,47.9
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,153.0,14318.0,250.0,23494.0,164.0,15363.0,567.0,105112.0,,,,,110.0,12078.0,181.0,19819.0,118.0,12960.0,410.0,96793.0,0.5,48.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,51936.0,0,0,0.0,14318.0,0.0,23494.0,0.0,15363.0,0.0,105112.0,0.0,51936.0,0,0,0.0,12078.0,0.0,19819.0,0.0,12960.0,0.0,96793.0,0.0,48.3
