period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,12622.201554,12622.201554,,,-7500,-7500,995.0,995.0,1884.0,1884.0,770.0,770.0,-3851.0,68149.0,-3851.0,-3851.0,,,-7143.0,-7143.0,947.0,947.0,1794.0,1794.0,733.0,733.0,-3668.0,68332.0,-3668.0,-3668.0,1.2,11.0
2,2.0,2.0,12622.201554,25244.403108,,,,,995.0,1989.0,1884.0,3768.0,770.0,1540.0,3649.0,71797.0,3649.0,-203.0,,,,,902.0,1849.0,1709.0,3503.0,698.0,1432.0,3309.0,71641.0,3309.0,-359.0,1.2,12.3
3,3.0,3.0,12622.201554,37866.604662,,,,,995.0,2984.0,1884.0,5652.0,770.0,2310.0,3649.0,75446.0,3649.0,3446.0,,,,,859.0,2709.0,1627.0,5131.0,665.0,2097.0,3152.0,74793.0,3152.0,2793.0,1.2,13.5
4,4.0,4.0,12622.201554,50488.806216,,,,,995.0,3979.0,1884.0,7536.0,770.0,3080.0,3649.0,79094.0,3649.0,7094.0,,,,,818.0,3527.0,1550.0,6681.0,633.0,2730.0,3002.0,77795.0,3002.0,5795.0,1.2,14.7
5,5.0,5.0,12622.201554,63111.00777,,,,,995.0,4973.0,1884.0,9420.0,770.0,3850.0,3649.0,82743.0,3649.0,10743.0,,,,,779.0,4306.0,1476.0,8157.0,603.0,3333.0,2859.0,80654.0,2859.0,8654.0,1.2,15.9
6,6.0,6.0,12622.201554,75733.209324,,,,,995.0,5968.0,1884.0,11304.0,770.0,4620.0,3649.0,86392.0,3649.0,14392.0,,,,,742.0,5048.0,1406.0,9563.0,575.0,3908.0,2723.0,83376.0,2723.0,11376.0,1.2,17.1
7,7.0,7.0,12622.201554,88355.410878,,,,,995.0,6962.0,1884.0,13188.0,770.0,5390.0,3649.0,90040.0,3649.0,18040.0,,,,,707.0,5755.0,1339.0,10902.0,547.0,4455.0,2593.0,85969.0,2593.0,13969.0,1.2,18.3
8,8.0,8.0,12622.201554,100977.612432,,,,,995.0,7957.0,1884.0,15072.0,770.0,6160.0,3649.0,93689.0,3649.0,21689.0,,,,,673.0,6429.0,1275.0,12177.0,521.0,4976.0,2470.0,88439.0,2470.0,16439.0,1.2,19.5
8.9,8.9,8.9,11359.981398600004,112337.5938306,,,,,895.0,8852.0,1696.0,16768.0,693.0,6853.0,3284.0,96972.0,3284.0,24972.0,,,,,580.0,7008.0,1098.0,13275.0,449.0,5425.0,2127.0,90566.0,2127.0,18566.0,1.1,20.6
post-use,8.9,9.790000000000001,0.0,112337.5938306,0,72000,0,-7500,0.0,8852.0,0.0,16768.0,0.0,6853.0,0.0,96972.0,0.0,24972.0,0,72000,0.0,-7143.0,0.0,7008.0,0.0,13275.0,0.0,5425.0,0.0,90566.0,0.0,18566.0,0.0,20.6
