period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1230.0,1230.0,1788.0,1788.0,1165.0,1165.0,4183.0,25883.0,4183.0,4183.0,,,,,1172.0,1172.0,1703.0,1703.0,1109.0,1109.0,3984.0,25684.0,3984.0,3984.0,3.1,8.5
2,2.0,2.0,11533.46302,23066.92604,,,,,1230.0,2460.0,1788.0,3576.0,1165.0,2330.0,4183.0,30066.0,4183.0,8366.0,,,,,1116.0,2288.0,1622.0,3325.0,1057.0,2166.0,3794.0,29478.0,3794.0,7778.0,3.1,11.6
3,3.0,3.0,11533.46302,34600.38906,,,,,1230.0,3691.0,1788.0,5364.0,1165.0,3495.0,4183.0,34249.0,4183.0,12549.0,,,,,1063.0,3350.0,1545.0,4869.0,1006.0,3172.0,3614.0,33092.0,3614.0,11392.0,3.1,14.7
4,4.0,4.0,11533.46302,46133.85208,,,,,1230.0,4921.0,1788.0,7152.0,1165.0,4660.0,4183.0,38432.0,4183.0,16732.0,,,,,1012.0,4362.0,1471.0,6340.0,958.0,4131.0,3441.0,36533.0,3441.0,14833.0,3.1,17.7
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1230.0,6151.0,1788.0,8940.0,1165.0,5824.0,4183.0,42616.0,4183.0,20916.0,,,,,964.0,5326.0,1401.0,7741.0,913.0,5043.0,3278.0,39811.0,3278.0,18111.0,3.1,20.8
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1230.0,7381.0,1788.0,10728.0,1165.0,6989.0,4183.0,46799.0,4183.0,25099.0,,,,,918.0,6244.0,1334.0,9075.0,869.0,5913.0,3122.0,42932.0,3122.0,21232.0,3.1,23.9
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1230.0,8612.0,1788.0,12516.0,1165.0,8154.0,4183.0,50982.0,4183.0,29282.0,,,,,874.0,7119.0,1271.0,10346.0,828.0,6740.0,2973.0,45905.0,2973.0,24205.0,3.1,27.0
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1230.0,9842.0,1788.0,14304.0,1165.0,9319.0,4183.0,55165.0,4183.0,33465.0,,,,,833.0,7951.0,1210.0,11556.0,788.0,7529.0,2831.0,48736.0,2831.0,27036.0,3.1,30.0
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1107.0,10949.0,1609.0,15913.0,1048.0,10367.0,3765.0,58930.0,3765.0,37230.0,,,,,717.0,8668.0,1042.0,12599.0,679.0,8208.0,2439.0,51175.0,2439.0,29475.0,2.8,32.8
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,21700,0,0,0.0,10949.0,0.0,15913.0,0.0,10367.0,0.0,58930.0,0.0,37230.0,0,21700,0,0,0.0,8668.0,0.0,12599.0,0.0,8208.0,0.0,51175.0,0.0,29475.0,0.0,32.8
