period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,422.0,422.0,1884.0,1884.0,706.0,706.0,-4487.0,24513.0,,,-7317.0,-7317.0,412.0,412.0,1838.0,1838.0,689.0,689.0,-4378.0,24622.0,1.4,11.2
2,2.0,2.0,11576.0,23152.0,,,,,422.0,845.0,1884.0,3768.0,706.0,1412.0,3013.0,27525.0,,,,,402.0,814.0,1793.0,3631.0,672.0,1361.0,2867.0,27489.0,1.4,12.6
3,3.0,3.0,11576.0,34728.0,,,,,422.0,1267.0,1884.0,5652.0,706.0,2118.0,3013.0,30538.0,,,,,392.0,1206.0,1749.0,5381.0,656.0,2017.0,2797.0,30287.0,1.4,13.9
4,4.0,4.0,11576.0,46304.0,,,,,422.0,1689.0,1884.0,7536.0,706.0,2825.0,3013.0,33550.0,,,,,383.0,1589.0,1707.0,7088.0,640.0,2656.0,2729.0,33016.0,1.4,15.3
5,5.0,5.0,11576.0,57880.0,,,,,422.0,2112.0,1884.0,9420.0,706.0,3531.0,3013.0,36563.0,,,,,373.0,1962.0,1665.0,8753.0,624.0,3281.0,2663.0,35679.0,1.4,16.7
6,6.0,6.0,11576.0,69456.0,,,,,422.0,2534.0,1884.0,11304.0,706.0,4237.0,3013.0,39575.0,,,,,364.0,2326.0,1625.0,10377.0,609.0,3889.0,2598.0,38276.0,1.4,18.1
7,7.0,7.0,11576.0,81032.0,,,,,422.0,2957.0,1884.0,13188.0,706.0,4943.0,3013.0,42588.0,,,,,355.0,2682.0,1585.0,11962.0,594.0,4484.0,2534.0,40811.0,1.4,19.4
8,8.0,8.0,11576.0,92608.0,,,,,422.0,3379.0,1884.0,15072.0,706.0,5649.0,3013.0,45600.0,,,,,347.0,3028.0,1546.0,13509.0,580.0,5063.0,2473.0,43283.0,1.4,20.8
9,9.0,9.0,11576.0,104184.0,,,,,422.0,3801.0,1884.0,16956.0,706.0,6355.0,3013.0,48613.0,,,,,338.0,3367.0,1509.0,15017.0,565.0,5629.0,2412.0,45695.0,1.4,22.2
10,10.0,10.0,11576.0,115760.0,,,,,422.0,4224.0,1884.0,18840.0,706.0,7061.0,3013.0,51625.0,,,,,330.0,3697.0,1472.0,16489.0,552.0,6180.0,2353.0,48049.0,1.4,23.5
11,11.0,11.0,11576.0,127336.0,,,,,422.0,4646.0,1884.0,20724.0,706.0,7767.0,3013.0,54638.0,,,,,322.0,4019.0,1436.0,17925.0,538.0,6718.0,2296.0,50345.0,1.4,24.9
12,12.0,12.0,11576.0,138912.0,,,,,422.0,5068.0,1884.0,22608.0,706.0,8474.0,3013.0,57650.0,,,,,314.0,4333.0,1401.0,19326.0,525.0,7243.0,2240.0,52585.0,1.4,26.3
13,13.0,13.0,11576.0,150488.0,,,,,422.0,5491.0,1884.0,24492.0,706.0,9180.0,3013.0,60663.0,,,,,306.0,4639.0,1367.0,20692.0,512.0,7756.0,2185.0,54770.0,1.4,27.7
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,59.0,5550.0,264.0,24756.0,99.0,9279.0,422.0,61084.0,,,,,43.0,4682.0,191.0,20883.0,71.0,7827.0,305.0,55075.0,0.2,27.8
post-use,13.14,14.454000000000002,0.0,152108.64,0,29000,0,-7500,0.0,5550.0,0.0,24756.0,0.0,9279.0,0.0,61084.0,0,29000,0.0,-7317.0,0.0,4682.0,0.0,20883.0,0.0,7827.0,0.0,55075.0,0.0,27.8
