period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,750.0,750.0,1884.0,1884.0,704.0,704.0,-4163.0,55837.0,-4163.0,-4163.0,,,-7143.0,-7143.0,714.0,714.0,1794.0,1794.0,670.0,670.0,-3964.0,56036.0,-3964.0,-3964.0,0.9,10.7
2,2.0,2.0,11533.46302,23066.92604,,,,,750.0,1500.0,1884.0,3768.0,704.0,1407.0,3337.0,59175.0,3337.0,-825.0,,,,,680.0,1394.0,1709.0,3503.0,638.0,1308.0,3027.0,59063.0,3027.0,-937.0,0.9,11.7
3,3.0,3.0,11533.46302,34600.38906,,,,,750.0,2249.0,1884.0,5652.0,704.0,2111.0,3337.0,62512.0,3337.0,2512.0,,,,,648.0,2042.0,1627.0,5131.0,608.0,1916.0,2883.0,61946.0,2883.0,1946.0,0.9,12.6
4,4.0,4.0,11533.46302,46133.85208,,,,,750.0,2999.0,1884.0,7536.0,704.0,2814.0,3337.0,65849.0,3337.0,5849.0,,,,,617.0,2659.0,1550.0,6681.0,579.0,2495.0,2746.0,64691.0,2746.0,4691.0,0.9,13.5
5,5.0,5.0,11533.46302,57667.31509999999,,,,,750.0,3749.0,1884.0,9420.0,704.0,3518.0,3337.0,69187.0,3337.0,9187.0,,,,,587.0,3246.0,1476.0,8157.0,551.0,3046.0,2615.0,67306.0,2615.0,7306.0,0.9,14.4
6,6.0,6.0,11533.46302,69200.77811999999,,,,,750.0,4499.0,1884.0,11304.0,704.0,4221.0,3337.0,72524.0,3337.0,12524.0,,,,,560.0,3806.0,1406.0,9563.0,525.0,3571.0,2490.0,69796.0,2490.0,9796.0,0.9,15.3
7,7.0,7.0,11533.46302,80734.24113999998,,,,,750.0,5249.0,1884.0,13188.0,704.0,4925.0,3337.0,75861.0,3337.0,15861.0,,,,,533.0,4339.0,1339.0,10902.0,500.0,4071.0,2372.0,72168.0,2372.0,12168.0,0.9,16.2
8,8.0,8.0,11533.46302,92267.70415999998,,,,,750.0,5998.0,1884.0,15072.0,704.0,5628.0,3337.0,79199.0,3337.0,19199.0,,,,,507.0,4846.0,1275.0,12177.0,476.0,4547.0,2259.0,74427.0,2259.0,14427.0,0.9,17.1
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,675.0,6673.0,1696.0,16768.0,633.0,6262.0,3004.0,82202.0,3004.0,22202.0,,,,,437.0,5283.0,1098.0,13275.0,410.0,4957.0,1946.0,76373.0,1946.0,16373.0,0.8,18.0
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,60000,0,-7500,0.0,6673.0,0.0,16768.0,0.0,6262.0,0.0,82202.0,0.0,22202.0,0,60000,0.0,-7143.0,0.0,5283.0,0.0,13275.0,0.0,4957.0,0.0,76373.0,0.0,16373.0,0.0,18.0
