period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,357.0,357.0,1884.0,1884.0,706.0,706.0,-4553.0,24447.0,,,-7317.0,-7317.0,349.0,349.0,1838.0,1838.0,689.0,689.0,-4442.0,24558.0,1.5,11.3
2,2.0,2.0,11576.0,23152.0,,,,,357.0,715.0,1884.0,3768.0,706.0,1412.0,2947.0,27395.0,,,,,340.0,689.0,1793.0,3631.0,672.0,1361.0,2805.0,27364.0,1.5,12.7
3,3.0,3.0,11576.0,34728.0,,,,,357.0,1072.0,1884.0,5652.0,706.0,2118.0,2947.0,30342.0,,,,,332.0,1021.0,1749.0,5381.0,656.0,2017.0,2737.0,30101.0,1.5,14.2
4,4.0,4.0,11576.0,46304.0,,,,,357.0,1429.0,1884.0,7536.0,706.0,2825.0,2947.0,33290.0,,,,,324.0,1344.0,1707.0,7088.0,640.0,2656.0,2670.0,32771.0,1.5,15.7
5,5.0,5.0,11576.0,57880.0,,,,,357.0,1787.0,1884.0,9420.0,706.0,3531.0,2947.0,36237.0,,,,,316.0,1660.0,1665.0,8753.0,624.0,3281.0,2605.0,35376.0,1.5,17.1
6,6.0,6.0,11576.0,69456.0,,,,,357.0,2144.0,1884.0,11304.0,706.0,4237.0,2947.0,39185.0,,,,,308.0,1968.0,1625.0,10377.0,609.0,3889.0,2542.0,37918.0,1.5,18.6
7,7.0,7.0,11576.0,81032.0,,,,,357.0,2501.0,1884.0,13188.0,706.0,4943.0,2947.0,42132.0,,,,,301.0,2269.0,1585.0,11962.0,594.0,4484.0,2480.0,40397.0,1.5,20.0
8,8.0,8.0,11576.0,92608.0,,,,,357.0,2859.0,1884.0,15072.0,706.0,5649.0,2947.0,45080.0,,,,,293.0,2562.0,1546.0,13509.0,580.0,5063.0,2419.0,42817.0,1.5,21.5
9,9.0,9.0,11576.0,104184.0,,,,,357.0,3216.0,1884.0,16956.0,706.0,6355.0,2947.0,48027.0,,,,,286.0,2848.0,1509.0,15017.0,565.0,5629.0,2360.0,45177.0,1.5,23.0
10,10.0,10.0,11576.0,115760.0,,,,,357.0,3573.0,1884.0,18840.0,706.0,7061.0,2947.0,50975.0,,,,,279.0,3127.0,1472.0,16489.0,552.0,6180.0,2303.0,47479.0,1.5,24.4
11,11.0,11.0,11576.0,127336.0,,,,,357.0,3931.0,1884.0,20724.0,706.0,7767.0,2947.0,53922.0,,,,,272.0,3400.0,1436.0,17925.0,538.0,6718.0,2246.0,49726.0,1.5,25.9
12,12.0,12.0,11576.0,138912.0,,,,,357.0,4288.0,1884.0,22608.0,706.0,8474.0,2947.0,56869.0,,,,,266.0,3665.0,1401.0,19326.0,525.0,7243.0,2192.0,51917.0,1.5,27.3
13,13.0,13.0,11576.0,150488.0,,,,,357.0,4645.0,1884.0,24492.0,706.0,9180.0,2947.0,59817.0,,,,,259.0,3924.0,1367.0,20692.0,512.0,7756.0,2138.0,54055.0,1.5,28.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,50.0,4695.0,264.0,24756.0,99.0,9279.0,413.0,60230.0,,,,,36.0,3961.0,191.0,20883.0,71.0,7827.0,298.0,54354.0,0.2,29.0
post-use,13.14,14.454000000000002,0.0,152108.64,0,29000,0,-7500,0.0,4695.0,0.0,24756.0,0.0,9279.0,0.0,60230.0,0,29000,0.0,-7317.0,0.0,3961.0,0.0,20883.0,0.0,7827.0,0.0,54354.0,0.0,29.0
