period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,12622.201554,12622.201554,,,-7500,-7500,406.0,406.0,1884.0,1884.0,770.0,770.0,-4440.0,24560.0,-4440.0,-4440.0,,,-7143.0,-7143.0,387.0,387.0,1794.0,1794.0,733.0,733.0,-4229.0,24771.0,-4229.0,-4229.0,3.3,13.1
2,2.0,2.0,12622.201554,25244.403108,,,,,406.0,812.0,1884.0,3768.0,770.0,1540.0,3060.0,27620.0,3060.0,-1380.0,,,,,368.0,755.0,1709.0,3503.0,698.0,1432.0,2775.0,27547.0,2775.0,-1453.0,3.3,16.4
3,3.0,3.0,12622.201554,37866.604662,,,,,406.0,1218.0,1884.0,5652.0,770.0,2310.0,3060.0,30679.0,3060.0,1679.0,,,,,351.0,1105.0,1627.0,5131.0,665.0,2097.0,2643.0,30190.0,2643.0,1190.0,3.3,19.6
4,4.0,4.0,12622.201554,50488.806216,,,,,406.0,1623.0,1884.0,7536.0,770.0,3080.0,3060.0,33739.0,3060.0,4739.0,,,,,334.0,1439.0,1550.0,6681.0,633.0,2730.0,2517.0,32707.0,2517.0,3707.0,3.3,22.9
5,5.0,5.0,12622.201554,63111.00777,,,,,406.0,2029.0,1884.0,9420.0,770.0,3850.0,3060.0,36799.0,3060.0,7799.0,,,,,318.0,1757.0,1476.0,8157.0,603.0,3333.0,2397.0,35104.0,2397.0,6104.0,3.3,26.2
6,6.0,6.0,12622.201554,75733.209324,,,,,406.0,2435.0,1884.0,11304.0,770.0,4620.0,3060.0,39859.0,3060.0,10859.0,,,,,303.0,2060.0,1406.0,9563.0,575.0,3908.0,2283.0,37388.0,2283.0,8388.0,3.3,29.4
7,7.0,7.0,12622.201554,88355.410878,,,,,406.0,2841.0,1884.0,13188.0,770.0,5390.0,3060.0,42919.0,3060.0,13919.0,,,,,288.0,2348.0,1339.0,10902.0,547.0,4455.0,2175.0,39562.0,2175.0,10562.0,3.3,32.7
8,8.0,8.0,12622.201554,100977.612432,,,,,406.0,3247.0,1884.0,15072.0,770.0,6160.0,3060.0,45978.0,3060.0,16978.0,,,,,275.0,2623.0,1275.0,12177.0,521.0,4976.0,2071.0,41633.0,2071.0,12633.0,3.3,36.0
8.9,8.9,8.9,11359.981398600004,112337.5938306,,,,,365.0,3612.0,1696.0,16768.0,693.0,6853.0,2754.0,48732.0,2754.0,19732.0,,,,,237.0,2860.0,1098.0,13275.0,449.0,5425.0,1784.0,43417.0,1784.0,14417.0,2.9,38.9
post-use,8.9,9.790000000000001,0.0,112337.5938306,0,29000,0,-7500,0.0,3612.0,0.0,16768.0,0.0,6853.0,0.0,48732.0,0.0,19732.0,0,29000,0.0,-7143.0,0.0,2860.0,0.0,13275.0,0.0,5425.0,0.0,43417.0,0.0,14417.0,0.0,38.9
