period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,921.0,921.0,1884.0,1884.0,713.0,713.0,-3982.0,56018.0,,,-7317.0,-7317.0,898.0,898.0,1838.0,1838.0,696.0,696.0,-3885.0,56115.0,1.1,10.9
2,2.0,2.0,11687.0,23374.0,,,,,921.0,1842.0,1884.0,3768.0,713.0,1426.0,3518.0,59536.0,,,,,877.0,1775.0,1793.0,3631.0,679.0,1374.0,3348.0,59463.0,1.1,12.1
3,3.0,3.0,11687.0,35061.0,,,,,921.0,2763.0,1884.0,5652.0,713.0,2139.0,3518.0,63054.0,,,,,855.0,2630.0,1749.0,5381.0,662.0,2036.0,3267.0,62730.0,1.1,13.2
4,4.0,4.0,11687.0,46748.0,,,,,921.0,3684.0,1884.0,7536.0,713.0,2852.0,3518.0,66571.0,,,,,834.0,3465.0,1707.0,7088.0,646.0,2682.0,3187.0,65917.0,1.1,14.3
5,5.0,5.0,11687.0,58435.0,,,,,921.0,4605.0,1884.0,9420.0,713.0,3565.0,3518.0,70089.0,,,,,814.0,4279.0,1665.0,8753.0,630.0,3312.0,3109.0,69026.0,1.1,15.4
6,6.0,6.0,11687.0,70122.0,,,,,921.0,5526.0,1884.0,11304.0,713.0,4277.0,3518.0,73607.0,,,,,794.0,5073.0,1625.0,10377.0,615.0,3927.0,3033.0,72060.0,1.1,16.6
7,7.0,7.0,11687.0,81809.0,,,,,921.0,6447.0,1884.0,13188.0,713.0,4990.0,3518.0,77125.0,,,,,775.0,5847.0,1585.0,11962.0,600.0,4527.0,2959.0,75019.0,1.1,17.7
8,8.0,8.0,11687.0,93496.0,,,,,921.0,7367.0,1884.0,15072.0,713.0,5703.0,3518.0,80643.0,,,,,756.0,6603.0,1546.0,13509.0,585.0,5112.0,2887.0,77906.0,1.1,18.8
9,9.0,9.0,11687.0,105183.0,,,,,921.0,8288.0,1884.0,16956.0,713.0,6416.0,3518.0,84161.0,,,,,737.0,7341.0,1509.0,15017.0,571.0,5682.0,2817.0,80723.0,1.1,19.9
10,10.0,10.0,11687.0,116870.0,,,,,921.0,9209.0,1884.0,18840.0,713.0,7129.0,3518.0,87678.0,,,,,719.0,8060.0,1472.0,16489.0,557.0,6239.0,2748.0,83471.0,1.1,21.1
11,11.0,11.0,11687.0,128557.0,,,,,921.0,10130.0,1884.0,20724.0,713.0,7842.0,3518.0,91196.0,,,,,702.0,8762.0,1436.0,17925.0,543.0,6783.0,2681.0,86152.0,1.1,22.2
12,12.0,12.0,11687.0,140244.0,,,,,921.0,11051.0,1884.0,22608.0,713.0,8555.0,3518.0,94714.0,,,,,685.0,9447.0,1401.0,19326.0,530.0,7313.0,2616.0,88768.0,1.1,23.3
13,13.0,13.0,11687.0,151931.0,,,,,921.0,11972.0,1884.0,24492.0,713.0,9268.0,3518.0,98232.0,,,,,668.0,10115.0,1367.0,20692.0,517.0,7830.0,2552.0,91320.0,1.1,24.4
14,14.0,14.0,11687.0,163618.0,,,,,921.0,12893.0,1884.0,26376.0,713.0,9981.0,3518.0,101750.0,,,,,652.0,10767.0,1333.0,22026.0,505.0,8335.0,2490.0,93810.0,1.1,25.6
15,15.0,15.0,11687.0,175305.0,,,,,921.0,13814.0,1884.0,28260.0,713.0,10694.0,3518.0,105268.0,,,,,636.0,11402.0,1301.0,23327.0,492.0,8827.0,2429.0,96239.0,1.1,26.7
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,368.0,14182.0,754.0,29014.0,285.0,10979.0,1407.0,106675.0,,,,,252.0,11654.0,515.0,23842.0,195.0,9022.0,962.0,97201.0,0.4,27.1
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,14182.0,0.0,29014.0,0.0,10979.0,0.0,106675.0,0,60000,0.0,-7317.0,0.0,11654.0,0.0,23842.0,0.0,9022.0,0.0,97201.0,0.0,27.1
