period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,2093.0,2093.0,1788.0,1788.0,1165.0,1165.0,5046.0,69253.0,5046.0,5046.0,,,,,1993.0,1993.0,1703.0,1703.0,1109.0,1109.0,4805.0,69012.0,4805.0,4805.0,5.3,10.8
2,2.0,2.0,11533.46302,23066.92604,,,,,2093.0,4185.0,1788.0,3576.0,1165.0,2330.0,5046.0,74298.0,5046.0,10091.0,,,,,1898.0,3891.0,1622.0,3325.0,1057.0,2166.0,4577.0,73589.0,4577.0,9382.0,5.3,16.1
3,3.0,3.0,11533.46302,34600.38906,,,,,2093.0,6278.0,1788.0,5364.0,1165.0,3495.0,5046.0,79344.0,5046.0,15137.0,,,,,1808.0,5699.0,1545.0,4869.0,1006.0,3172.0,4359.0,77947.0,4359.0,13740.0,5.3,21.4
4,4.0,4.0,11533.46302,46133.85208,,,,,2093.0,8371.0,1788.0,7152.0,1165.0,4660.0,5046.0,84389.0,5046.0,20182.0,,,,,1722.0,7421.0,1471.0,6340.0,958.0,4131.0,4151.0,82098.0,4151.0,17891.0,5.3,26.7
5,5.0,5.0,11533.46302,57667.31509999999,,,,,2093.0,10464.0,1788.0,8940.0,1165.0,5824.0,5046.0,89435.0,5046.0,25228.0,,,,,1640.0,9060.0,1401.0,7741.0,913.0,5043.0,3953.0,86052.0,3953.0,21845.0,5.3,32.1
6,6.0,6.0,11533.46302,69200.77811999999,,,,,2093.0,12556.0,1788.0,10728.0,1165.0,6989.0,5046.0,94481.0,5046.0,30274.0,,,,,1562.0,10622.0,1334.0,9075.0,869.0,5913.0,3765.0,89817.0,3765.0,25610.0,5.3,37.4
7,7.0,7.0,11533.46302,80734.24113999998,,,,,2093.0,14649.0,1788.0,12516.0,1165.0,8154.0,5046.0,99526.0,5046.0,35319.0,,,,,1487.0,12109.0,1271.0,10346.0,828.0,6740.0,3586.0,93403.0,3586.0,29196.0,5.3,42.7
8,8.0,8.0,11533.46302,92267.70415999998,,,,,2093.0,16742.0,1788.0,14304.0,1165.0,9319.0,5046.0,104572.0,5046.0,40365.0,,,,,1416.0,13526.0,1210.0,11556.0,788.0,7529.0,3415.0,96818.0,3415.0,32611.0,5.3,48.0
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1883.0,18625.0,1609.0,15913.0,1048.0,10367.0,4541.0,109113.0,4541.0,44906.0,,,,,1220.0,14746.0,1042.0,12599.0,679.0,8208.0,2942.0,99759.0,2942.0,35552.0,4.8,52.8
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,64207,0,0,0.0,18625.0,0.0,15913.0,0.0,10367.0,0.0,109113.0,0.0,44906.0,0,64207,0,0,0.0,14746.0,0.0,12599.0,0.0,8208.0,0.0,99759.0,0.0,35552.0,0.0,52.8
