period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0,0,0.0,0.0,50106.0,50106.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,2757.0,2757.0,1788,1788,1350.0,1350.0,5894.0,56000.0,5894.0,5894.0,,,,,2625.0,2625.0,1703.0,1703.0,1285.0,1285.0,5614.0,55720.0,5614.0,5614.0,4.5,10.0
2,2,2.0,13363.34444,26726.68888,,,,,2757.0,5513.0,1788,3576,1350.0,2699.0,5894.0,61895.0,5894.0,11789.0,,,,,2500.0,5126.0,1622.0,3325.0,1224.0,2510.0,5346.0,61066.0,5346.0,10960.0,4.5,14.5
3,3,3.0,13363.34444,40090.03332,,,,,2757.0,8270.0,1788,5364,1350.0,4049.0,5894.0,67789.0,5894.0,17683.0,,,,,2381.0,7507.0,1545.0,4869.0,1166.0,3676.0,5092.0,66158.0,5092.0,16052.0,4.5,18.9
4,4,4.0,13363.34444,53453.37776,,,,,2757.0,11027.0,1788,7152,1350.0,5399.0,5894.0,73684.0,5894.0,23578.0,,,,,2268.0,9775.0,1471.0,6340.0,1110.0,4786.0,4849.0,71007.0,4849.0,20901.0,4.5,23.4
5,5,5.0,13363.34444,66816.7222,,,,,2757.0,13783.0,1788,8940,1350.0,6748.0,5894.0,79578.0,5894.0,29472.0,,,,,2160.0,11935.0,1401.0,7741.0,1058.0,5843.0,4618.0,75626.0,4618.0,25520.0,4.5,27.9
6,6,6.0,13363.34444,80180.06664,,,,,2757.0,16540.0,1788,10728,1350.0,8098.0,5894.0,85472.0,5894.0,35366.0,,,,,2057.0,13992.0,1334.0,9075.0,1007.0,6851.0,4398.0,80024.0,4398.0,29918.0,4.5,32.4
7,7,7.0,13363.34444,93543.41108,,,,,2757.0,19297.0,1788,12516,1350.0,9448.0,5894.0,91367.0,5894.0,41261.0,,,,,1959.0,15951.0,1271.0,10346.0,959.0,7810.0,4189.0,84213.0,4189.0,34107.0,4.5,36.9
8,8,8.0,13363.34444,106906.75552,,,,,2757.0,22054.0,1788,14304,1350.0,10798.0,5894.0,97261.0,5894.0,47155.0,,,,,1866.0,17817.0,1210.0,11556.0,914.0,8723.0,3990.0,88203.0,3990.0,38097.0,4.5,41.4
9,9,9.0,13363.34444,120270.09996,,,,,2757.0,24810.0,1788,16092,1350.0,12147.0,5894.0,103155.0,5894.0,53049.0,,,,,1777.0,19594.0,1153.0,12709.0,870.0,9593.0,3800.0,92002.0,3800.0,41896.0,4.5,45.9
10,10,10.0,13363.34444,133633.4444,,,,,2757.0,27567.0,1788,17880,1350.0,13497.0,5894.0,109050.0,5894.0,58944.0,,,,,1692.0,21286.0,1098.0,13806.0,829.0,10422.0,3619.0,95621.0,3619.0,45515.0,4.5,50.4
11,11,11.0,13363.34444,146996.78884,,,,,2757.0,30324.0,1788,19668,1350.0,14847.0,5894.0,114944.0,5894.0,64838.0,,,,,1612.0,22898.0,1045.0,14852.0,789.0,11211.0,3446.0,99067.0,3446.0,48961.0,4.5,54.9
12,12,12.0,13363.34444,160360.13328,,,,,2757.0,33080.0,1788,21456,1350.0,16196.0,5894.0,120839.0,5894.0,70733.0,,,,,1535.0,24433.0,996.0,15847.0,752.0,11963.0,3282.0,102349.0,3282.0,52243.0,4.5,59.4
13,13,13.0,13363.34444,173723.47772000002,,,,,2757.0,35837.0,1788,23244,1350.0,17546.0,5894.0,126733.0,5894.0,76627.0,,,,,1462.0,25895.0,948.0,16796.0,716.0,12678.0,3126.0,105475.0,3126.0,55369.0,4.5,63.9
post-use,13,14.3,0.0,173723.47772000002,0,50106,0,0,0.0,35837.0,0,23244,0.0,17546.0,0.0,126733.0,0.0,76627.0,0,50106,0,0,0.0,25895.0,0.0,16796.0,0.0,12678.0,0.0,105475.0,0.0,55369.0,0.0,63.9
