period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,745.0,745.0,1884.0,1884.0,706.0,706.0,-4165.0,57283.0,,,-7317.0,-7317.0,727.0,727.0,1838.0,1838.0,689.0,689.0,-4063.0,57385.0,0.8,10.7
2,2.0,2.0,11576.0,23152.0,,,,,745.0,1490.0,1884.0,3768.0,706.0,1412.0,3335.0,60618.0,,,,,709.0,1436.0,1793.0,3631.0,672.0,1361.0,3174.0,60559.0,0.8,11.5
3,3.0,3.0,11576.0,34728.0,,,,,745.0,2235.0,1884.0,5652.0,706.0,2118.0,3335.0,63953.0,,,,,692.0,2127.0,1749.0,5381.0,656.0,2017.0,3097.0,63656.0,0.8,12.4
4,4.0,4.0,11576.0,46304.0,,,,,745.0,2980.0,1884.0,7536.0,706.0,2825.0,3335.0,67288.0,,,,,675.0,2802.0,1707.0,7088.0,640.0,2656.0,3021.0,66677.0,0.8,13.2
5,5.0,5.0,11576.0,57880.0,,,,,745.0,3725.0,1884.0,9420.0,706.0,3531.0,3335.0,70623.0,,,,,658.0,3461.0,1665.0,8753.0,624.0,3281.0,2948.0,69625.0,0.8,14.1
6,6.0,6.0,11576.0,69456.0,,,,,745.0,4469.0,1884.0,11304.0,706.0,4237.0,3335.0,73958.0,,,,,642.0,4103.0,1625.0,10377.0,609.0,3889.0,2876.0,72501.0,0.8,14.9
7,7.0,7.0,11576.0,81032.0,,,,,745.0,5214.0,1884.0,13188.0,706.0,4943.0,3335.0,77293.0,,,,,627.0,4730.0,1585.0,11962.0,594.0,4484.0,2806.0,75306.0,0.8,15.7
8,8.0,8.0,11576.0,92608.0,,,,,745.0,5959.0,1884.0,15072.0,706.0,5649.0,3335.0,80628.0,,,,,611.0,5341.0,1546.0,13509.0,580.0,5063.0,2737.0,78044.0,0.8,16.6
9,9.0,9.0,11576.0,104184.0,,,,,745.0,6704.0,1884.0,16956.0,706.0,6355.0,3335.0,83963.0,,,,,596.0,5938.0,1509.0,15017.0,565.0,5629.0,2670.0,80714.0,0.8,17.4
10,10.0,10.0,11576.0,115760.0,,,,,745.0,7449.0,1884.0,18840.0,706.0,7061.0,3335.0,87298.0,,,,,582.0,6519.0,1472.0,16489.0,552.0,6180.0,2605.0,83319.0,0.8,18.3
11,11.0,11.0,11576.0,127336.0,,,,,745.0,8194.0,1884.0,20724.0,706.0,7767.0,3335.0,90633.0,,,,,568.0,7087.0,1436.0,17925.0,538.0,6718.0,2542.0,85861.0,0.8,19.1
12,12.0,12.0,11576.0,138912.0,,,,,745.0,8939.0,1884.0,22608.0,706.0,8474.0,3335.0,93969.0,,,,,554.0,7641.0,1401.0,19326.0,525.0,7243.0,2480.0,88341.0,0.8,20.0
13,13.0,13.0,11576.0,150488.0,,,,,745.0,9684.0,1884.0,24492.0,706.0,9180.0,3335.0,97304.0,,,,,540.0,8181.0,1367.0,20692.0,512.0,7756.0,2419.0,90760.0,0.8,20.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,104.0,9788.0,264.0,24756.0,99.0,9279.0,467.0,97770.0,,,,,75.0,8257.0,191.0,20883.0,71.0,7827.0,338.0,91098.0,0.1,20.9
post-use,13.14,14.454000000000002,0.0,152108.64,0,61448,0,-7500,0.0,9788.0,0.0,24756.0,0.0,9279.0,0.0,97770.0,0,61448,0.0,-7317.0,0.0,8257.0,0.0,20883.0,0.0,7827.0,0.0,91098.0,0.0,20.9
