period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,601.0,601.0,1884.0,1884.0,704.0,704.0,-4311.0,67689.0,-4311.0,-4311.0,,,-7143.0,-7143.0,573.0,573.0,1794.0,1794.0,670.0,670.0,-4106.0,67894.0,-4106.0,-4106.0,2.0,11.8
2,2.0,2.0,11533.46302,23066.92604,,,,,601.0,1202.0,1884.0,3768.0,704.0,1407.0,3189.0,70877.0,3189.0,-1123.0,,,,,545.0,1118.0,1709.0,3503.0,638.0,1308.0,2892.0,70786.0,2892.0,-1214.0,2.0,13.7
3,3.0,3.0,11533.46302,34600.38906,,,,,601.0,1804.0,1884.0,5652.0,704.0,2111.0,3189.0,74066.0,3189.0,2066.0,,,,,519.0,1637.0,1627.0,5131.0,608.0,1916.0,2755.0,73541.0,2755.0,1541.0,2.0,15.7
4,4.0,4.0,11533.46302,46133.85208,,,,,601.0,2405.0,1884.0,7536.0,704.0,2814.0,3189.0,77255.0,3189.0,5255.0,,,,,495.0,2132.0,1550.0,6681.0,579.0,2495.0,2623.0,76164.0,2623.0,4164.0,2.0,17.6
5,5.0,5.0,11533.46302,57667.31509999999,,,,,601.0,3006.0,1884.0,9420.0,704.0,3518.0,3189.0,80444.0,3189.0,8444.0,,,,,471.0,2603.0,1476.0,8157.0,551.0,3046.0,2498.0,78663.0,2498.0,6663.0,2.0,19.6
6,6.0,6.0,11533.46302,69200.77811999999,,,,,601.0,3607.0,1884.0,11304.0,704.0,4221.0,3189.0,83632.0,3189.0,11632.0,,,,,449.0,3051.0,1406.0,9563.0,525.0,3571.0,2379.0,81042.0,2379.0,9042.0,2.0,21.5
7,7.0,7.0,11533.46302,80734.24113999998,,,,,601.0,4208.0,1884.0,13188.0,704.0,4925.0,3189.0,86821.0,3189.0,14821.0,,,,,427.0,3479.0,1339.0,10902.0,500.0,4071.0,2266.0,83308.0,2266.0,11308.0,2.0,23.5
8,8.0,8.0,11533.46302,92267.70415999998,,,,,601.0,4809.0,1884.0,15072.0,704.0,5628.0,3189.0,90010.0,3189.0,18010.0,,,,,407.0,3885.0,1275.0,12177.0,476.0,4547.0,2158.0,85466.0,2158.0,13466.0,2.0,25.4
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,541.0,5350.0,1696.0,16768.0,633.0,6262.0,2870.0,92880.0,2870.0,20880.0,,,,,350.0,4236.0,1098.0,13275.0,410.0,4957.0,1859.0,87325.0,1859.0,15325.0,1.8,27.2
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,72000,0,-7500,0.0,5350.0,0.0,16768.0,0.0,6262.0,0.0,92880.0,0.0,20880.0,0,72000,0.0,-7143.0,0.0,4236.0,0.0,13275.0,0.0,4957.0,0.0,87325.0,0.0,15325.0,0.0,27.2
