period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1860.0,1860.0,1788.0,1788.0,1180.0,1180.0,4828.0,78748.0,,,,,1815.0,1815.0,1744.0,1744.0,1152.0,1152.0,4711.0,78631.0,4.3,9.8
2,2.0,2.0,11687.0,23374.0,,,,,1860.0,3720.0,1788.0,3576.0,1180.0,2361.0,4828.0,83577.0,,,,,1770.0,3585.0,1702.0,3446.0,1124.0,2275.0,4596.0,83226.0,4.3,14.1
3,3.0,3.0,11687.0,35061.0,,,,,1860.0,5580.0,1788.0,5364.0,1180.0,3541.0,4828.0,88405.0,,,,,1727.0,5312.0,1660.0,5107.0,1096.0,3371.0,4484.0,87710.0,4.3,18.4
4,4.0,4.0,11687.0,46748.0,,,,,1860.0,7440.0,1788.0,7152.0,1180.0,4722.0,4828.0,93233.0,,,,,1685.0,6997.0,1620.0,6726.0,1069.0,4441.0,4374.0,92084.0,4.3,22.7
5,5.0,5.0,11687.0,58435.0,,,,,1860.0,9300.0,1788.0,8940.0,1180.0,5902.0,4828.0,98062.0,,,,,1644.0,8641.0,1580.0,8307.0,1043.0,5484.0,4268.0,96352.0,4.3,27.1
6,6.0,6.0,11687.0,70122.0,,,,,1860.0,11160.0,1788.0,10728.0,1180.0,7082.0,4828.0,102890.0,,,,,1604.0,10245.0,1542.0,9849.0,1018.0,6502.0,4163.0,100515.0,4.3,31.4
7,7.0,7.0,11687.0,81809.0,,,,,1860.0,13019.0,1788.0,12516.0,1180.0,8263.0,4828.0,107718.0,,,,,1565.0,11809.0,1504.0,11353.0,993.0,7495.0,4062.0,104577.0,4.3,35.7
8,8.0,8.0,11687.0,93496.0,,,,,1860.0,14879.0,1788.0,14304.0,1180.0,9443.0,4828.0,112546.0,,,,,1527.0,13336.0,1467.0,12820.0,969.0,8464.0,3963.0,108540.0,4.3,40.0
9,9.0,9.0,11687.0,105183.0,,,,,1860.0,16739.0,1788.0,16092.0,1180.0,10623.0,4828.0,117375.0,,,,,1489.0,14825.0,1432.0,14252.0,945.0,9409.0,3866.0,112406.0,4.3,44.3
10,10.0,10.0,11687.0,116870.0,,,,,1860.0,18599.0,1788.0,17880.0,1180.0,11804.0,4828.0,122203.0,,,,,1453.0,16278.0,1397.0,15649.0,922.0,10331.0,3772.0,116178.0,4.3,48.7
11,11.0,11.0,11687.0,128557.0,,,,,1860.0,20459.0,1788.0,19668.0,1180.0,12984.0,4828.0,127031.0,,,,,1418.0,17696.0,1363.0,17011.0,900.0,11230.0,3680.0,119858.0,4.3,53.0
12,12.0,12.0,11687.0,140244.0,,,,,1860.0,22319.0,1788.0,21456.0,1180.0,14165.0,4828.0,131860.0,,,,,1383.0,19079.0,1329.0,18341.0,878.0,12108.0,3590.0,123448.0,4.3,57.3
13,13.0,13.0,11687.0,151931.0,,,,,1860.0,24179.0,1788.0,23244.0,1180.0,15345.0,4828.0,136688.0,,,,,1349.0,20428.0,1297.0,19638.0,856.0,12964.0,3503.0,126950.0,4.3,61.6
14,14.0,14.0,11687.0,163618.0,,,,,1860.0,26039.0,1788.0,25032.0,1180.0,16525.0,4828.0,141516.0,,,,,1316.0,21744.0,1265.0,20903.0,835.0,13800.0,3417.0,130367.0,4.3,65.9
15,15.0,15.0,11687.0,175305.0,,,,,1860.0,27899.0,1788.0,26820.0,1180.0,17706.0,4828.0,146345.0,,,,,1284.0,23028.0,1235.0,22138.0,815.0,14615.0,3334.0,133701.0,4.3,70.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,744.0,28643.0,715.0,27535.0,472.0,18178.0,1931.0,148276.0,,,,,509.0,23537.0,489.0,22627.0,323.0,14938.0,1320.0,135022.0,1.7,72.0
post-use,15.4,16.94,0.0,179979.80000000002,0,73920,0,0,0.0,28643.0,0.0,27535.0,0.0,18178.0,0.0,148276.0,0,73920,0,0,0.0,23537.0,0.0,22627.0,0.0,14938.0,0.0,135022.0,0.0,72.0
