period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1147.0,1147.0,1788.0,1788.0,1169.0,1169.0,4104.0,51299.0,,,,,1119.0,1119.0,1744.0,1744.0,1141.0,1141.0,4004.0,51199.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1147.0,2293.0,1788.0,3576.0,1169.0,2338.0,4104.0,55403.0,,,,,1091.0,2210.0,1702.0,3446.0,1113.0,2253.0,3906.0,55105.0,3.2,11.9
3,3.0,3.0,11576.0,34728.0,,,,,1147.0,3440.0,1788.0,5364.0,1169.0,3508.0,4104.0,59507.0,,,,,1065.0,3275.0,1660.0,5107.0,1086.0,3339.0,3811.0,58916.0,3.2,15.1
4,4.0,4.0,11576.0,46304.0,,,,,1147.0,4586.0,1788.0,7152.0,1169.0,4677.0,4104.0,63610.0,,,,,1039.0,4313.0,1620.0,6726.0,1059.0,4398.0,3718.0,62634.0,3.2,18.3
5,5.0,5.0,11576.0,57880.0,,,,,1147.0,5733.0,1788.0,8940.0,1169.0,5846.0,4104.0,67714.0,,,,,1013.0,5327.0,1580.0,8307.0,1033.0,5432.0,3627.0,66261.0,3.2,21.5
6,6.0,6.0,11576.0,69456.0,,,,,1147.0,6879.0,1788.0,10728.0,1169.0,7015.0,4104.0,71818.0,,,,,989.0,6315.0,1542.0,9849.0,1008.0,6440.0,3539.0,69799.0,3.2,24.7
7,7.0,7.0,11576.0,81032.0,,,,,1147.0,8026.0,1788.0,12516.0,1169.0,8184.0,4104.0,75922.0,,,,,965.0,7280.0,1504.0,11353.0,984.0,7424.0,3452.0,73252.0,3.2,27.9
8,8.0,8.0,11576.0,92608.0,,,,,1147.0,9172.0,1788.0,14304.0,1169.0,9353.0,4104.0,80025.0,,,,,941.0,8221.0,1467.0,12820.0,960.0,8383.0,3368.0,76620.0,3.2,31.1
9,9.0,9.0,11576.0,104184.0,,,,,1147.0,10319.0,1788.0,16092.0,1169.0,10523.0,4104.0,84129.0,,,,,918.0,9139.0,1432.0,14252.0,936.0,9319.0,3286.0,79906.0,3.2,34.3
10,10.0,10.0,11576.0,115760.0,,,,,1147.0,11466.0,1788.0,17880.0,1169.0,11692.0,4104.0,88233.0,,,,,896.0,10035.0,1397.0,15649.0,913.0,10233.0,3206.0,83112.0,3.2,37.5
11,11.0,11.0,11576.0,127336.0,,,,,1147.0,12612.0,1788.0,19668.0,1169.0,12861.0,4104.0,92337.0,,,,,874.0,10909.0,1363.0,17011.0,891.0,11124.0,3128.0,86239.0,3.2,40.7
12,12.0,12.0,11576.0,138912.0,,,,,1147.0,13759.0,1788.0,21456.0,1169.0,14030.0,4104.0,96440.0,,,,,853.0,11761.0,1329.0,18341.0,869.0,11993.0,3051.0,89291.0,3.2,43.9
13,13.0,13.0,11576.0,150488.0,,,,,1147.0,14905.0,1788.0,23244.0,1169.0,15199.0,4104.0,100544.0,,,,,832.0,12593.0,1297.0,19638.0,848.0,12841.0,2977.0,92268.0,3.2,47.1
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,161.0,15066.0,250.0,23494.0,164.0,15363.0,575.0,101119.0,,,,,116.0,12709.0,181.0,19819.0,118.0,12960.0,415.0,92683.0,0.4,47.6
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,47196.0,0,0,0.0,15066.0,0.0,23494.0,0.0,15363.0,0.0,101119.0,0.0,47196.0,0,0,0.0,12709.0,0.0,19819.0,0.0,12960.0,0.0,92683.0,0.0,47.6
