period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2301.0,2301.0,1788.0,1788.0,1180.0,1180.0,5269.0,69476.0,,,,,2245.0,2245.0,1744.0,1744.0,1152.0,1152.0,5141.0,69348.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,2301.0,4601.0,1788.0,3576.0,1180.0,2361.0,5269.0,74745.0,,,,,2190.0,4434.0,1702.0,3446.0,1124.0,2275.0,5015.0,74363.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,2301.0,6902.0,1788.0,5364.0,1180.0,3541.0,5269.0,80014.0,,,,,2136.0,6571.0,1660.0,5107.0,1096.0,3371.0,4893.0,79256.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,2301.0,9203.0,1788.0,7152.0,1180.0,4722.0,5269.0,85283.0,,,,,2084.0,8655.0,1620.0,6726.0,1069.0,4441.0,4774.0,84029.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,2301.0,11504.0,1788.0,8940.0,1180.0,5902.0,5269.0,90552.0,,,,,2033.0,10689.0,1580.0,8307.0,1043.0,5484.0,4657.0,88686.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,2301.0,13804.0,1788.0,10728.0,1180.0,7082.0,5269.0,95822.0,,,,,1984.0,12673.0,1542.0,9849.0,1018.0,6502.0,4544.0,93230.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,2301.0,16105.0,1788.0,12516.0,1180.0,8263.0,5269.0,101091.0,,,,,1936.0,14608.0,1504.0,11353.0,993.0,7495.0,4433.0,97663.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,2301.0,18406.0,1788.0,14304.0,1180.0,9443.0,5269.0,106360.0,,,,,1888.0,16496.0,1467.0,12820.0,969.0,8464.0,4325.0,101987.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,2301.0,20706.0,1788.0,16092.0,1180.0,10623.0,5269.0,111629.0,,,,,1842.0,18339.0,1432.0,14252.0,945.0,9409.0,4219.0,106206.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,2301.0,23007.0,1788.0,17880.0,1180.0,11804.0,5269.0,116898.0,,,,,1797.0,20136.0,1397.0,15649.0,922.0,10331.0,4116.0,110322.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,2301.0,25308.0,1788.0,19668.0,1180.0,12984.0,5269.0,122167.0,,,,,1753.0,21889.0,1363.0,17011.0,900.0,11230.0,4016.0,114338.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,2301.0,27608.0,1788.0,21456.0,1180.0,14165.0,5269.0,127436.0,,,,,1711.0,23600.0,1329.0,18341.0,878.0,12108.0,3918.0,118256.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,2301.0,29909.0,1788.0,23244.0,1180.0,15345.0,5269.0,132705.0,,,,,1669.0,25269.0,1297.0,19638.0,856.0,12964.0,3822.0,122078.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,2301.0,32210.0,1788.0,25032.0,1180.0,16525.0,5269.0,137974.0,,,,,1628.0,26897.0,1265.0,20903.0,835.0,13800.0,3729.0,125807.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,2301.0,34511.0,1788.0,26820.0,1180.0,17706.0,5269.0,143243.0,,,,,1589.0,28486.0,1235.0,22138.0,815.0,14615.0,3638.0,129446.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,920.0,35431.0,715.0,27535.0,472.0,18178.0,2108.0,145351.0,,,,,629.0,29115.0,489.0,22627.0,323.0,14938.0,1441.0,130887.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,35431.0,0.0,27535.0,0.0,18178.0,0.0,145351.0,0,64207,0,0,0.0,29115.0,0.0,22627.0,0.0,14938.0,0.0,130887.0,0.0,88.5
