period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,546.0,546.0,1884,1884,815.0,815.0,1857.0,63305.0,1857.0,1857.0,,,-1323.0,-1323.0,520.0,520.0,1794.0,1794.0,776.0,776.0,1769.0,63217.0,1769.0,1769.0,0.5,10.3
2,2,2.0,13363.34444,26726.68888,,,,,546.0,1093.0,1884,3768,815.0,1630.0,3246.0,66551.0,3246.0,5103.0,,,,,496.0,1016.0,1709.0,3503.0,739.0,1516.0,2944.0,66160.0,2944.0,4712.0,0.5,10.9
3,3,3.0,13363.34444,40090.03332,,,,,546.0,1639.0,1884,5652,815.0,2445.0,3246.0,69796.0,3246.0,8348.0,,,,,472.0,1488.0,1627.0,5131.0,704.0,2220.0,2804.0,68964.0,2804.0,7516.0,0.5,11.4
4,4,4.0,13363.34444,53453.37776,,,,,546.0,2186.0,1884,7536,815.0,3261.0,3246.0,73042.0,3246.0,11594.0,,,,,450.0,1938.0,1550.0,6681.0,671.0,2891.0,2670.0,71634.0,2670.0,10186.0,0.5,11.9
5,5,5.0,13363.34444,66816.7222,,,,,546.0,2732.0,1884,9420,815.0,4076.0,3246.0,76288.0,3246.0,14840.0,,,,,428.0,2366.0,1476.0,8157.0,639.0,3529.0,2543.0,74177.0,2543.0,12729.0,0.5,12.4
6,6,6.0,13363.34444,80180.06664,,,,,546.0,3279.0,1884,11304,815.0,4891.0,3246.0,79533.0,3246.0,18085.0,,,,,408.0,2774.0,1406.0,9563.0,608.0,4138.0,2422.0,76599.0,2422.0,15151.0,0.5,13.0
7,7,7.0,13363.34444,93543.41108,,,,,546.0,3825.0,1884,13188,815.0,5706.0,3246.0,82779.0,3246.0,21331.0,,,,,388.0,3162.0,1339.0,10902.0,579.0,4717.0,2307.0,78906.0,2307.0,17458.0,0.5,13.5
8,8,8.0,13363.34444,106906.75552,,,,,546.0,4372.0,1884,15072,815.0,6521.0,3246.0,86025.0,3246.0,24577.0,,,,,370.0,3532.0,1275.0,12177.0,552.0,5269.0,2197.0,81103.0,2197.0,19655.0,0.5,14.0
9,9,9.0,13363.34444,120270.09996,,,,,546.0,4918.0,1884,16956,815.0,7336.0,3246.0,89270.0,3246.0,27822.0,,,,,352.0,3884.0,1214.0,13391.0,525.0,5794.0,2092.0,83195.0,2092.0,21747.0,0.5,14.5
10,10,10.0,13363.34444,133633.4444,,,,,546.0,5465.0,1884,18840,815.0,8152.0,3246.0,92516.0,3246.0,31068.0,,,,,336.0,4220.0,1157.0,14548.0,500.0,6294.0,1993.0,85188.0,1993.0,23740.0,0.5,15.0
11,11,11.0,13363.34444,146996.78884,,,,,546.0,6011.0,1884,20724,815.0,8967.0,3246.0,95762.0,3246.0,34314.0,,,,,320.0,4539.0,1102.0,15649.0,477.0,6771.0,1898.0,87085.0,1898.0,25637.0,0.5,15.6
12,12,12.0,13363.34444,160360.13328,,,,,546.0,6558.0,1884,22608,815.0,9782.0,3246.0,99007.0,3246.0,37559.0,,,,,304.0,4844.0,1049.0,16698.0,454.0,7225.0,1807.0,88893.0,1807.0,27445.0,0.5,16.1
13,13,13.0,13363.34444,173723.47772000002,,,,,546.0,7104.0,1884,24492,815.0,10597.0,3246.0,102253.0,3246.0,40805.0,,,,,290.0,5134.0,999.0,17697.0,432.0,7657.0,1721.0,90614.0,1721.0,29166.0,0.5,16.6
post-use,13,14.3,0.0,173723.47772000002,0,61448,0.0,-1389.0,0.0,7104.0,0,24492,0.0,10597.0,0.0,102253.0,0.0,40805.0,0,61448,0.0,-1323.0,0.0,5134.0,0.0,17697.0,0.0,7657.0,0.0,90614.0,0.0,29166.0,0.0,16.6
