period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,420.0,420.0,1884.0,1884.0,706.0,706.0,-4490.0,55510.0,,,-7317.0,-7317.0,410.0,410.0,1838.0,1838.0,689.0,689.0,-4380.0,55620.0,0.4,10.2
2,2.0,2.0,11576.0,23152.0,,,,,420.0,840.0,1884.0,3768.0,706.0,1412.0,3010.0,58520.0,,,,,400.0,810.0,1793.0,3631.0,672.0,1361.0,2865.0,58485.0,0.4,10.6
3,3.0,3.0,11576.0,34728.0,,,,,420.0,1260.0,1884.0,5652.0,706.0,2118.0,3010.0,61531.0,,,,,390.0,1200.0,1749.0,5381.0,656.0,2017.0,2795.0,61280.0,0.4,11.0
4,4.0,4.0,11576.0,46304.0,,,,,420.0,1680.0,1884.0,7536.0,706.0,2825.0,3010.0,64541.0,,,,,381.0,1580.0,1707.0,7088.0,640.0,2656.0,2727.0,64007.0,0.4,11.4
5,5.0,5.0,11576.0,57880.0,,,,,420.0,2100.0,1884.0,9420.0,706.0,3531.0,3010.0,67551.0,,,,,371.0,1952.0,1665.0,8753.0,624.0,3281.0,2661.0,66668.0,0.4,11.8
6,6.0,6.0,11576.0,69456.0,,,,,420.0,2521.0,1884.0,11304.0,706.0,4237.0,3010.0,70561.0,,,,,362.0,2314.0,1625.0,10377.0,609.0,3889.0,2596.0,69264.0,0.4,12.2
7,7.0,7.0,11576.0,81032.0,,,,,420.0,2941.0,1884.0,13188.0,706.0,4943.0,3010.0,73572.0,,,,,353.0,2667.0,1585.0,11962.0,594.0,4484.0,2532.0,71796.0,0.4,12.6
8,8.0,8.0,11576.0,92608.0,,,,,420.0,3361.0,1884.0,15072.0,706.0,5649.0,3010.0,76582.0,,,,,345.0,3012.0,1546.0,13509.0,580.0,5063.0,2471.0,74267.0,0.4,13.0
9,9.0,9.0,11576.0,104184.0,,,,,420.0,3781.0,1884.0,16956.0,706.0,6355.0,3010.0,79592.0,,,,,336.0,3349.0,1509.0,15017.0,565.0,5629.0,2410.0,76677.0,0.4,13.4
10,10.0,10.0,11576.0,115760.0,,,,,420.0,4201.0,1884.0,18840.0,706.0,7061.0,3010.0,82602.0,,,,,328.0,3677.0,1472.0,16489.0,552.0,6180.0,2352.0,79029.0,0.4,13.8
11,11.0,11.0,11576.0,127336.0,,,,,420.0,4621.0,1884.0,20724.0,706.0,7767.0,3010.0,85613.0,,,,,320.0,3997.0,1436.0,17925.0,538.0,6718.0,2294.0,81323.0,0.4,14.2
12,12.0,12.0,11576.0,138912.0,,,,,420.0,5041.0,1884.0,22608.0,706.0,8474.0,3010.0,88623.0,,,,,312.0,4309.0,1401.0,19326.0,525.0,7243.0,2238.0,83561.0,0.4,14.6
13,13.0,13.0,11576.0,150488.0,,,,,420.0,5461.0,1884.0,24492.0,706.0,9180.0,3010.0,91633.0,,,,,305.0,4614.0,1367.0,20692.0,512.0,7756.0,2184.0,85745.0,0.4,15.0
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,59.0,5520.0,264.0,24756.0,99.0,9279.0,421.0,92054.0,,,,,43.0,4656.0,191.0,20883.0,71.0,7827.0,305.0,86050.0,0.1,15.1
post-use,13.14,14.454000000000002,0.0,152108.64,0,60000,0,-7500,0.0,5520.0,0.0,24756.0,0.0,9279.0,0.0,92054.0,0,60000,0.0,-7317.0,0.0,4656.0,0.0,20883.0,0.0,7827.0,0.0,86050.0,0.0,15.1
