period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1133.0,1133.0,1788.0,1788.0,1169.0,1169.0,4090.0,46545.0,,,,,1105.0,1105.0,1744.0,1744.0,1141.0,1141.0,3990.0,46445.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1133.0,2266.0,1788.0,3576.0,1169.0,2338.0,4090.0,50635.0,,,,,1078.0,2184.0,1702.0,3446.0,1113.0,2253.0,3893.0,50338.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1133.0,3399.0,1788.0,5364.0,1169.0,3508.0,4090.0,54725.0,,,,,1052.0,3235.0,1660.0,5107.0,1086.0,3339.0,3798.0,54136.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1133.0,4531.0,1788.0,7152.0,1169.0,4677.0,4090.0,58815.0,,,,,1026.0,4262.0,1620.0,6726.0,1059.0,4398.0,3705.0,57841.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1133.0,5664.0,1788.0,8940.0,1169.0,5846.0,4090.0,62905.0,,,,,1001.0,5263.0,1580.0,8307.0,1033.0,5432.0,3615.0,61456.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1133.0,6797.0,1788.0,10728.0,1169.0,7015.0,4090.0,66995.0,,,,,977.0,6240.0,1542.0,9849.0,1008.0,6440.0,3527.0,64983.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1133.0,7930.0,1788.0,12516.0,1169.0,8184.0,4090.0,71085.0,,,,,953.0,7193.0,1504.0,11353.0,984.0,7424.0,3441.0,68424.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1133.0,9063.0,1788.0,14304.0,1169.0,9353.0,4090.0,75175.0,,,,,930.0,8123.0,1467.0,12820.0,960.0,8383.0,3357.0,71781.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1133.0,10196.0,1788.0,16092.0,1169.0,10523.0,4090.0,79265.0,,,,,907.0,9030.0,1432.0,14252.0,936.0,9319.0,3275.0,75056.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1133.0,11329.0,1788.0,17880.0,1169.0,11692.0,4090.0,83355.0,,,,,885.0,9915.0,1397.0,15649.0,913.0,10233.0,3195.0,78251.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1133.0,12462.0,1788.0,19668.0,1169.0,12861.0,4090.0,87445.0,,,,,863.0,10778.0,1363.0,17011.0,891.0,11124.0,3117.0,81368.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1133.0,13594.0,1788.0,21456.0,1169.0,14030.0,4090.0,91535.0,,,,,842.0,11621.0,1329.0,18341.0,869.0,11993.0,3041.0,84409.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1133.0,14727.0,1788.0,23244.0,1169.0,15199.0,4090.0,95625.0,,,,,822.0,12442.0,1297.0,19638.0,848.0,12841.0,2967.0,87376.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,159.0,14886.0,250.0,23494.0,164.0,15363.0,573.0,96198.0,,,,,115.0,12557.0,181.0,19819.0,118.0,12960.0,414.0,87790.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,14886.0,0.0,23494.0,0.0,15363.0,0.0,96198.0,0.0,42454.0,0,0,0.0,12557.0,0.0,19819.0,0.0,12960.0,0.0,87790.0,0.0,47.3
