period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,567.0,567.0,1884.0,1884.0,713.0,713.0,-4336.0,64794.0,,,-7317.0,-7317.0,553.0,553.0,1838.0,1838.0,696.0,696.0,-4230.0,64900.0,2.3,12.1
2,2.0,2.0,11687.0,23374.0,,,,,567.0,1134.0,1884.0,3768.0,713.0,1426.0,3164.0,67958.0,,,,,540.0,1093.0,1793.0,3631.0,679.0,1374.0,3011.0,67911.0,2.3,14.5
3,3.0,3.0,11687.0,35061.0,,,,,567.0,1701.0,1884.0,5652.0,713.0,2139.0,3164.0,71121.0,,,,,526.0,1619.0,1749.0,5381.0,662.0,2036.0,2938.0,70849.0,2.3,16.8
4,4.0,4.0,11687.0,46748.0,,,,,567.0,2268.0,1884.0,7536.0,713.0,2852.0,3164.0,74285.0,,,,,514.0,2133.0,1707.0,7088.0,646.0,2682.0,2866.0,73715.0,2.3,19.1
5,5.0,5.0,11687.0,58435.0,,,,,567.0,2834.0,1884.0,9420.0,713.0,3565.0,3164.0,77449.0,,,,,501.0,2634.0,1665.0,8753.0,630.0,3312.0,2796.0,76511.0,2.3,21.4
6,6.0,6.0,11687.0,70122.0,,,,,567.0,3401.0,1884.0,11304.0,713.0,4277.0,3164.0,80613.0,,,,,489.0,3122.0,1625.0,10377.0,615.0,3927.0,2728.0,79239.0,2.3,23.7
7,7.0,7.0,11687.0,81809.0,,,,,567.0,3968.0,1884.0,13188.0,713.0,4990.0,3164.0,83777.0,,,,,477.0,3599.0,1585.0,11962.0,600.0,4527.0,2662.0,81901.0,2.3,26.0
8,8.0,8.0,11687.0,93496.0,,,,,567.0,4535.0,1884.0,15072.0,713.0,5703.0,3164.0,86940.0,,,,,465.0,4065.0,1546.0,13509.0,585.0,5112.0,2597.0,84498.0,2.3,28.4
9,9.0,9.0,11687.0,105183.0,,,,,567.0,5102.0,1884.0,16956.0,713.0,6416.0,3164.0,90104.0,,,,,454.0,4519.0,1509.0,15017.0,571.0,5682.0,2533.0,87031.0,2.3,30.7
10,10.0,10.0,11687.0,116870.0,,,,,567.0,5669.0,1884.0,18840.0,713.0,7129.0,3164.0,93268.0,,,,,443.0,4961.0,1472.0,16489.0,557.0,6239.0,2472.0,89503.0,2.3,33.0
11,11.0,11.0,11687.0,128557.0,,,,,567.0,6236.0,1884.0,20724.0,713.0,7842.0,3164.0,96432.0,,,,,432.0,5393.0,1436.0,17925.0,543.0,6783.0,2411.0,91914.0,2.3,35.3
12,12.0,12.0,11687.0,140244.0,,,,,567.0,6803.0,1884.0,22608.0,713.0,8555.0,3164.0,99596.0,,,,,422.0,5815.0,1401.0,19326.0,530.0,7313.0,2352.0,94266.0,2.3,37.6
13,13.0,13.0,11687.0,151931.0,,,,,567.0,7370.0,1884.0,24492.0,713.0,9268.0,3164.0,102759.0,,,,,411.0,6226.0,1367.0,20692.0,517.0,7830.0,2295.0,96561.0,2.3,39.9
14,14.0,14.0,11687.0,163618.0,,,,,567.0,7936.0,1884.0,26376.0,713.0,9981.0,3164.0,105923.0,,,,,401.0,6627.0,1333.0,22026.0,505.0,8335.0,2239.0,98801.0,2.3,42.2
15,15.0,15.0,11687.0,175305.0,,,,,567.0,8503.0,1884.0,28260.0,713.0,10694.0,3164.0,109087.0,,,,,391.0,7019.0,1301.0,23327.0,492.0,8827.0,2184.0,100985.0,2.3,44.6
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,227.0,8730.0,754.0,29014.0,285.0,10979.0,1266.0,110352.0,,,,,155.0,7174.0,515.0,23842.0,195.0,9022.0,865.0,101850.0,0.9,45.5
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,8730.0,0.0,29014.0,0.0,10979.0,0.0,110352.0,0,69130,0.0,-7317.0,0.0,7174.0,0.0,23842.0,0.0,9022.0,0.0,101850.0,0.0,45.5
