period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0,0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.5,5.5
1,1.0,1.0,14350.869023,14350.869023,,,,,1858.0,1858.0,1788,1788,1449.0,1449.0,5096.0,52291.0,5096.0,5096.0,,,,,1813.0,1813.0,1744.0,1744.0,1414.0,1414.0,4971.0,52167.0,4971.0,4971.0,4.0,9.4
2,2.0,2.0,14350.869023,28701.738046,,,,,1858.0,3716.0,1788,3576,1449.0,2899.0,5096.0,57387.0,5096.0,10191.0,,,,,1769.0,3581.0,1702.0,3446.0,1380.0,2794.0,4850.0,57017.0,4850.0,9821.0,4.0,13.4
3,3.0,3.0,14350.869023,43052.607069,,,,,1858.0,5574.0,1788,5364,1449.0,4348.0,5096.0,62482.0,5096.0,15287.0,,,,,1725.0,5307.0,1660.0,5107.0,1346.0,4140.0,4732.0,61749.0,4732.0,14553.0,4.0,17.4
4,4.0,4.0,14350.869023,57403.476092,,,,,1858.0,7432.0,1788,7152,1449.0,5798.0,5096.0,67578.0,5096.0,20382.0,,,,,1683.0,6990.0,1620.0,6726.0,1313.0,5453.0,4616.0,66365.0,4616.0,19169.0,4.0,21.4
5,5.0,5.0,14350.869023,71754.345115,,,,,1858.0,9291.0,1788,8940,1449.0,7247.0,5096.0,72673.0,5096.0,25478.0,,,,,1642.0,8632.0,1580.0,8307.0,1281.0,6734.0,4504.0,70869.0,4504.0,23673.0,4.0,25.3
6,6.0,6.0,14350.869023,86105.21413800001,,,,,1858.0,11149.0,1788,10728,1449.0,8697.0,5096.0,77769.0,5096.0,30573.0,,,,,1602.0,10235.0,1542.0,9849.0,1250.0,7984.0,4394.0,75262.0,4394.0,28067.0,4.0,29.3
7,7.0,7.0,14350.869023,100456.08316100002,,,,,1858.0,13007.0,1788,12516,1449.0,10146.0,5096.0,82864.0,5096.0,35669.0,,,,,1563.0,11798.0,1504.0,11353.0,1219.0,9203.0,4287.0,79549.0,4287.0,32354.0,4.0,33.3
8,8.0,8.0,14350.869023,114806.95218400002,,,,,1858.0,14865.0,1788,14304,1449.0,11596.0,5096.0,87960.0,5096.0,40764.0,,,,,1525.0,13323.0,1467.0,12820.0,1190.0,10393.0,4182.0,83731.0,4182.0,36536.0,4.0,37.3
9,9.0,9.0,14350.869023,129157.82120700003,,,,,1858.0,16723.0,1788,16092,1449.0,13045.0,5096.0,93055.0,5096.0,45860.0,,,,,1488.0,14811.0,1432.0,14252.0,1161.0,11553.0,4080.0,87811.0,4080.0,40616.0,4.0,41.2
10,10.0,10.0,14350.869023,143508.69023000004,,,,,1858.0,18581.0,1788,17880,1449.0,14494.0,5096.0,98151.0,5096.0,50956.0,,,,,1452.0,16262.0,1397.0,15649.0,1132.0,12686.0,3981.0,91792.0,3981.0,44597.0,4.0,45.2
11,11.0,11.0,14350.869023,157859.55925300004,,,,,1858.0,20439.0,1788,19668,1449.0,15944.0,5096.0,103247.0,5096.0,56051.0,,,,,1416.0,17679.0,1363.0,17011.0,1105.0,13790.0,3884.0,95676.0,3884.0,48480.0,4.0,49.2
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,929.0,21368.0,894,20562,725.0,16669.0,2548.0,105794.0,2548.0,58599.0,,,,,699.0,18378.0,673.0,17684.0,546.0,14336.0,1918.0,97594.0,1918.0,50398.0,2.0,51.2
post-use,11.5,12.65,0.0,165034.99376450005,0.0,47196.0,0,0,0.0,21368.0,0,20562,0.0,16669.0,0.0,105794.0,0.0,58599.0,0.0,47196.0,0,0,0.0,18378.0,0.0,17684.0,0.0,14336.0,0.0,97594.0,0.0,50398.0,0.0,51.2
