period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1839.0,1839.0,1788.0,1788.0,1180.0,1180.0,4807.0,67552.0,,,,,1794.0,1794.0,1744.0,1744.0,1152.0,1152.0,4690.0,67434.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,1839.0,3678.0,1788.0,3576.0,1180.0,2361.0,4807.0,72359.0,,,,,1750.0,3544.0,1702.0,3446.0,1124.0,2275.0,4576.0,72010.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,1839.0,5517.0,1788.0,5364.0,1180.0,3541.0,4807.0,77166.0,,,,,1708.0,5252.0,1660.0,5107.0,1096.0,3371.0,4464.0,76474.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,1839.0,7355.0,1788.0,7152.0,1180.0,4722.0,4807.0,81973.0,,,,,1666.0,6918.0,1620.0,6726.0,1069.0,4441.0,4355.0,80829.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,1839.0,9194.0,1788.0,8940.0,1180.0,5902.0,4807.0,86781.0,,,,,1625.0,8543.0,1580.0,8307.0,1043.0,5484.0,4249.0,85078.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,1839.0,11033.0,1788.0,10728.0,1180.0,7082.0,4807.0,91588.0,,,,,1586.0,10129.0,1542.0,9849.0,1018.0,6502.0,4145.0,89223.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,1839.0,12872.0,1788.0,12516.0,1180.0,8263.0,4807.0,96395.0,,,,,1547.0,11676.0,1504.0,11353.0,993.0,7495.0,4044.0,93267.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,1839.0,14711.0,1788.0,14304.0,1180.0,9443.0,4807.0,101202.0,,,,,1509.0,13185.0,1467.0,12820.0,969.0,8464.0,3946.0,97213.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,1839.0,16550.0,1788.0,16092.0,1180.0,10623.0,4807.0,106010.0,,,,,1472.0,14657.0,1432.0,14252.0,945.0,9409.0,3849.0,101062.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,1839.0,18389.0,1788.0,17880.0,1180.0,11804.0,4807.0,110817.0,,,,,1437.0,16094.0,1397.0,15649.0,922.0,10331.0,3755.0,104818.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,1839.0,20227.0,1788.0,19668.0,1180.0,12984.0,4807.0,115624.0,,,,,1401.0,17495.0,1363.0,17011.0,900.0,11230.0,3664.0,108482.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,1839.0,22066.0,1788.0,21456.0,1180.0,14165.0,4807.0,120431.0,,,,,1367.0,18863.0,1329.0,18341.0,878.0,12108.0,3574.0,112056.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,1839.0,23905.0,1788.0,23244.0,1180.0,15345.0,4807.0,125239.0,,,,,1334.0,20197.0,1297.0,19638.0,856.0,12964.0,3487.0,115543.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,1839.0,25744.0,1788.0,25032.0,1180.0,16525.0,4807.0,130046.0,,,,,1301.0,21498.0,1265.0,20903.0,835.0,13800.0,3402.0,118945.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,1839.0,27583.0,1788.0,26820.0,1180.0,17706.0,4807.0,134853.0,,,,,1270.0,22768.0,1235.0,22138.0,815.0,14615.0,3319.0,122265.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,736.0,28318.0,715.0,27535.0,472.0,18178.0,1923.0,136776.0,,,,,503.0,23271.0,489.0,22627.0,323.0,14938.0,1315.0,123579.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,28318.0,0.0,27535.0,0.0,18178.0,0.0,136776.0,0.0,62744.0,0,0,0.0,23271.0,0.0,22627.0,0.0,14938.0,0.0,123579.0,0.0,76.3
