period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1047.0,1047.0,1788.0,1788.0,1169.0,1169.0,4005.0,46459.0,,,,,1022.0,1022.0,1744.0,1744.0,1141.0,1141.0,3907.0,46361.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1047.0,2095.0,1788.0,3576.0,1169.0,2338.0,4005.0,50464.0,,,,,997.0,2019.0,1702.0,3446.0,1113.0,2253.0,3812.0,50173.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1047.0,3142.0,1788.0,5364.0,1169.0,3508.0,4005.0,54468.0,,,,,973.0,2992.0,1660.0,5107.0,1086.0,3339.0,3719.0,53892.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1047.0,4190.0,1788.0,7152.0,1169.0,4677.0,4005.0,58473.0,,,,,949.0,3941.0,1620.0,6726.0,1059.0,4398.0,3628.0,57520.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1047.0,5237.0,1788.0,8940.0,1169.0,5846.0,4005.0,62478.0,,,,,926.0,4866.0,1580.0,8307.0,1033.0,5432.0,3540.0,61059.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1047.0,6285.0,1788.0,10728.0,1169.0,7015.0,4005.0,66482.0,,,,,903.0,5770.0,1542.0,9849.0,1008.0,6440.0,3453.0,64513.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1047.0,7332.0,1788.0,12516.0,1169.0,8184.0,4005.0,70487.0,,,,,881.0,6651.0,1504.0,11353.0,984.0,7424.0,3369.0,67882.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1047.0,8380.0,1788.0,14304.0,1169.0,9353.0,4005.0,74492.0,,,,,860.0,7511.0,1467.0,12820.0,960.0,8383.0,3287.0,71169.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1047.0,9427.0,1788.0,16092.0,1169.0,10523.0,4005.0,78496.0,,,,,839.0,8349.0,1432.0,14252.0,936.0,9319.0,3207.0,74375.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1047.0,10475.0,1788.0,17880.0,1169.0,11692.0,4005.0,82501.0,,,,,818.0,9168.0,1397.0,15649.0,913.0,10233.0,3128.0,77504.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1047.0,11522.0,1788.0,19668.0,1169.0,12861.0,4005.0,86506.0,,,,,798.0,9966.0,1363.0,17011.0,891.0,11124.0,3052.0,80556.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1047.0,12570.0,1788.0,21456.0,1169.0,14030.0,4005.0,90510.0,,,,,779.0,10745.0,1329.0,18341.0,869.0,11993.0,2978.0,83533.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1047.0,13617.0,1788.0,23244.0,1169.0,15199.0,4005.0,94515.0,,,,,760.0,11505.0,1297.0,19638.0,848.0,12841.0,2905.0,86438.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,147.0,13764.0,250.0,23494.0,164.0,15363.0,561.0,95076.0,,,,,106.0,11611.0,181.0,19819.0,118.0,12960.0,405.0,86844.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,13764.0,0.0,23494.0,0.0,15363.0,0.0,95076.0,0.0,42454.0,0,0,0.0,11611.0,0.0,19819.0,0.0,12960.0,0.0,86844.0,0.0,47.3
