period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,12622.201554,12622.201554,,,-7500,-7500,539.0,539.0,1884.0,1884.0,770.0,770.0,-4307.0,57141.0,-4307.0,-4307.0,,,-7143.0,-7143.0,513.0,513.0,1794.0,1794.0,733.0,733.0,-4102.0,57346.0,-4102.0,-4102.0,4.3,14.2
2,2.0,2.0,12622.201554,25244.403108,,,,,539.0,1078.0,1884.0,3768.0,770.0,1540.0,3193.0,60334.0,3193.0,-1114.0,,,,,489.0,1002.0,1709.0,3503.0,698.0,1432.0,2896.0,60242.0,2896.0,-1206.0,4.3,18.5
3,3.0,3.0,12622.201554,37866.604662,,,,,539.0,1617.0,1884.0,5652.0,770.0,2310.0,3193.0,63527.0,3193.0,2079.0,,,,,466.0,1468.0,1627.0,5131.0,665.0,2097.0,2758.0,63000.0,2758.0,1552.0,4.3,22.8
4,4.0,4.0,12622.201554,50488.806216,,,,,539.0,2156.0,1884.0,7536.0,770.0,3080.0,3193.0,66720.0,3193.0,5272.0,,,,,443.0,1911.0,1550.0,6681.0,633.0,2730.0,2627.0,65627.0,2627.0,4179.0,4.3,27.2
5,5.0,5.0,12622.201554,63111.00777,,,,,539.0,2695.0,1884.0,9420.0,770.0,3850.0,3193.0,69913.0,3193.0,8465.0,,,,,422.0,2334.0,1476.0,8157.0,603.0,3333.0,2502.0,68129.0,2502.0,6681.0,4.3,31.5
6,6.0,6.0,12622.201554,75733.209324,,,,,539.0,3234.0,1884.0,11304.0,770.0,4620.0,3193.0,73106.0,3193.0,11658.0,,,,,402.0,2736.0,1406.0,9563.0,575.0,3908.0,2383.0,70512.0,2383.0,9064.0,4.3,35.9
7,7.0,7.0,12622.201554,88355.410878,,,,,539.0,3773.0,1884.0,13188.0,770.0,5390.0,3193.0,76299.0,3193.0,14851.0,,,,,383.0,3119.0,1339.0,10902.0,547.0,4455.0,2269.0,72781.0,2269.0,11333.0,4.3,40.2
8,8.0,8.0,12622.201554,100977.612432,,,,,539.0,4312.0,1884.0,15072.0,770.0,6160.0,3193.0,79492.0,3193.0,18044.0,,,,,365.0,3484.0,1275.0,12177.0,521.0,4976.0,2161.0,74942.0,2161.0,13494.0,4.3,44.5
8.9,8.9,8.9,11359.981398600004,112337.5938306,,,,,485.0,4797.0,1696.0,16768.0,693.0,6853.0,2874.0,82365.0,2874.0,20917.0,,,,,314.0,3798.0,1098.0,13275.0,449.0,5425.0,1861.0,76803.0,1861.0,15355.0,3.9,48.5
post-use,8.9,9.790000000000001,0.0,112337.5938306,0,61448,0,-7500,0.0,4797.0,0.0,16768.0,0.0,6853.0,0.0,82365.0,0.0,20917.0,0,61448,0.0,-7143.0,0.0,3798.0,0.0,13275.0,0.0,5425.0,0.0,76803.0,0.0,15355.0,0.0,48.5
