period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.5,5.5
1,1.0,1.0,13821.181558,13821.181558,,,,,2236.0,2236.0,1788.0,1788.0,1396.0,1396.0,5420.0,53600.0,5420.0,5420.0,,,,,2130.0,2130.0,1703.0,1703.0,1329.0,1329.0,5162.0,53342.0,5162.0,5162.0,4.8,10.3
2,2.0,2.0,13821.181558,27642.363116,,,,,2236.0,4472.0,1788.0,3576.0,1396.0,2792.0,5420.0,59020.0,5420.0,10840.0,,,,,2028.0,4158.0,1622.0,3325.0,1266.0,2596.0,4916.0,58258.0,4916.0,10078.0,4.8,15.1
3,3.0,3.0,13821.181558,41463.544674000004,,,,,2236.0,6709.0,1788.0,5364.0,1396.0,4188.0,5420.0,64441.0,5420.0,16261.0,,,,,1932.0,6090.0,1545.0,4869.0,1206.0,3801.0,4682.0,62940.0,4682.0,14760.0,4.8,19.9
4,4.0,4.0,13821.181558,55284.726232,,,,,2236.0,8945.0,1788.0,7152.0,1396.0,5584.0,5420.0,69861.0,5420.0,21681.0,,,,,1840.0,7930.0,1471.0,6340.0,1148.0,4950.0,4459.0,67400.0,4459.0,19220.0,4.8,24.7
5,5.0,5.0,13821.181558,69105.90779,,,,,2236.0,11181.0,1788.0,8940.0,1396.0,6980.0,5420.0,75281.0,5420.0,27101.0,,,,,1752.0,9682.0,1401.0,7741.0,1094.0,6044.0,4247.0,71647.0,4247.0,23467.0,4.8,29.5
6,6.0,6.0,13821.181558,82927.089348,,,,,2236.0,13417.0,1788.0,10728.0,1396.0,8376.0,5420.0,80701.0,5420.0,32521.0,,,,,1669.0,11350.0,1334.0,9075.0,1042.0,7085.0,4045.0,75691.0,4045.0,27511.0,4.8,34.3
7,7.0,7.0,13821.181558,96748.27090599999,,,,,2236.0,15654.0,1788.0,12516.0,1396.0,9772.0,5420.0,86121.0,5420.0,37941.0,,,,,1589.0,12940.0,1271.0,10346.0,992.0,8077.0,3852.0,79543.0,3852.0,31363.0,4.8,39.2
8,8.0,8.0,13821.181558,110569.45246399999,,,,,2236.0,17890.0,1788.0,14304.0,1396.0,11168.0,5420.0,91541.0,5420.0,43361.0,,,,,1514.0,14453.0,1210.0,11556.0,945.0,9022.0,3669.0,83212.0,3669.0,35032.0,4.8,44.0
9,9.0,9.0,13821.181558,124390.63402199998,,,,,2236.0,20126.0,1788.0,16092.0,1396.0,12563.0,5420.0,96962.0,5420.0,48782.0,,,,,1441.0,15895.0,1153.0,12709.0,900.0,9922.0,3494.0,86706.0,3494.0,38526.0,4.8,48.8
10,10.0,10.0,13821.181558,138211.81558,,,,,2236.0,22362.0,1788.0,17880.0,1396.0,13959.0,5420.0,102382.0,5420.0,54202.0,,,,,1373.0,17268.0,1098.0,13806.0,857.0,10779.0,3328.0,90033.0,3328.0,41853.0,4.8,53.6
10.7,10.7,10.7,9674.82709059999,147886.64267059998,,,,,1565.0,23928.0,1252.0,19132.0,977.0,14937.0,3794.0,106176.0,3794.0,57996.0,,,,,929.0,18196.0,743.0,14549.0,580.0,11359.0,2251.0,92284.0,2251.0,44104.0,3.4,57.0
post-use,10.7,11.77,0.0,147886.64267059998,0,48180,0,0,0.0,23928.0,0.0,19132.0,0.0,14937.0,0.0,106176.0,0.0,57996.0,0,48180,0,0,0.0,18196.0,0.0,14549.0,0.0,11359.0,0.0,92284.0,0.0,44104.0,0.0,57.0
