period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0,0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.5,5.5
1,1.0,1.0,14350.869023,14350.869023,,,,,2475.0,2475.0,1788,1788,1449.0,1449.0,5712.0,52908.0,5712.0,5712.0,,,,,2357.0,2357.0,1703.0,1703.0,1380.0,1380.0,5440.0,52636.0,5440.0,5440.0,4.0,9.4
2,2.0,2.0,14350.869023,28701.738046,,,,,2475.0,4949.0,1788,3576,1449.0,2899.0,5712.0,58620.0,5712.0,11424.0,,,,,2245.0,4602.0,1622.0,3325.0,1315.0,2695.0,5181.0,57817.0,5181.0,10621.0,4.0,13.4
3,3.0,3.0,14350.869023,43052.607069,,,,,2475.0,7424.0,1788,5364,1449.0,4348.0,5712.0,64332.0,5712.0,17137.0,,,,,2138.0,6739.0,1545.0,4869.0,1252.0,3947.0,4934.0,62751.0,4934.0,15556.0,4.0,17.4
4,4.0,4.0,14350.869023,57403.476092,,,,,2475.0,9899.0,1788,7152,1449.0,5798.0,5712.0,70044.0,5712.0,22849.0,,,,,2036.0,8775.0,1471.0,6340.0,1192.0,5140.0,4699.0,67451.0,4699.0,20255.0,4.0,21.4
5,5.0,5.0,14350.869023,71754.345115,,,,,2475.0,12374.0,1788,8940,1449.0,7247.0,5712.0,75756.0,5712.0,28561.0,,,,,1939.0,10714.0,1401.0,7741.0,1136.0,6275.0,4476.0,71926.0,4476.0,24731.0,4.0,25.3
6,6.0,6.0,14350.869023,86105.21413800001,,,,,2475.0,14848.0,1788,10728,1449.0,8697.0,5712.0,81469.0,5712.0,34273.0,,,,,1847.0,12561.0,1334.0,9075.0,1082.0,7357.0,4263.0,76189.0,4263.0,28993.0,4.0,29.3
7,7.0,7.0,14350.869023,100456.08316100002,,,,,2475.0,17323.0,1788,12516,1449.0,10146.0,5712.0,87181.0,5712.0,39985.0,,,,,1759.0,14320.0,1271.0,10346.0,1030.0,8387.0,4060.0,80248.0,4060.0,33053.0,4.0,33.3
8,8.0,8.0,14350.869023,114806.95218400002,,,,,2475.0,19798.0,1788,14304,1449.0,11596.0,5712.0,92893.0,5712.0,45697.0,,,,,1675.0,15995.0,1210.0,11556.0,981.0,9368.0,3866.0,84115.0,3866.0,36919.0,4.0,37.3
9,9.0,9.0,14350.869023,129157.82120700003,,,,,2475.0,22273.0,1788,16092,1449.0,13045.0,5712.0,98605.0,5712.0,51410.0,,,,,1595.0,17590.0,1153.0,12709.0,934.0,10302.0,3682.0,87797.0,3682.0,40601.0,4.0,41.2
10,10.0,10.0,14350.869023,143508.69023000004,,,,,2475.0,24747.0,1788,17880,1449.0,14494.0,5712.0,104317.0,5712.0,57122.0,,,,,1519.0,19109.0,1098.0,13806.0,890.0,11192.0,3507.0,91303.0,3507.0,44108.0,4.0,45.2
11,11.0,11.0,14350.869023,157859.55925300004,,,,,2475.0,27222.0,1788,19668,1449.0,15944.0,5712.0,110029.0,5712.0,62834.0,,,,,1447.0,20556.0,1045.0,14852.0,847.0,12040.0,3340.0,94643.0,3340.0,47448.0,4.0,49.2
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,1237.0,28460.0,894,20562,725.0,16669.0,2856.0,112886.0,2856.0,65690.0,,,,,706.0,21262.0,510.0,15362.0,414.0,12453.0,1630.0,96273.0,1630.0,49077.0,2.0,51.2
post-use,11.5,12.65,0.0,165034.99376450005,0.0,47196.0,0,0,0.0,28460.0,0,20562,0.0,16669.0,0.0,112886.0,0.0,65690.0,0.0,47196.0,0,0,0.0,21262.0,0.0,15362.0,0.0,12453.0,0.0,96273.0,0.0,49077.0,0.0,51.2
