period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1866.0,1866.0,1788.0,1788.0,1165.0,1165.0,4819.0,52999.0,4819.0,4819.0,,,,,1777.0,1777.0,1703.0,1703.0,1109.0,1109.0,4589.0,52769.0,4589.0,4589.0,4.0,9.5
2,2.0,2.0,11533.46302,23066.92604,,,,,1866.0,3732.0,1788.0,3576.0,1165.0,2330.0,4819.0,57818.0,4819.0,9638.0,,,,,1693.0,3470.0,1622.0,3325.0,1057.0,2166.0,4371.0,57140.0,4371.0,8960.0,4.0,13.5
3,3.0,3.0,11533.46302,34600.38906,,,,,1866.0,5598.0,1788.0,5364.0,1165.0,3495.0,4819.0,62637.0,4819.0,14457.0,,,,,1612.0,5082.0,1545.0,4869.0,1006.0,3172.0,4163.0,61303.0,4163.0,13123.0,4.0,17.5
4,4.0,4.0,11533.46302,46133.85208,,,,,1866.0,7464.0,1788.0,7152.0,1165.0,4660.0,4819.0,67456.0,4819.0,19276.0,,,,,1535.0,6617.0,1471.0,6340.0,958.0,4131.0,3965.0,65268.0,3965.0,17088.0,4.0,21.5
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1866.0,9330.0,1788.0,8940.0,1165.0,5824.0,4819.0,72275.0,4819.0,24095.0,,,,,1462.0,8079.0,1401.0,7741.0,913.0,5043.0,3776.0,69044.0,3776.0,20864.0,4.0,25.6
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1866.0,11197.0,1788.0,10728.0,1165.0,6989.0,4819.0,77094.0,4819.0,28914.0,,,,,1393.0,9472.0,1334.0,9075.0,869.0,5913.0,3596.0,72640.0,3596.0,24460.0,4.0,29.6
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1866.0,13063.0,1788.0,12516.0,1165.0,8154.0,4819.0,81913.0,4819.0,33733.0,,,,,1326.0,10798.0,1271.0,10346.0,828.0,6740.0,3425.0,76064.0,3425.0,27884.0,4.0,33.6
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1866.0,14929.0,1788.0,14304.0,1165.0,9319.0,4819.0,86732.0,4819.0,38552.0,,,,,1263.0,12061.0,1210.0,11556.0,788.0,7529.0,3262.0,79326.0,3262.0,31146.0,4.0,37.6
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1679.0,16608.0,1609.0,15913.0,1048.0,10367.0,4337.0,91069.0,4337.0,42889.0,,,,,1088.0,13149.0,1042.0,12599.0,679.0,8208.0,2809.0,82135.0,2809.0,33955.0,3.6,41.2
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,48180,0,0,0.0,16608.0,0.0,15913.0,0.0,10367.0,0.0,91069.0,0.0,42889.0,0,48180,0,0,0.0,13149.0,0.0,12599.0,0.0,8208.0,0.0,82135.0,0.0,33955.0,0.0,41.2
