period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0,0,0.0,0.0,69130.0,69130.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,669.0,669.0,1884,1884,815.0,815.0,1979.0,71109.0,1979.0,1979.0,,,-1355.0,-1355.0,653.0,653.0,1838.0,1838.0,795.0,795.0,1931.0,71061.0,1931.0,1931.0,0.6,10.4
2,2,2.0,13363.34444,26726.68888,,,,,669.0,1338.0,1884,3768,815.0,1630.0,3368.0,74477.0,3368.0,5347.0,,,,,637.0,1289.0,1793.0,3631.0,776.0,1571.0,3206.0,74267.0,3206.0,5137.0,0.6,11.1
3,3,3.0,13363.34444,40090.03332,,,,,669.0,2007.0,1884,5652,815.0,2445.0,3368.0,77845.0,3368.0,8715.0,,,,,621.0,1910.0,1749.0,5381.0,757.0,2328.0,3128.0,77394.0,3128.0,8264.0,0.6,11.7
4,4,4.0,13363.34444,53453.37776,,,,,669.0,2675.0,1884,7536,815.0,3261.0,3368.0,81213.0,3368.0,12083.0,,,,,606.0,2516.0,1707.0,7088.0,738.0,3067.0,3051.0,80446.0,3051.0,11316.0,0.6,12.3
5,5,5.0,13363.34444,66816.7222,,,,,669.0,3344.0,1884,9420,815.0,4076.0,3368.0,84581.0,3368.0,15451.0,,,,,591.0,3107.0,1665.0,8753.0,720.0,3787.0,2977.0,83422.0,2977.0,14292.0,0.6,12.9
6,6,6.0,13363.34444,80180.06664,,,,,669.0,4013.0,1884,11304,815.0,4891.0,3368.0,87949.0,3368.0,18819.0,,,,,577.0,3684.0,1625.0,10377.0,703.0,4490.0,2904.0,86327.0,2904.0,17197.0,0.6,13.5
7,7,7.0,13363.34444,93543.41108,,,,,669.0,4682.0,1884,13188,815.0,5706.0,3368.0,91317.0,3368.0,22187.0,,,,,563.0,4247.0,1585.0,11962.0,686.0,5176.0,2833.0,89160.0,2833.0,20030.0,0.6,14.1
8,8,8.0,13363.34444,106906.75552,,,,,669.0,5351.0,1884,15072,815.0,6521.0,3368.0,94685.0,3368.0,25555.0,,,,,549.0,4796.0,1546.0,13509.0,669.0,5845.0,2764.0,91924.0,2764.0,22794.0,0.6,14.8
9,9,9.0,13363.34444,120270.09996,,,,,669.0,6020.0,1884,16956,815.0,7336.0,3368.0,98053.0,3368.0,28923.0,,,,,536.0,5331.0,1509.0,15017.0,653.0,6498.0,2697.0,94621.0,2697.0,25491.0,0.6,15.4
10,10,10.0,13363.34444,133633.4444,,,,,669.0,6688.0,1884,18840,815.0,8152.0,3368.0,101421.0,3368.0,32291.0,,,,,522.0,5854.0,1472.0,16489.0,637.0,7134.0,2631.0,97252.0,2631.0,28122.0,0.6,16.0
11,11,11.0,13363.34444,146996.78884,,,,,669.0,7357.0,1884,20724,815.0,8967.0,3368.0,104789.0,3368.0,35659.0,,,,,510.0,6363.0,1436.0,17925.0,621.0,7756.0,2567.0,99819.0,2567.0,30689.0,0.6,16.6
12,12,12.0,13363.34444,160360.13328,,,,,669.0,8026.0,1884,22608,815.0,9782.0,3368.0,108157.0,3368.0,39027.0,,,,,497.0,6861.0,1401.0,19326.0,606.0,8362.0,2504.0,102323.0,2504.0,33193.0,0.6,17.2
13,13,13.0,13363.34444,173723.47772000002,,,,,669.0,8695.0,1884,24492,815.0,10597.0,3368.0,111525.0,3368.0,42395.0,,,,,485.0,7346.0,1367.0,20692.0,591.0,8953.0,2443.0,104767.0,2443.0,35637.0,0.6,17.8
post-use,13,14.3,0.0,173723.47772000002,0,69130,0.0,-1389.0,0.0,8695.0,0,24492,0.0,10597.0,0.0,111525.0,0.0,42395.0,0,69130,0.0,-1355.0,0.0,7346.0,0.0,20692.0,0.0,8953.0,0.0,104767.0,0.0,35637.0,0.0,17.8
