period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,14350.869023,14350.869023,,,-4153,-4153,791.0,791.0,1884,1884,875.0,875.0,-603.0,59397.0,-603.0,-603.0,,,-4052.0,-4052.0,772.0,772.0,1838.0,1838.0,854.0,854.0,-588.0,59412.0,-588.0,-588.0,6.4,16.2
2,2.0,2.0,14350.869023,28701.738046,,,,,791.0,1582.0,1884,3768,875.0,1751.0,3550.0,62948.0,3550.0,2948.0,,,,,753.0,1525.0,1793.0,3631.0,833.0,1687.0,3379.0,62791.0,3379.0,2791.0,6.4,22.6
3,3.0,3.0,14350.869023,43052.607069,,,,,791.0,2373.0,1884,5652,875.0,2626.0,3550.0,66498.0,3550.0,6498.0,,,,,735.0,2259.0,1749.0,5381.0,813.0,2500.0,3297.0,66088.0,3297.0,6088.0,6.4,28.9
4,4.0,4.0,14350.869023,57403.476092,,,,,791.0,3164.0,1884,7536,875.0,3502.0,3550.0,70049.0,3550.0,10049.0,,,,,717.0,2976.0,1707.0,7088.0,793.0,3293.0,3216.0,69305.0,3216.0,9305.0,6.4,35.3
5,5.0,5.0,14350.869023,71754.345115,,,,,791.0,3955.0,1884,9420,875.0,4377.0,3550.0,73599.0,3550.0,13599.0,,,,,699.0,3675.0,1665.0,8753.0,774.0,4067.0,3138.0,72443.0,3138.0,12443.0,6.4,41.7
6,6.0,6.0,14350.869023,86105.21413800001,,,,,791.0,4746.0,1884,11304,875.0,5252.0,3550.0,77149.0,3550.0,17149.0,,,,,682.0,4357.0,1625.0,10377.0,755.0,4822.0,3061.0,75504.0,3061.0,15504.0,6.4,48.0
7,7.0,7.0,14350.869023,100456.08316100002,,,,,791.0,5537.0,1884,13188,875.0,6128.0,3550.0,80700.0,3550.0,20700.0,,,,,665.0,5022.0,1585.0,11962.0,736.0,5558.0,2987.0,78491.0,2987.0,18491.0,6.4,54.4
8,8.0,8.0,14350.869023,114806.95218400002,,,,,791.0,6328.0,1884,15072,875.0,7003.0,3550.0,84250.0,3550.0,24250.0,,,,,649.0,5672.0,1546.0,13509.0,718.0,6277.0,2914.0,81405.0,2914.0,21405.0,6.4,60.8
9,9.0,9.0,14350.869023,129157.82120700003,,,,,791.0,7119.0,1884,16956,875.0,7879.0,3550.0,87801.0,3550.0,27801.0,,,,,633.0,6305.0,1509.0,15017.0,701.0,6978.0,2843.0,84248.0,2843.0,24248.0,6.4,67.2
10,10.0,10.0,14350.869023,143508.69023000004,,,,,791.0,7910.0,1884,18840,875.0,8754.0,3550.0,91351.0,3550.0,31351.0,,,,,618.0,6923.0,1472.0,16489.0,684.0,7662.0,2774.0,87022.0,2774.0,27022.0,6.4,73.5
11,11.0,11.0,14350.869023,157859.55925300004,,,,,791.0,8701.0,1884,20724,875.0,9629.0,3550.0,94901.0,3550.0,34901.0,,,,,603.0,7526.0,1436.0,17925.0,667.0,8329.0,2706.0,89728.0,2706.0,29728.0,6.4,79.9
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,395.0,9096.0,942,21666,438.0,10067.0,1775.0,96677.0,1775.0,36677.0,,,,,298.0,7823.0,709.0,18634.0,329.0,8658.0,1336.0,91064.0,1336.0,31064.0,3.2,83.1
post-use,11.5,12.65,0.0,165034.99376450005,0,60000,0,-4153,0.0,9096.0,0,21666,0.0,10067.0,0.0,96677.0,0.0,36677.0,0,60000,0.0,-4052.0,0.0,7823.0,0.0,18634.0,0.0,8658.0,0.0,91064.0,0.0,31064.0,0.0,83.1
