period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,548.0,548.0,1884,1884,815.0,815.0,1858.0,63306.0,1858.0,1858.0,,,-1323.0,-1323.0,521.0,521.0,1794.0,1794.0,776.0,776.0,1770.0,63218.0,1770.0,1770.0,1.7,11.5
2,2,2.0,13363.34444,26726.68888,,,,,548.0,1095.0,1884,3768,815.0,1630.0,3247.0,66553.0,3247.0,5105.0,,,,,497.0,1018.0,1709.0,3503.0,739.0,1516.0,2945.0,66162.0,2945.0,4714.0,1.7,13.3
3,3,3.0,13363.34444,40090.03332,,,,,548.0,1643.0,1884,5652,815.0,2445.0,3247.0,69800.0,3247.0,8352.0,,,,,473.0,1491.0,1627.0,5131.0,704.0,2220.0,2805.0,68967.0,2805.0,7519.0,1.7,15.0
4,4,4.0,13363.34444,53453.37776,,,,,548.0,2190.0,1884,7536,815.0,3261.0,3247.0,73046.0,3247.0,11598.0,,,,,450.0,1942.0,1550.0,6681.0,671.0,2891.0,2671.0,71638.0,2671.0,10190.0,1.7,16.7
5,5,5.0,13363.34444,66816.7222,,,,,548.0,2738.0,1884,9420,815.0,4076.0,3247.0,76293.0,3247.0,14845.0,,,,,429.0,2371.0,1476.0,8157.0,639.0,3529.0,2544.0,74182.0,2544.0,12734.0,1.7,18.4
6,6,6.0,13363.34444,80180.06664,,,,,548.0,3285.0,1884,11304,815.0,4891.0,3247.0,79540.0,3247.0,18092.0,,,,,409.0,2779.0,1406.0,9563.0,608.0,4138.0,2423.0,76605.0,2423.0,15157.0,1.7,20.1
7,7,7.0,13363.34444,93543.41108,,,,,548.0,3833.0,1884,13188,815.0,5706.0,3247.0,82786.0,3247.0,21338.0,,,,,389.0,3168.0,1339.0,10902.0,579.0,4717.0,2307.0,78912.0,2307.0,17464.0,1.7,21.8
8,8,8.0,13363.34444,106906.75552,,,,,548.0,4381.0,1884,15072,815.0,6521.0,3247.0,86033.0,3247.0,24585.0,,,,,371.0,3539.0,1275.0,12177.0,552.0,5269.0,2198.0,81110.0,2198.0,19662.0,1.7,23.6
9,9,9.0,13363.34444,120270.09996,,,,,548.0,4928.0,1884,16956,815.0,7336.0,3247.0,89280.0,3247.0,27832.0,,,,,353.0,3892.0,1214.0,13391.0,525.0,5794.0,2093.0,83203.0,2093.0,21755.0,1.7,25.3
10,10,10.0,13363.34444,133633.4444,,,,,548.0,5476.0,1884,18840,815.0,8152.0,3247.0,92527.0,3247.0,31079.0,,,,,336.0,4228.0,1157.0,14548.0,500.0,6294.0,1993.0,85196.0,1993.0,23748.0,1.7,27.0
11,11,11.0,13363.34444,146996.78884,,,,,548.0,6023.0,1884,20724,815.0,8967.0,3247.0,95773.0,3247.0,34325.0,,,,,320.0,4548.0,1102.0,15649.0,477.0,6771.0,1898.0,87094.0,1898.0,25646.0,1.7,28.7
12,12,12.0,13363.34444,160360.13328,,,,,548.0,6571.0,1884,22608,815.0,9782.0,3247.0,99020.0,3247.0,37572.0,,,,,305.0,4853.0,1049.0,16698.0,454.0,7225.0,1808.0,88902.0,1808.0,27454.0,1.7,30.4
13,13,13.0,13363.34444,173723.47772000002,,,,,548.0,7118.0,1884,24492,815.0,10597.0,3247.0,102267.0,3247.0,40819.0,,,,,290.0,5144.0,999.0,17697.0,432.0,7657.0,1722.0,90624.0,1722.0,29176.0,1.7,32.2
post-use,13,14.3,0.0,173723.47772000002,0,61448,0.0,-1389.0,0.0,7118.0,0,24492,0.0,10597.0,0.0,102267.0,0.0,40819.0,0,61448,0.0,-1323.0,0.0,5144.0,0.0,17697.0,0.0,7657.0,0.0,90624.0,0.0,29176.0,0.0,32.2
