period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.5,5.5
1,1.0,1.0,13821.181558,13821.181558,,,,,2852.0,2852.0,1788.0,1788.0,1396.0,1396.0,6036.0,68780.0,6036.0,6036.0,,,,,2716.0,2716.0,1703.0,1703.0,1329.0,1329.0,5748.0,68492.0,5748.0,5748.0,5.4,10.9
2,2.0,2.0,13821.181558,27642.363116,,,,,2852.0,5703.0,1788.0,3576.0,1396.0,2792.0,6036.0,74815.0,6036.0,12071.0,,,,,2586.0,5302.0,1622.0,3325.0,1266.0,2596.0,5474.0,73967.0,5474.0,11223.0,5.4,16.4
3,3.0,3.0,13821.181558,41463.544674000004,,,,,2852.0,8555.0,1788.0,5364.0,1396.0,4188.0,6036.0,80851.0,6036.0,18107.0,,,,,2463.0,7766.0,1545.0,4869.0,1206.0,3801.0,5214.0,79181.0,5214.0,16436.0,5.4,21.8
4,4.0,4.0,13821.181558,55284.726232,,,,,2852.0,11406.0,1788.0,7152.0,1396.0,5584.0,6036.0,86887.0,6036.0,24142.0,,,,,2346.0,10112.0,1471.0,6340.0,1148.0,4950.0,4965.0,84146.0,4965.0,21402.0,5.4,27.2
5,5.0,5.0,13821.181558,69105.90779,,,,,2852.0,14258.0,1788.0,8940.0,1396.0,6980.0,6036.0,92922.0,6036.0,30178.0,,,,,2234.0,12346.0,1401.0,7741.0,1094.0,6044.0,4729.0,88875.0,4729.0,26131.0,5.4,32.7
6,6.0,6.0,13821.181558,82927.089348,,,,,2852.0,17110.0,1788.0,10728.0,1396.0,8376.0,6036.0,98958.0,6036.0,36213.0,,,,,2128.0,14474.0,1334.0,9075.0,1042.0,7085.0,4504.0,93379.0,4504.0,30635.0,5.4,38.1
7,7.0,7.0,13821.181558,96748.27090599999,,,,,2852.0,19961.0,1788.0,12516.0,1396.0,9772.0,6036.0,104993.0,6036.0,42249.0,,,,,2027.0,16500.0,1271.0,10346.0,992.0,8077.0,4289.0,97668.0,4289.0,34924.0,5.4,43.6
8,8.0,8.0,13821.181558,110569.45246399999,,,,,2852.0,22813.0,1788.0,14304.0,1396.0,11168.0,6036.0,111029.0,6036.0,48284.0,,,,,1930.0,18431.0,1210.0,11556.0,945.0,9022.0,4085.0,101753.0,4085.0,39009.0,5.4,49.0
9,9.0,9.0,13821.181558,124390.63402199998,,,,,2852.0,25664.0,1788.0,16092.0,1396.0,12563.0,6036.0,117064.0,6036.0,54320.0,,,,,1838.0,20269.0,1153.0,12709.0,900.0,9922.0,3891.0,105644.0,3891.0,42900.0,5.4,54.4
10,10.0,10.0,13821.181558,138211.81558,,,,,2852.0,28516.0,1788.0,17880.0,1396.0,13959.0,6036.0,123100.0,6036.0,60355.0,,,,,1751.0,22019.0,1098.0,13806.0,857.0,10779.0,3705.0,109349.0,3705.0,46605.0,5.4,59.9
10.7,10.7,10.7,9674.82709059999,147886.64267059998,,,,,1996.0,30512.0,1252.0,19132.0,977.0,14937.0,4225.0,127325.0,4225.0,64580.0,,,,,1184.0,23204.0,743.0,14549.0,580.0,11359.0,2507.0,111856.0,2507.0,49111.0,3.8,63.7
post-use,10.7,11.77,0.0,147886.64267059998,0.0,62744.0,0,0,0.0,30512.0,0.0,19132.0,0.0,14937.0,0.0,127325.0,0.0,64580.0,0.0,62744.0,0,0,0.0,23204.0,0.0,14549.0,0.0,11359.0,0.0,111856.0,0.0,49111.0,0.0,63.7
