period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1421.0,1421.0,1788.0,1788.0,1169.0,1169.0,4378.0,56314.0,,,,,1386.0,1386.0,1744.0,1744.0,1141.0,1141.0,4271.0,56207.0,3.3,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1421.0,2841.0,1788.0,3576.0,1169.0,2338.0,4378.0,60692.0,,,,,1352.0,2738.0,1702.0,3446.0,1113.0,2253.0,4167.0,60374.0,3.3,12.0
3,3.0,3.0,11576.0,34728.0,,,,,1421.0,4262.0,1788.0,5364.0,1169.0,3508.0,4378.0,65070.0,,,,,1319.0,4057.0,1660.0,5107.0,1086.0,3339.0,4065.0,64439.0,3.3,15.3
4,4.0,4.0,11576.0,46304.0,,,,,1421.0,5682.0,1788.0,7152.0,1169.0,4677.0,4378.0,69448.0,,,,,1287.0,5344.0,1620.0,6726.0,1059.0,4398.0,3966.0,68406.0,3.3,18.5
5,5.0,5.0,11576.0,57880.0,,,,,1421.0,7103.0,1788.0,8940.0,1169.0,5846.0,4378.0,73825.0,,,,,1256.0,6600.0,1580.0,8307.0,1033.0,5432.0,3869.0,72275.0,3.3,21.8
6,6.0,6.0,11576.0,69456.0,,,,,1421.0,8523.0,1788.0,10728.0,1169.0,7015.0,4378.0,78203.0,,,,,1225.0,7825.0,1542.0,9849.0,1008.0,6440.0,3775.0,76050.0,3.3,25.0
7,7.0,7.0,11576.0,81032.0,,,,,1421.0,9944.0,1788.0,12516.0,1169.0,8184.0,4378.0,82581.0,,,,,1195.0,9020.0,1504.0,11353.0,984.0,7424.0,3683.0,79733.0,3.3,28.3
8,8.0,8.0,11576.0,92608.0,,,,,1421.0,11365.0,1788.0,14304.0,1169.0,9353.0,4378.0,86959.0,,,,,1166.0,10186.0,1467.0,12820.0,960.0,8383.0,3593.0,83326.0,3.3,31.6
9,9.0,9.0,11576.0,104184.0,,,,,1421.0,12785.0,1788.0,16092.0,1169.0,10523.0,4378.0,91336.0,,,,,1137.0,11323.0,1432.0,14252.0,936.0,9319.0,3505.0,86831.0,3.3,34.8
10,10.0,10.0,11576.0,115760.0,,,,,1421.0,14206.0,1788.0,17880.0,1169.0,11692.0,4378.0,95714.0,,,,,1110.0,12433.0,1397.0,15649.0,913.0,10233.0,3420.0,90251.0,3.3,38.1
11,11.0,11.0,11576.0,127336.0,,,,,1421.0,15626.0,1788.0,19668.0,1169.0,12861.0,4378.0,100092.0,,,,,1083.0,13516.0,1363.0,17011.0,891.0,11124.0,3336.0,93587.0,3.3,41.3
12,12.0,12.0,11576.0,138912.0,,,,,1421.0,17047.0,1788.0,21456.0,1169.0,14030.0,4378.0,104470.0,,,,,1056.0,14572.0,1329.0,18341.0,869.0,11993.0,3255.0,96842.0,3.3,44.6
13,13.0,13.0,11576.0,150488.0,,,,,1421.0,18468.0,1788.0,23244.0,1169.0,15199.0,4378.0,108847.0,,,,,1031.0,15602.0,1297.0,19638.0,848.0,12841.0,3176.0,100018.0,3.3,47.9
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,199.0,18666.0,250.0,23494.0,164.0,15363.0,613.0,109460.0,,,,,144.0,15746.0,181.0,19819.0,118.0,12960.0,443.0,100461.0,0.5,48.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,51936.0,0,0,0.0,18666.0,0.0,23494.0,0.0,15363.0,0.0,109460.0,0.0,51936.0,0,0,0.0,15746.0,0.0,19819.0,0.0,12960.0,0.0,100461.0,0.0,48.3
