period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,21700,21700,,,0.0,0.0,0,0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1644.0,1644.0,1788,1788,1350.0,1350.0,4781.0,26481.0,4781.0,4781.0,,,,,1604.0,1604.0,1744.0,1744.0,1317.0,1317.0,4665.0,26365.0,4665.0,4665.0,3.6,9.0
2,2,2.0,13363.34444,26726.68888,,,,,1644.0,3287.0,1788,3576,1350.0,2699.0,4781.0,31263.0,4781.0,9563.0,,,,,1564.0,3168.0,1702.0,3446.0,1285.0,2601.0,4551.0,30916.0,4551.0,9216.0,3.6,12.6
3,3,3.0,13363.34444,40090.03332,,,,,1644.0,4931.0,1788,5364,1350.0,4049.0,4781.0,36044.0,4781.0,14344.0,,,,,1526.0,4694.0,1660.0,5107.0,1253.0,3855.0,4440.0,35356.0,4440.0,13656.0,3.6,16.1
4,4,4.0,13363.34444,53453.37776,,,,,1644.0,6575.0,1788,7152,1350.0,5399.0,4781.0,40826.0,4781.0,19126.0,,,,,1489.0,6184.0,1620.0,6726.0,1223.0,5078.0,4332.0,39687.0,4332.0,17987.0,3.6,19.7
5,5,5.0,13363.34444,66816.7222,,,,,1644.0,8218.0,1788,8940,1350.0,6748.0,4781.0,45607.0,4781.0,23907.0,,,,,1453.0,7636.0,1580.0,8307.0,1193.0,6270.0,4226.0,43914.0,4226.0,22214.0,3.6,23.3
6,6,6.0,13363.34444,80180.06664,,,,,1644.0,9862.0,1788,10728,1350.0,8098.0,4781.0,50388.0,4781.0,28688.0,,,,,1417.0,9054.0,1542.0,9849.0,1164.0,7434.0,4123.0,48036.0,4123.0,26336.0,3.6,26.8
7,7,7.0,13363.34444,93543.41108,,,,,1644.0,11506.0,1788,12516,1350.0,9448.0,4781.0,55170.0,4781.0,33470.0,,,,,1383.0,10436.0,1504.0,11353.0,1135.0,8570.0,4022.0,52059.0,4022.0,30359.0,3.6,30.4
8,8,8.0,13363.34444,106906.75552,,,,,1644.0,13150.0,1788,14304,1350.0,10798.0,4781.0,59951.0,4781.0,38251.0,,,,,1349.0,11785.0,1467.0,12820.0,1108.0,9678.0,3924.0,55983.0,3924.0,34283.0,3.6,33.9
9,9,9.0,13363.34444,120270.09996,,,,,1644.0,14793.0,1788,16092,1350.0,12147.0,4781.0,64733.0,4781.0,43033.0,,,,,1316.0,13102.0,1432.0,14252.0,1081.0,10758.0,3829.0,59812.0,3829.0,38112.0,3.6,37.5
10,10,10.0,13363.34444,133633.4444,,,,,1644.0,16437.0,1788,17880,1350.0,13497.0,4781.0,69514.0,4781.0,47814.0,,,,,1284.0,14386.0,1397.0,15649.0,1054.0,11813.0,3735.0,63547.0,3735.0,41847.0,3.6,41.0
11,11,11.0,13363.34444,146996.78884,,,,,1644.0,18081.0,1788,19668,1350.0,14847.0,4781.0,74295.0,4781.0,52595.0,,,,,1253.0,15638.0,1363.0,17011.0,1029.0,12841.0,3644.0,67191.0,3644.0,45491.0,3.6,44.6
12,12,12.0,13363.34444,160360.13328,,,,,1644.0,19724.0,1788,21456,1350.0,16196.0,4781.0,79077.0,4781.0,57377.0,,,,,1222.0,16861.0,1329.0,18341.0,1004.0,13845.0,3555.0,70746.0,3555.0,49046.0,3.6,48.1
13,13,13.0,13363.34444,173723.47772000002,,,,,1644.0,21368.0,1788,23244,1350.0,17546.0,4781.0,83858.0,4781.0,62158.0,,,,,1192.0,18053.0,1297.0,19638.0,979.0,14824.0,3469.0,74215.0,3469.0,52515.0,3.6,51.7
post-use,13,14.3,0.0,173723.47772000002,0,21700,0,0,0.0,21368.0,0,23244,0.0,17546.0,0.0,83858.0,0.0,62158.0,0,21700,0,0,0.0,18053.0,0.0,19638.0,0.0,14824.0,0.0,74215.0,0.0,52515.0,0.0,51.7
