period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1410.0,1410.0,1788.0,1788.0,1169.0,1169.0,4367.0,51563.0,,,,,1376.0,1376.0,1744.0,1744.0,1141.0,1141.0,4261.0,51456.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1410.0,2820.0,1788.0,3576.0,1169.0,2338.0,4367.0,55930.0,,,,,1342.0,2718.0,1702.0,3446.0,1113.0,2253.0,4157.0,55613.0,3.2,11.9
3,3.0,3.0,11576.0,34728.0,,,,,1410.0,4231.0,1788.0,5364.0,1169.0,3508.0,4367.0,60298.0,,,,,1310.0,4028.0,1660.0,5107.0,1086.0,3339.0,4056.0,59669.0,3.2,15.1
4,4.0,4.0,11576.0,46304.0,,,,,1410.0,5641.0,1788.0,7152.0,1169.0,4677.0,4367.0,64665.0,,,,,1278.0,5305.0,1620.0,6726.0,1059.0,4398.0,3957.0,63625.0,3.2,18.3
5,5.0,5.0,11576.0,57880.0,,,,,1410.0,7051.0,1788.0,8940.0,1169.0,5846.0,4367.0,69032.0,,,,,1246.0,6552.0,1580.0,8307.0,1033.0,5432.0,3860.0,67486.0,3.2,21.5
6,6.0,6.0,11576.0,69456.0,,,,,1410.0,8461.0,1788.0,10728.0,1169.0,7015.0,4367.0,73400.0,,,,,1216.0,7768.0,1542.0,9849.0,1008.0,6440.0,3766.0,71252.0,3.2,24.7
7,7.0,7.0,11576.0,81032.0,,,,,1410.0,9871.0,1788.0,12516.0,1169.0,8184.0,4367.0,77767.0,,,,,1186.0,8954.0,1504.0,11353.0,984.0,7424.0,3674.0,74926.0,3.2,27.9
8,8.0,8.0,11576.0,92608.0,,,,,1410.0,11282.0,1788.0,14304.0,1169.0,9353.0,4367.0,82135.0,,,,,1157.0,10111.0,1467.0,12820.0,960.0,8383.0,3585.0,78510.0,3.2,31.1
9,9.0,9.0,11576.0,104184.0,,,,,1410.0,12692.0,1788.0,16092.0,1169.0,10523.0,4367.0,86502.0,,,,,1129.0,11241.0,1432.0,14252.0,936.0,9319.0,3497.0,82007.0,3.2,34.3
10,10.0,10.0,11576.0,115760.0,,,,,1410.0,14102.0,1788.0,17880.0,1169.0,11692.0,4367.0,90869.0,,,,,1102.0,12342.0,1397.0,15649.0,913.0,10233.0,3412.0,85419.0,3.2,37.5
11,11.0,11.0,11576.0,127336.0,,,,,1410.0,15512.0,1788.0,19668.0,1169.0,12861.0,4367.0,95237.0,,,,,1075.0,13417.0,1363.0,17011.0,891.0,11124.0,3329.0,88748.0,3.2,40.7
12,12.0,12.0,11576.0,138912.0,,,,,1410.0,16923.0,1788.0,21456.0,1169.0,14030.0,4367.0,99604.0,,,,,1049.0,14466.0,1329.0,18341.0,869.0,11993.0,3247.0,91995.0,3.2,43.9
13,13.0,13.0,11576.0,150488.0,,,,,1410.0,18333.0,1788.0,23244.0,1169.0,15199.0,4367.0,103972.0,,,,,1023.0,15489.0,1297.0,19638.0,848.0,12841.0,3168.0,95163.0,3.2,47.1
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,197.0,18530.0,250.0,23494.0,164.0,15363.0,611.0,104583.0,,,,,143.0,15631.0,181.0,19819.0,118.0,12960.0,442.0,95605.0,0.4,47.6
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,47196.0,0,0,0.0,18530.0,0.0,23494.0,0.0,15363.0,0.0,104583.0,0.0,47196.0,0,0,0.0,15631.0,0.0,19819.0,0.0,12960.0,0.0,95605.0,0.0,47.6
