period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1036.0,1036.0,1788.0,1788.0,1169.0,1169.0,3993.0,55929.0,,,,,1010.0,1010.0,1744.0,1744.0,1141.0,1141.0,3896.0,55832.0,3.3,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1036.0,2071.0,1788.0,3576.0,1169.0,2338.0,3993.0,59922.0,,,,,986.0,1996.0,1702.0,3446.0,1113.0,2253.0,3801.0,59633.0,3.3,12.0
3,3.0,3.0,11576.0,34728.0,,,,,1036.0,3107.0,1788.0,5364.0,1169.0,3508.0,3993.0,63915.0,,,,,962.0,2958.0,1660.0,5107.0,1086.0,3339.0,3708.0,63340.0,3.3,15.3
4,4.0,4.0,11576.0,46304.0,,,,,1036.0,4143.0,1788.0,7152.0,1169.0,4677.0,3993.0,67908.0,,,,,938.0,3896.0,1620.0,6726.0,1059.0,4398.0,3617.0,66958.0,3.3,18.5
5,5.0,5.0,11576.0,57880.0,,,,,1036.0,5179.0,1788.0,8940.0,1169.0,5846.0,3993.0,71901.0,,,,,915.0,4812.0,1580.0,8307.0,1033.0,5432.0,3529.0,70487.0,3.3,21.8
6,6.0,6.0,11576.0,69456.0,,,,,1036.0,6214.0,1788.0,10728.0,1169.0,7015.0,3993.0,75894.0,,,,,893.0,5705.0,1542.0,9849.0,1008.0,6440.0,3443.0,73930.0,3.3,25.0
7,7.0,7.0,11576.0,81032.0,,,,,1036.0,7250.0,1788.0,12516.0,1169.0,8184.0,3993.0,79887.0,,,,,871.0,6576.0,1504.0,11353.0,984.0,7424.0,3359.0,77289.0,3.3,28.3
8,8.0,8.0,11576.0,92608.0,,,,,1036.0,8286.0,1788.0,14304.0,1169.0,9353.0,3993.0,83880.0,,,,,850.0,7426.0,1467.0,12820.0,960.0,8383.0,3277.0,80566.0,3.3,31.6
9,9.0,9.0,11576.0,104184.0,,,,,1036.0,9322.0,1788.0,16092.0,1169.0,10523.0,3993.0,87873.0,,,,,829.0,8256.0,1432.0,14252.0,936.0,9319.0,3197.0,83763.0,3.3,34.8
10,10.0,10.0,11576.0,115760.0,,,,,1036.0,10357.0,1788.0,17880.0,1169.0,11692.0,3993.0,91866.0,,,,,809.0,9065.0,1397.0,15649.0,913.0,10233.0,3119.0,86883.0,3.3,38.1
11,11.0,11.0,11576.0,127336.0,,,,,1036.0,11393.0,1788.0,19668.0,1169.0,12861.0,3993.0,95859.0,,,,,789.0,9854.0,1363.0,17011.0,891.0,11124.0,3043.0,89926.0,3.3,41.3
12,12.0,12.0,11576.0,138912.0,,,,,1036.0,12429.0,1788.0,21456.0,1169.0,14030.0,3993.0,99851.0,,,,,770.0,10624.0,1329.0,18341.0,869.0,11993.0,2969.0,92895.0,3.3,44.6
13,13.0,13.0,11576.0,150488.0,,,,,1036.0,13465.0,1788.0,23244.0,1169.0,15199.0,3993.0,103844.0,,,,,751.0,11376.0,1297.0,19638.0,848.0,12841.0,2897.0,95791.0,3.3,47.9
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,145.0,13610.0,250.0,23494.0,164.0,15363.0,559.0,104403.0,,,,,105.0,11481.0,181.0,19819.0,118.0,12960.0,404.0,96196.0,0.5,48.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,51936.0,0,0,0.0,13610.0,0.0,23494.0,0.0,15363.0,0.0,104403.0,0.0,51936.0,0,0,0.0,11481.0,0.0,19819.0,0.0,12960.0,0.0,96196.0,0.0,48.3
