period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1449.0,1449.0,1788.0,1788.0,1169.0,1169.0,4407.0,56343.0,,,,,1414.0,1414.0,1744.0,1744.0,1141.0,1141.0,4299.0,56236.0,3.3,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1449.0,2899.0,1788.0,3576.0,1169.0,2338.0,4407.0,60750.0,,,,,1380.0,2794.0,1702.0,3446.0,1113.0,2253.0,4194.0,60430.0,3.3,12.0
3,3.0,3.0,11576.0,34728.0,,,,,1449.0,4348.0,1788.0,5364.0,1169.0,3508.0,4407.0,65156.0,,,,,1346.0,4140.0,1660.0,5107.0,1086.0,3339.0,4092.0,64522.0,3.3,15.3
4,4.0,4.0,11576.0,46304.0,,,,,1449.0,5798.0,1788.0,7152.0,1169.0,4677.0,4407.0,69563.0,,,,,1313.0,5453.0,1620.0,6726.0,1059.0,4398.0,3992.0,68514.0,3.3,18.5
5,5.0,5.0,11576.0,57880.0,,,,,1449.0,7247.0,1788.0,8940.0,1169.0,5846.0,4407.0,73969.0,,,,,1281.0,6734.0,1580.0,8307.0,1033.0,5432.0,3895.0,72409.0,3.3,21.8
6,6.0,6.0,11576.0,69456.0,,,,,1449.0,8697.0,1788.0,10728.0,1169.0,7015.0,4407.0,78376.0,,,,,1250.0,7984.0,1542.0,9849.0,1008.0,6440.0,3800.0,76209.0,3.3,25.0
7,7.0,7.0,11576.0,81032.0,,,,,1449.0,10146.0,1788.0,12516.0,1169.0,8184.0,4407.0,82783.0,,,,,1219.0,9203.0,1504.0,11353.0,984.0,7424.0,3707.0,79916.0,3.3,28.3
8,8.0,8.0,11576.0,92608.0,,,,,1449.0,11595.0,1788.0,14304.0,1169.0,9353.0,4407.0,87189.0,,,,,1190.0,10393.0,1467.0,12820.0,960.0,8383.0,3617.0,83532.0,3.3,31.6
9,9.0,9.0,11576.0,104184.0,,,,,1449.0,13045.0,1788.0,16092.0,1169.0,10523.0,4407.0,91596.0,,,,,1161.0,11553.0,1432.0,14252.0,936.0,9319.0,3528.0,87061.0,3.3,34.8
10,10.0,10.0,11576.0,115760.0,,,,,1449.0,14494.0,1788.0,17880.0,1169.0,11692.0,4407.0,96002.0,,,,,1132.0,12685.0,1397.0,15649.0,913.0,10233.0,3442.0,90503.0,3.3,38.1
11,11.0,11.0,11576.0,127336.0,,,,,1449.0,15944.0,1788.0,19668.0,1169.0,12861.0,4407.0,100409.0,,,,,1105.0,13790.0,1363.0,17011.0,891.0,11124.0,3358.0,93862.0,3.3,41.3
12,12.0,12.0,11576.0,138912.0,,,,,1449.0,17393.0,1788.0,21456.0,1169.0,14030.0,4407.0,104816.0,,,,,1078.0,14868.0,1329.0,18341.0,869.0,11993.0,3277.0,97138.0,3.3,44.6
13,13.0,13.0,11576.0,150488.0,,,,,1449.0,18843.0,1788.0,23244.0,1169.0,15199.0,4407.0,109222.0,,,,,1051.0,15919.0,1297.0,19638.0,848.0,12841.0,3197.0,100335.0,3.3,47.9
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,203.0,19045.0,250.0,23494.0,164.0,15363.0,617.0,109839.0,,,,,147.0,16066.0,181.0,19819.0,118.0,12960.0,446.0,100781.0,0.5,48.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,51936.0,0,0,0.0,19045.0,0.0,23494.0,0.0,15363.0,0.0,109839.0,0.0,51936.0,0,0,0.0,16066.0,0.0,19819.0,0.0,12960.0,0.0,100781.0,0.0,48.3
