period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,0.0,0.0,5.5,5.5
1,1.0,1.0,12954.19509,12954.19509,,,,,1266.0,1266.0,1788.0,1788.0,1308.0,1308.0,4362.0,46817.0,4362.0,4362.0,,,,,1205.0,1205.0,1703.0,1703.0,1246.0,1246.0,4154.0,46609.0,4154.0,4154.0,3.6,9.0
2,2.0,2.0,12954.19509,25908.39018,,,,,1266.0,2531.0,1788.0,3576.0,1308.0,2617.0,4362.0,51179.0,4362.0,8724.0,,,,,1148.0,2353.0,1622.0,3325.0,1187.0,2433.0,3957.0,50565.0,3957.0,8111.0,3.6,12.6
3,3.0,3.0,12954.19509,38862.585269999996,,,,,1266.0,3797.0,1788.0,5364.0,1308.0,3925.0,4362.0,55541.0,4362.0,13086.0,,,,,1093.0,3447.0,1545.0,4869.0,1130.0,3563.0,3768.0,54334.0,3768.0,11879.0,3.6,16.2
4,4.0,4.0,12954.19509,51816.78036,,,,,1266.0,5063.0,1788.0,7152.0,1308.0,5233.0,4362.0,59903.0,4362.0,17448.0,,,,,1041.0,4488.0,1471.0,6340.0,1076.0,4639.0,3589.0,57922.0,3589.0,15468.0,3.6,19.7
5,5.0,5.0,12954.19509,64770.97545,,,,,1266.0,6328.0,1788.0,8940.0,1308.0,6542.0,4362.0,64265.0,4362.0,21810.0,,,,,992.0,5480.0,1401.0,7741.0,1025.0,5665.0,3418.0,61340.0,3418.0,18885.0,3.6,23.3
6,6.0,6.0,12954.19509,77725.17053999999,,,,,1266.0,7594.0,1788.0,10728.0,1308.0,7850.0,4362.0,68627.0,4362.0,26172.0,,,,,944.0,6424.0,1334.0,9075.0,976.0,6641.0,3255.0,64595.0,3255.0,22141.0,3.6,26.8
7,7.0,7.0,12954.19509,90679.36562999999,,,,,1266.0,8860.0,1788.0,12516.0,1308.0,9159.0,4362.0,72989.0,4362.0,30535.0,,,,,900.0,7324.0,1271.0,10346.0,930.0,7571.0,3100.0,67695.0,3100.0,25241.0,3.6,30.4
8,8.0,8.0,12954.19509,103633.56071999998,,,,,1266.0,10126.0,1788.0,14304.0,1308.0,10467.0,4362.0,77351.0,4362.0,34897.0,,,,,857.0,8180.0,1210.0,11556.0,886.0,8456.0,2952.0,70648.0,2952.0,28193.0,3.6,33.9
9,9.0,9.0,12954.19509,116587.75580999997,,,,,1266.0,11391.0,1788.0,16092.0,1308.0,11775.0,4362.0,81713.0,4362.0,39259.0,,,,,816.0,8996.0,1153.0,12709.0,843.0,9300.0,2812.0,73459.0,2812.0,31005.0,3.6,37.5
9.9,9.9,9.9,11658.775581000004,128246.53139099998,,,,,1139.0,12530.0,1609.0,17701.0,1178.0,12953.0,3926.0,85639.0,3926.0,43185.0,,,,,703.0,9699.0,993.0,13702.0,726.0,10026.0,2422.0,75881.0,2422.0,33427.0,3.2,40.7
post-use,9.9,10.89,0.0,128246.53139099998,0.0,42454.0,0,0,0.0,12530.0,0.0,17701.0,0.0,12953.0,0.0,85639.0,0.0,43185.0,0.0,42454.0,0,0,0.0,9699.0,0.0,13702.0,0.0,10026.0,0.0,75881.0,0.0,33427.0,0.0,40.7
