period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,1105.0,1105.0,1884.0,1884.0,713.0,713.0,-3798.0,56202.0,,,-7317.0,-7317.0,1078.0,1078.0,1838.0,1838.0,696.0,696.0,-3705.0,56295.0,1.3,11.2
2,2.0,2.0,11687.0,23374.0,,,,,1105.0,2210.0,1884.0,3768.0,713.0,1426.0,3702.0,59904.0,,,,,1052.0,2130.0,1793.0,3631.0,679.0,1374.0,3524.0,59818.0,1.3,12.5
3,3.0,3.0,11687.0,35061.0,,,,,1105.0,3315.0,1884.0,5652.0,713.0,2139.0,3702.0,63606.0,,,,,1026.0,3156.0,1749.0,5381.0,662.0,2036.0,3438.0,63256.0,1.3,13.9
4,4.0,4.0,11687.0,46748.0,,,,,1105.0,4420.0,1884.0,7536.0,713.0,2852.0,3702.0,67308.0,,,,,1001.0,4157.0,1707.0,7088.0,646.0,2682.0,3354.0,66610.0,1.3,15.2
5,5.0,5.0,11687.0,58435.0,,,,,1105.0,5526.0,1884.0,9420.0,713.0,3565.0,3702.0,71010.0,,,,,977.0,5134.0,1665.0,8753.0,630.0,3312.0,3272.0,69882.0,1.3,16.6
6,6.0,6.0,11687.0,70122.0,,,,,1105.0,6631.0,1884.0,11304.0,713.0,4277.0,3702.0,74712.0,,,,,953.0,6087.0,1625.0,10377.0,615.0,3927.0,3192.0,73074.0,1.3,17.9
7,7.0,7.0,11687.0,81809.0,,,,,1105.0,7736.0,1884.0,13188.0,713.0,4990.0,3702.0,78414.0,,,,,930.0,7017.0,1585.0,11962.0,600.0,4527.0,3114.0,76189.0,1.3,19.3
8,8.0,8.0,11687.0,93496.0,,,,,1105.0,8841.0,1884.0,15072.0,713.0,5703.0,3702.0,82116.0,,,,,907.0,7924.0,1546.0,13509.0,585.0,5112.0,3038.0,79227.0,1.3,20.6
9,9.0,9.0,11687.0,105183.0,,,,,1105.0,9946.0,1884.0,16956.0,713.0,6416.0,3702.0,85818.0,,,,,885.0,8809.0,1509.0,15017.0,571.0,5682.0,2964.0,82191.0,1.3,22.0
10,10.0,10.0,11687.0,116870.0,,,,,1105.0,11051.0,1884.0,18840.0,713.0,7129.0,3702.0,89520.0,,,,,863.0,9672.0,1472.0,16489.0,557.0,6239.0,2892.0,85083.0,1.3,23.3
11,11.0,11.0,11687.0,128557.0,,,,,1105.0,12156.0,1884.0,20724.0,713.0,7842.0,3702.0,93222.0,,,,,842.0,10514.0,1436.0,17925.0,543.0,6783.0,2821.0,87905.0,1.3,24.7
12,12.0,12.0,11687.0,140244.0,,,,,1105.0,13261.0,1884.0,22608.0,713.0,8555.0,3702.0,96924.0,,,,,822.0,11336.0,1401.0,19326.0,530.0,7313.0,2753.0,90657.0,1.3,26.0
13,13.0,13.0,11687.0,151931.0,,,,,1105.0,14367.0,1884.0,24492.0,713.0,9268.0,3702.0,100626.0,,,,,802.0,12138.0,1367.0,20692.0,517.0,7830.0,2686.0,93343.0,1.3,27.4
14,14.0,14.0,11687.0,163618.0,,,,,1105.0,15472.0,1884.0,26376.0,713.0,9981.0,3702.0,104328.0,,,,,782.0,12920.0,1333.0,22026.0,505.0,8335.0,2620.0,95963.0,1.3,28.7
15,15.0,15.0,11687.0,175305.0,,,,,1105.0,16577.0,1884.0,28260.0,713.0,10694.0,3702.0,108030.0,,,,,763.0,13683.0,1301.0,23327.0,492.0,8827.0,2556.0,98519.0,1.3,30.1
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,442.0,17019.0,754.0,29014.0,285.0,10979.0,1481.0,109511.0,,,,,302.0,13985.0,515.0,23842.0,195.0,9022.0,1012.0,99532.0,0.5,30.6
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,17019.0,0.0,29014.0,0.0,10979.0,0.0,109511.0,0,60000,0.0,-7317.0,0.0,13985.0,0.0,23842.0,0.0,9022.0,0.0,99532.0,0.0,30.6
