period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,0.0,0.0,51936.0,51936.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51936.0,51936.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,2044.0,2044.0,1788.0,1788.0,1165.0,1165.0,4997.0,56934.0,4997.0,4997.0,,,,,1947.0,1947.0,1703.0,1703.0,1109.0,1109.0,4759.0,56696.0,4759.0,4759.0,3.2,8.7
2,2.0,2.0,11533.46302,23066.92604,,,,,2044.0,4088.0,1788.0,3576.0,1165.0,2330.0,4997.0,61931.0,4997.0,9994.0,,,,,1854.0,3801.0,1622.0,3325.0,1057.0,2166.0,4532.0,61228.0,4532.0,9292.0,3.2,12.0
3,3.0,3.0,11533.46302,34600.38906,,,,,2044.0,6133.0,1788.0,5364.0,1165.0,3495.0,4997.0,66928.0,4997.0,14991.0,,,,,1766.0,5567.0,1545.0,4869.0,1006.0,3172.0,4317.0,65545.0,4317.0,13608.0,3.2,15.2
4,4.0,4.0,11533.46302,46133.85208,,,,,2044.0,8177.0,1788.0,7152.0,1165.0,4660.0,4997.0,71925.0,4997.0,19988.0,,,,,1682.0,7249.0,1471.0,6340.0,958.0,4131.0,4111.0,69656.0,4111.0,17719.0,3.2,18.5
5,5.0,5.0,11533.46302,57667.31509999999,,,,,2044.0,10221.0,1788.0,8940.0,1165.0,5824.0,4997.0,76922.0,4997.0,24985.0,,,,,1602.0,8850.0,1401.0,7741.0,913.0,5043.0,3915.0,73571.0,3915.0,21635.0,3.2,21.7
6,6.0,6.0,11533.46302,69200.77811999999,,,,,2044.0,12265.0,1788.0,10728.0,1165.0,6989.0,4997.0,81919.0,4997.0,29982.0,,,,,1525.0,10376.0,1334.0,9075.0,869.0,5913.0,3729.0,77300.0,3729.0,25364.0,3.2,25.0
7,7.0,7.0,11533.46302,80734.24113999998,,,,,2044.0,14309.0,1788.0,12516.0,1165.0,8154.0,4997.0,86916.0,4997.0,34980.0,,,,,1453.0,11828.0,1271.0,10346.0,828.0,6740.0,3551.0,80851.0,3551.0,28915.0,3.2,28.2
8,8.0,8.0,11533.46302,92267.70415999998,,,,,2044.0,16354.0,1788.0,14304.0,1165.0,9319.0,4997.0,91913.0,4997.0,39977.0,,,,,1384.0,13212.0,1210.0,11556.0,788.0,7529.0,3382.0,84234.0,3382.0,32297.0,3.2,31.5
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1840.0,18193.0,1609.0,15913.0,1048.0,10367.0,4497.0,96410.0,4497.0,44474.0,,,,,1192.0,14404.0,1042.0,12599.0,679.0,8208.0,2913.0,87147.0,2913.0,35210.0,2.9,34.4
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0.0,51936.0,0,0,0.0,18193.0,0.0,15913.0,0.0,10367.0,0.0,96410.0,0.0,44474.0,0.0,51936.0,0,0,0.0,14404.0,0.0,12599.0,0.0,8208.0,0.0,87147.0,0.0,35210.0,0.0,34.4
