period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0,0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,730.0,730.0,1884,1884,815.0,815.0,2040.0,62040.0,2040.0,2040.0,,,-1323.0,-1323.0,695.0,695.0,1794.0,1794.0,776.0,776.0,1943.0,61943.0,1943.0,1943.0,0.7,10.5
2,2,2.0,13363.34444,26726.68888,,,,,730.0,1459.0,1884,3768,815.0,1630.0,3429.0,65469.0,3429.0,5469.0,,,,,662.0,1357.0,1709.0,3503.0,739.0,1516.0,3110.0,65053.0,3110.0,5053.0,0.7,11.2
3,3,3.0,13363.34444,40090.03332,,,,,730.0,2189.0,1884,5652,815.0,2445.0,3429.0,68898.0,3429.0,8898.0,,,,,630.0,1987.0,1627.0,5131.0,704.0,2220.0,2962.0,68015.0,2962.0,8015.0,0.7,11.8
4,4,4.0,13363.34444,53453.37776,,,,,730.0,2919.0,1884,7536,815.0,3261.0,3429.0,72327.0,3429.0,12327.0,,,,,600.0,2587.0,1550.0,6681.0,671.0,2891.0,2821.0,70836.0,2821.0,10836.0,0.7,12.5
5,5,5.0,13363.34444,66816.7222,,,,,730.0,3648.0,1884,9420,815.0,4076.0,3429.0,75755.0,3429.0,15755.0,,,,,572.0,3159.0,1476.0,8157.0,639.0,3529.0,2687.0,73522.0,2687.0,13522.0,0.7,13.2
6,6,6.0,13363.34444,80180.06664,,,,,730.0,4378.0,1884,11304,815.0,4891.0,3429.0,79184.0,3429.0,19184.0,,,,,544.0,3703.0,1406.0,9563.0,608.0,4138.0,2559.0,76081.0,2559.0,16081.0,0.7,13.9
7,7,7.0,13363.34444,93543.41108,,,,,730.0,5107.0,1884,13188,815.0,5706.0,3429.0,82613.0,3429.0,22613.0,,,,,519.0,4222.0,1339.0,10902.0,579.0,4717.0,2437.0,78518.0,2437.0,18518.0,0.7,14.5
8,8,8.0,13363.34444,106906.75552,,,,,730.0,5837.0,1884,15072,815.0,6521.0,3429.0,86042.0,3429.0,26042.0,,,,,494.0,4716.0,1275.0,12177.0,552.0,5269.0,2321.0,80839.0,2321.0,20839.0,0.7,15.2
9,9,9.0,13363.34444,120270.09996,,,,,730.0,6567.0,1884,16956,815.0,7336.0,3429.0,89471.0,3429.0,29471.0,,,,,470.0,5186.0,1214.0,13391.0,525.0,5794.0,2210.0,83049.0,2210.0,23049.0,0.7,15.9
10,10,10.0,13363.34444,133633.4444,,,,,730.0,7296.0,1884,18840,815.0,8152.0,3429.0,92899.0,3429.0,32899.0,,,,,448.0,5634.0,1157.0,14548.0,500.0,6294.0,2105.0,85154.0,2105.0,25154.0,0.7,16.6
11,11,11.0,13363.34444,146996.78884,,,,,730.0,8026.0,1884,20724,815.0,8967.0,3429.0,96328.0,3429.0,36328.0,,,,,427.0,6061.0,1102.0,15649.0,477.0,6771.0,2005.0,87159.0,2005.0,27159.0,0.7,17.2
12,12,12.0,13363.34444,160360.13328,,,,,730.0,8756.0,1884,22608,815.0,9782.0,3429.0,99757.0,3429.0,39757.0,,,,,406.0,6467.0,1049.0,16698.0,454.0,7225.0,1909.0,89068.0,1909.0,29068.0,0.7,17.9
13,13,13.0,13363.34444,173723.47772000002,,,,,730.0,9485.0,1884,24492,815.0,10597.0,3429.0,103186.0,3429.0,43186.0,,,,,387.0,6854.0,999.0,17697.0,432.0,7657.0,1818.0,90886.0,1818.0,30886.0,0.7,18.6
post-use,13,14.3,0.0,173723.47772000002,0,60000,0.0,-1389.0,0.0,9485.0,0,24492,0.0,10597.0,0.0,103186.0,0.0,43186.0,0,60000,0.0,-1323.0,0.0,6854.0,0.0,17697.0,0.0,7657.0,0.0,90886.0,0.0,30886.0,0.0,18.6
